avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,A-2,A-3,B-1,B-3,C-1,C-3,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2,workday__3
48.02,A-2,A,2,"[2016-09-24 00:40:00,2016-09-24 01:00:00)",2016-09-24 00:40:00,2016-09-24,00:40:00,0,40,5,3,1009.8,301.0,1.0,22.7,87.0,0.0,42.02,45.39,43.87,61.62,45.06,58.61,7,1,0,77.2417840412556,2,2,68,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37.9,A-2,A,2,"[2016-09-24 01:00:00,2016-09-24 01:20:00)",2016-09-24 01:00:00,2016-09-24,01:00:00,1,0,5,4,1009.8,301.0,1.0,22.7,87.0,0.0,48.02,42.02,45.39,43.87,61.62,45.06,7,1,0,77.2417840412556,2,2,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
41.96,A-2,A,2,"[2016-09-24 01:40:00,2016-09-24 02:00:00)",2016-09-24 01:40:00,2016-09-24,01:40:00,1,40,5,6,1009.8,301.0,1.0,22.7,87.0,0.0,44.6,37.9,48.02,42.02,45.39,43.87,7,1,0,77.2417840412556,2,2,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
55.23,A-2,A,2,"[2016-09-24 02:00:00,2016-09-24 02:20:00)",2016-09-24 02:00:00,2016-09-24,02:00:00,2,0,5,7,1009.8,301.0,1.0,22.7,87.0,0.0,41.96,44.38,37.9,48.02,42.02,45.39,7,1,0,77.2417840412556,2,2,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
62.62,A-2,A,2,"[2016-09-24 02:20:00,2016-09-24 02:40:00)",2016-09-24 02:20:00,2016-09-24,02:20:00,2,20,5,8,1009.8,301.0,1.0,22.7,87.0,0.0,55.23,41.96,91.8,37.9,48.02,42.02,7,1,0,77.2417840412556,2,2,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
60.61,A-2,A,2,"[2016-09-24 03:20:00,2016-09-24 03:40:00)",2016-09-24 03:20:00,2016-09-24,03:20:00,3,20,5,11,1009.2,193.0,1.3,27.8,64.0,0.0,61.13,50.66,62.62,55.23,41.96,53.17,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37.01,A-2,A,2,"[2016-09-24 03:40:00,2016-09-24 04:00:00)",2016-09-24 03:40:00,2016-09-24,03:40:00,3,40,5,12,1009.2,193.0,1.3,27.8,64.0,0.0,60.61,46.25,122.35,62.62,55.23,41.96,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
44.87,A-2,A,2,"[2016-09-24 04:00:00,2016-09-24 04:20:00)",2016-09-24 04:00:00,2016-09-24,04:00:00,4,0,5,13,1009.2,193.0,1.3,27.8,64.0,0.0,37.01,60.61,59.77,43.0,62.62,55.23,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
40.9,A-2,A,2,"[2016-09-24 04:20:00,2016-09-24 04:40:00)",2016-09-24 04:20:00,2016-09-24,04:20:00,4,20,5,14,1009.2,193.0,1.3,27.8,64.0,0.0,44.87,37.01,60.61,46.19,35.5,62.62,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
69.24,A-2,A,2,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2016-09-24 04:40:00,2016-09-24,04:40:00,4,40,5,15,1009.2,193.0,1.3,27.8,64.0,0.0,40.9,44.87,37.01,60.61,58.42,75.79,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
55.18,A-2,A,2,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",2016-09-24 05:00:00,2016-09-24,05:00:00,5,0,5,16,1009.2,193.0,1.3,27.8,64.0,0.0,69.24,40.9,44.87,37.01,60.61,91.84,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
36.64,A-2,A,2,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",2016-09-24 05:20:00,2016-09-24,05:20:00,5,20,5,17,1009.2,193.0,1.3,27.8,64.0,0.0,55.18,69.24,40.9,44.87,37.01,60.61,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
84.26,A-2,A,2,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",2016-09-24 05:40:00,2016-09-24,05:40:00,5,40,5,18,1009.2,193.0,1.3,27.8,64.0,0.0,36.64,55.18,69.24,40.9,44.87,37.01,4,1,0,83.06597715348839,3,2,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
65.37,A-2,A,2,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",2016-09-24 06:00:00,2016-09-24,06:00:00,6,0,5,19,1006.6,54.0,3.8,29.6,55.0,0.0,84.26,36.64,55.18,69.24,40.9,44.87,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
47.33,A-2,A,2,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",2016-09-24 06:20:00,2016-09-24,06:20:00,6,20,5,20,1006.6,54.0,3.8,29.6,55.0,0.0,65.37,84.26,36.64,55.18,69.24,40.9,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
65.54,A-2,A,2,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",2016-09-24 06:40:00,2016-09-24,06:40:00,6,40,5,21,1006.6,54.0,3.8,29.6,55.0,0.0,47.33,65.37,84.26,36.64,55.18,69.24,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
50.85,A-2,A,2,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",2016-09-24 07:00:00,2016-09-24,07:00:00,7,0,5,22,1006.6,54.0,3.8,29.6,55.0,0.0,65.54,47.33,65.37,84.26,36.64,55.18,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
67.46,A-2,A,2,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",2016-09-24 07:20:00,2016-09-24,07:20:00,7,20,5,23,1006.6,54.0,3.8,29.6,55.0,0.0,50.85,65.54,47.33,65.37,84.26,36.64,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
62.41,A-2,A,2,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",2016-09-24 07:40:00,2016-09-24,07:40:00,7,40,5,24,1006.6,54.0,3.8,29.6,55.0,0.0,67.46,50.85,65.54,47.33,65.37,84.26,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
66.84,A-2,A,2,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",2016-09-24 08:00:00,2016-09-24,08:00:00,8,0,5,25,1006.6,54.0,3.8,29.6,55.0,0.0,62.41,67.46,50.85,65.54,47.33,65.37,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
60.53,A-2,A,2,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",2016-09-24 08:20:00,2016-09-24,08:20:00,8,20,5,26,1006.6,54.0,3.8,29.6,55.0,0.0,66.84,62.41,67.46,50.85,65.54,47.33,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
66.74,A-2,A,2,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",2016-09-24 08:40:00,2016-09-24,08:40:00,8,40,5,27,1006.6,54.0,3.8,29.6,55.0,0.0,60.53,66.84,62.41,67.46,50.85,65.54,1,3,0,77.15702784415586,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
86.92,A-2,A,2,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",2016-09-24 09:00:00,2016-09-24,09:00:00,9,0,5,28,1006.3,78.0,5.2,27.8,64.0,0.0,66.74,60.53,66.84,62.41,67.46,50.85,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
75.89,A-2,A,2,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",2016-09-24 09:20:00,2016-09-24,09:20:00,9,20,5,29,1006.3,78.0,5.2,27.8,64.0,0.0,86.92,66.74,60.53,66.84,62.41,67.46,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
147.38,A-2,A,2,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",2016-09-24 09:40:00,2016-09-24,09:40:00,9,40,5,30,1006.3,78.0,5.2,27.8,64.0,0.0,75.89,86.92,66.74,60.53,66.84,62.41,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
88.36,A-2,A,2,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",2016-09-24 10:00:00,2016-09-24,10:00:00,10,0,5,31,1006.3,78.0,5.2,27.8,64.0,0.0,147.38,75.89,86.92,66.74,60.53,66.84,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
70.66,A-2,A,2,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",2016-09-24 10:20:00,2016-09-24,10:20:00,10,20,5,32,1006.3,78.0,5.2,27.8,64.0,0.0,88.36,147.38,75.89,86.92,66.74,60.53,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
66.73,A-2,A,2,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",2016-09-24 10:40:00,2016-09-24,10:40:00,10,40,5,33,1006.3,78.0,5.2,27.8,64.0,0.0,70.66,88.36,147.38,75.89,86.92,66.74,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
96.5,A-2,A,2,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",2016-09-24 11:00:00,2016-09-24,11:00:00,11,0,5,34,1006.3,78.0,5.2,27.8,64.0,0.0,66.73,70.66,88.36,147.38,75.89,86.92,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
75.98,A-2,A,2,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",2016-09-24 11:20:00,2016-09-24,11:20:00,11,20,5,35,1006.3,78.0,5.2,27.8,64.0,0.0,96.5,66.73,70.66,88.36,147.38,75.89,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
76.64,A-2,A,2,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",2016-09-24 11:40:00,2016-09-24,11:40:00,11,40,5,36,1006.3,78.0,5.2,27.8,64.0,0.0,75.98,96.5,66.73,70.66,88.36,147.38,2,3,0,70.58597715348839,0,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
76.6,A-2,A,2,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",2016-09-24 12:00:00,2016-09-24,12:00:00,12,0,5,37,1007.8,60.0,2.5,24.4,78.0,0.0,76.64,75.98,96.5,66.73,70.66,88.36,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
52.7,A-2,A,2,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",2016-09-24 12:20:00,2016-09-24,12:20:00,12,20,5,38,1007.8,60.0,2.5,24.4,78.0,0.0,76.6,76.64,75.98,96.5,66.73,70.66,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
68.98,A-2,A,2,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",2016-09-24 12:40:00,2016-09-24,12:40:00,12,40,5,39,1007.8,60.0,2.5,24.4,78.0,0.0,52.7,76.6,76.64,75.98,96.5,66.73,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
64.79,A-2,A,2,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",2016-09-24 13:00:00,2016-09-24,13:00:00,13,0,5,40,1007.8,60.0,2.5,24.4,78.0,0.0,68.98,52.7,76.6,76.64,75.98,96.5,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
110.71,A-2,A,2,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",2016-09-24 13:20:00,2016-09-24,13:20:00,13,20,5,41,1007.8,60.0,2.5,24.4,78.0,0.0,64.79,68.98,52.7,76.6,76.64,75.98,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
61.83,A-2,A,2,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",2016-09-24 13:40:00,2016-09-24,13:40:00,13,40,5,42,1007.8,60.0,2.5,24.4,78.0,0.0,110.71,64.79,68.98,52.7,76.6,76.64,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
64.02,A-2,A,2,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",2016-09-24 14:00:00,2016-09-24,14:00:00,14,0,5,43,1007.8,60.0,2.5,24.4,78.0,0.0,61.83,110.71,64.79,68.98,52.7,76.6,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
96.47,A-2,A,2,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",2016-09-24 14:20:00,2016-09-24,14:20:00,14,20,5,44,1007.8,60.0,2.5,24.4,78.0,0.0,64.02,61.83,110.71,64.79,68.98,52.7,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
91.75,A-2,A,2,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",2016-09-24 14:40:00,2016-09-24,14:40:00,14,40,5,45,1007.8,60.0,2.5,24.4,78.0,0.0,96.47,64.02,61.83,110.71,64.79,68.98,1,2,0,74.62167916116505,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
72.57,A-2,A,2,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",2016-09-24 15:00:00,2016-09-24,15:00:00,15,0,5,46,1008.0,73.0,1.5,23.7,82.0,0.0,91.75,96.47,64.02,61.83,110.71,64.79,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
96.84,A-2,A,2,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",2016-09-24 15:20:00,2016-09-24,15:20:00,15,20,5,47,1008.0,73.0,1.5,23.7,82.0,0.0,72.57,91.75,96.47,64.02,61.83,110.71,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
77.25,A-2,A,2,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",2016-09-24 15:40:00,2016-09-24,15:40:00,15,40,5,48,1008.0,73.0,1.5,23.7,82.0,0.0,96.84,72.57,91.75,96.47,64.02,61.83,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
77.31,A-2,A,2,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",2016-09-24 16:00:00,2016-09-24,16:00:00,16,0,5,49,1008.0,73.0,1.5,23.7,82.0,0.0,77.25,96.84,72.57,91.75,96.47,64.02,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
99.72,A-2,A,2,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",2016-09-24 16:20:00,2016-09-24,16:20:00,16,20,5,50,1008.0,73.0,1.5,23.7,82.0,0.0,77.31,77.25,96.84,72.57,91.75,96.47,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
77.64,A-2,A,2,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",2016-09-24 16:40:00,2016-09-24,16:40:00,16,40,5,51,1008.0,73.0,1.5,23.7,82.0,0.0,99.72,77.31,77.25,96.84,72.57,91.75,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
67.91,A-2,A,2,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",2016-09-24 17:00:00,2016-09-24,17:00:00,17,0,5,52,1008.0,73.0,1.5,23.7,82.0,0.0,77.64,99.72,77.31,77.25,96.84,72.57,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
78.42,A-2,A,2,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",2016-09-24 17:20:00,2016-09-24,17:20:00,17,20,5,53,1008.0,73.0,1.5,23.7,82.0,0.0,67.91,77.64,99.72,77.31,77.25,96.84,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
77.52,A-2,A,2,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",2016-09-24 17:40:00,2016-09-24,17:40:00,17,40,5,54,1008.0,73.0,1.5,23.7,82.0,0.0,78.42,67.91,77.64,99.72,77.31,77.25,2,1,0,76.97265903849765,2,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
64.73,A-2,A,2,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",2016-09-24 18:00:00,2016-09-24,18:00:00,18,0,5,55,1007.1,325.0,1.4,21.9,91.0,0.0,77.52,78.42,67.91,77.64,99.72,77.31,7,1,0,74.87261096277057,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
12.53,A-2,A,2,"[2016-09-24 19:20:00,2016-09-24 19:40:00)",2016-09-24 19:20:00,2016-09-24,19:20:00,19,20,5,59,1007.1,325.0,1.4,21.9,91.0,0.0,207.08,72.06,39.76,64.73,77.52,78.42,7,1,0,74.87261096277057,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
74.66,A-2,A,2,"[2016-09-24 19:40:00,2016-09-24 20:00:00)",2016-09-24 19:40:00,2016-09-24,19:40:00,19,40,5,60,1007.1,325.0,1.4,21.9,91.0,0.0,12.53,207.08,36.37,39.84,64.73,77.52,7,1,0,74.87261096277057,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
60.31,A-2,A,2,"[2016-09-24 20:00:00,2016-09-24 20:20:00)",2016-09-24 20:00:00,2016-09-24,20:00:00,20,0,5,61,1007.1,325.0,1.4,21.9,91.0,0.0,74.66,12.53,207.08,44.41,41.32,64.73,7,1,0,74.87261096277057,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
66.85,A-2,A,2,"[2016-09-24 20:20:00,2016-09-24 20:40:00)",2016-09-24 20:20:00,2016-09-24,20:20:00,20,20,5,62,1007.1,325.0,1.4,21.9,91.0,0.0,60.31,74.66,12.53,207.08,64.67,78.28,7,1,0,74.87261096277057,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52.0,A-2,A,2,"[2016-09-24 20:40:00,2016-09-24 21:00:00)",2016-09-24 20:40:00,2016-09-24,20:40:00,20,40,5,63,1007.1,325.0,1.4,21.9,91.0,0.0,66.85,60.31,74.66,12.53,207.08,52.7,7,1,0,74.87261096277057,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
46.94,A-2,A,2,"[2016-09-24 21:00:00,2016-09-24 21:20:00)",2016-09-24 21:00:00,2016-09-24,21:00:00,21,0,5,64,1007.5,324.0,1.1,21.2,93.0,0.0,52.0,66.85,60.31,74.66,12.53,207.08,7,1,0,74.69144408739496,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
41.71,A-2,A,2,"[2016-09-24 21:20:00,2016-09-24 21:40:00)",2016-09-24 21:20:00,2016-09-24,21:20:00,21,20,5,65,1007.5,324.0,1.1,21.2,93.0,0.0,46.94,52.0,66.85,60.31,74.66,12.53,7,1,0,74.69144408739496,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42.65,A-2,A,2,"[2016-09-24 21:40:00,2016-09-24 22:00:00)",2016-09-24 21:40:00,2016-09-24,21:40:00,21,40,5,66,1007.5,324.0,1.1,21.2,93.0,0.0,41.71,46.94,52.0,66.85,60.31,74.66,7,1,0,74.69144408739496,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
57.16,A-2,A,2,"[2016-09-24 22:00:00,2016-09-24 22:20:00)",2016-09-24 22:00:00,2016-09-24,22:00:00,22,0,5,67,1007.5,324.0,1.1,21.2,93.0,0.0,42.65,41.71,46.94,52.0,66.85,60.31,7,1,0,74.69144408739496,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
