,intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route
2900,A,2,"[2016-09-01 14:40:00,2016-09-01 15:00:00)",51.66,2016-09-01 14:40:00,2016-09-01,997.3,1002.2,213.0,4.3,25.8,58.0,0.0,14:40:00,3,A-2
2901,A,2,"[2016-09-01 15:00:00,2016-09-01 15:20:00)",45.77,2016-09-01 15:00:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,15:00:00,3,A-2
2902,A,2,"[2016-09-01 15:20:00,2016-09-01 15:40:00)",57.28,2016-09-01 15:20:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,15:20:00,3,A-2
2903,A,2,"[2016-09-01 15:40:00,2016-09-01 16:00:00)",61.56,2016-09-01 15:40:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,15:40:00,3,A-2
2904,A,2,"[2016-09-01 16:00:00,2016-09-01 16:20:00)",53.89,2016-09-01 16:00:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,16:00:00,3,A-2
2905,A,2,"[2016-09-01 16:20:00,2016-09-01 16:40:00)",65.25,2016-09-01 16:20:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,16:20:00,3,A-2
2906,A,2,"[2016-09-01 16:40:00,2016-09-01 17:00:00)",38.8,2016-09-01 16:40:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,16:40:00,3,A-2
2907,A,2,"[2016-09-01 17:00:00,2016-09-01 17:20:00)",51.51,2016-09-01 17:00:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,17:00:00,3,A-2
2908,A,2,"[2016-09-01 17:20:00,2016-09-01 17:40:00)",59.3,2016-09-01 17:20:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,17:20:00,3,A-2
2909,A,2,"[2016-09-01 17:40:00,2016-09-01 18:00:00)",72.74,2016-09-01 17:40:00,2016-09-01,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,17:40:00,3,A-2
2910,A,2,"[2016-09-01 18:00:00,2016-09-01 18:20:00)",44.53,2016-09-01 18:00:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,18:00:00,3,A-2
2911,A,2,"[2016-09-01 18:20:00,2016-09-01 18:40:00)",46.61,2016-09-01 18:20:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,18:20:00,3,A-2
2912,A,2,"[2016-09-01 18:40:00,2016-09-01 19:00:00)",40.8,2016-09-01 18:40:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,18:40:00,3,A-2
2913,A,2,"[2016-09-01 19:00:00,2016-09-01 19:20:00)",83.42,2016-09-01 19:00:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,19:00:00,3,A-2
2914,A,2,"[2016-09-01 19:20:00,2016-09-01 19:40:00)",52.86,2016-09-01 19:20:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,19:20:00,3,A-2
2915,A,2,"[2016-09-01 19:40:00,2016-09-01 20:00:00)",49.97,2016-09-01 19:40:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,19:40:00,3,A-2
2916,A,2,"[2016-09-01 20:00:00,2016-09-01 20:20:00)",72.45,2016-09-01 20:00:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,20:00:00,3,A-2
2917,A,2,"[2016-09-01 20:20:00,2016-09-01 20:40:00)",28.0,2016-09-01 20:20:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,20:20:00,3,A-2
2918,A,2,"[2016-09-01 20:40:00,2016-09-01 21:00:00)",57.47,2016-09-01 20:40:00,2016-09-01,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,20:40:00,3,A-2
2919,A,2,"[2016-09-01 21:00:00,2016-09-01 21:20:00)",48.67,2016-09-01 21:00:00,2016-09-01,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,21:00:00,3,A-2
2920,A,2,"[2016-09-01 21:20:00,2016-09-01 21:40:00)",44.33,2016-09-01 21:20:00,2016-09-01,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,21:20:00,3,A-2
2921,A,2,"[2016-09-01 21:40:00,2016-09-01 22:00:00)",48.11,2016-09-01 21:40:00,2016-09-01,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,21:40:00,3,A-2
2922,A,2,"[2016-09-01 22:00:00,2016-09-01 22:20:00)",51.66,2016-09-01 22:00:00,2016-09-01,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,22:00:00,3,A-2
2923,A,2,"[2016-09-01 22:40:00,2016-09-01 23:00:00)",58.14,2016-09-01 22:40:00,2016-09-01,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,22:40:00,3,A-2
2924,A,2,"[2016-09-01 23:20:00,2016-09-01 23:40:00)",35.4,2016-09-01 23:20:00,2016-09-01,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,23:20:00,3,A-2
2925,A,2,"[2016-09-02 00:00:00,2016-09-02 00:20:00)",76.96,2016-09-02 00:00:00,2016-09-02,999.6,1004.5,241.0,2.9,24.4,69.0,0.0,00:00:00,4,A-2
2926,A,2,"[2016-09-02 00:40:00,2016-09-02 01:00:00)",49.34,2016-09-02 00:40:00,2016-09-02,999.6,1004.5,241.0,2.9,24.4,69.0,0.0,00:40:00,4,A-2
2927,A,2,"[2016-09-02 02:00:00,2016-09-02 02:20:00)",73.45,2016-09-02 02:00:00,2016-09-02,999.6,1004.5,241.0,2.9,24.4,69.0,0.0,02:00:00,4,A-2
2928,A,2,"[2016-09-02 03:00:00,2016-09-02 03:20:00)",49.75,2016-09-02 03:00:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,03:00:00,4,A-2
2929,A,2,"[2016-09-02 04:00:00,2016-09-02 04:20:00)",171.0,2016-09-02 04:00:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,04:00:00,4,A-2
2930,A,2,"[2016-09-02 04:20:00,2016-09-02 04:40:00)",31.35,2016-09-02 04:20:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,04:20:00,4,A-2
2931,A,2,"[2016-09-02 04:40:00,2016-09-02 05:00:00)",66.69,2016-09-02 04:40:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,04:40:00,4,A-2
2932,A,2,"[2016-09-02 05:00:00,2016-09-02 05:20:00)",39.26,2016-09-02 05:00:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,05:00:00,4,A-2
2933,A,2,"[2016-09-02 05:20:00,2016-09-02 05:40:00)",42.62,2016-09-02 05:20:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,05:20:00,4,A-2
2934,A,2,"[2016-09-02 05:40:00,2016-09-02 06:00:00)",42.01,2016-09-02 05:40:00,2016-09-02,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,05:40:00,4,A-2
2935,A,2,"[2016-09-02 06:00:00,2016-09-02 06:20:00)",77.75,2016-09-02 06:00:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,06:00:00,4,A-2
2936,A,2,"[2016-09-02 06:20:00,2016-09-02 06:40:00)",55.69,2016-09-02 06:20:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,06:20:00,4,A-2
2937,A,2,"[2016-09-02 06:40:00,2016-09-02 07:00:00)",64.6,2016-09-02 06:40:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,06:40:00,4,A-2
2938,A,2,"[2016-09-02 07:00:00,2016-09-02 07:20:00)",55.77,2016-09-02 07:00:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,07:00:00,4,A-2
2939,A,2,"[2016-09-02 07:20:00,2016-09-02 07:40:00)",81.19,2016-09-02 07:20:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,07:20:00,4,A-2
2940,A,2,"[2016-09-02 07:40:00,2016-09-02 08:00:00)",80.47,2016-09-02 07:40:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,07:40:00,4,A-2
2941,A,2,"[2016-09-02 08:00:00,2016-09-02 08:20:00)",76.28,2016-09-02 08:00:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,08:00:00,4,A-2
2942,A,2,"[2016-09-02 08:20:00,2016-09-02 08:40:00)",114.32,2016-09-02 08:20:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,08:20:00,4,A-2
2943,A,2,"[2016-09-02 08:40:00,2016-09-02 09:00:00)",89.9,2016-09-02 08:40:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,08:40:00,4,A-2
2944,A,2,"[2016-09-02 09:00:00,2016-09-02 09:20:00)",94.45,2016-09-02 09:00:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,09:00:00,4,A-2
2945,A,2,"[2016-09-02 09:20:00,2016-09-02 09:40:00)",78.88,2016-09-02 09:20:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,09:20:00,4,A-2
2946,A,2,"[2016-09-02 09:40:00,2016-09-02 10:00:00)",114.13,2016-09-02 09:40:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,09:40:00,4,A-2
2947,A,2,"[2016-09-02 10:00:00,2016-09-02 10:20:00)",67.78,2016-09-02 10:00:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10:00:00,4,A-2
2948,A,2,"[2016-09-02 10:20:00,2016-09-02 10:40:00)",91.84,2016-09-02 10:20:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10:20:00,4,A-2
2949,A,2,"[2016-09-02 10:40:00,2016-09-02 11:00:00)",62.63,2016-09-02 10:40:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10:40:00,4,A-2
2950,A,2,"[2016-09-02 11:00:00,2016-09-02 11:20:00)",47.81,2016-09-02 11:00:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11:00:00,4,A-2
2951,A,2,"[2016-09-02 11:20:00,2016-09-02 11:40:00)",41.88,2016-09-02 11:20:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11:20:00,4,A-2
2952,A,2,"[2016-09-02 11:40:00,2016-09-02 12:00:00)",42.67,2016-09-02 11:40:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11:40:00,4,A-2
2953,A,2,"[2016-09-02 12:00:00,2016-09-02 12:20:00)",31.52,2016-09-02 12:00:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,12:00:00,4,A-2
2954,A,2,"[2016-09-02 12:20:00,2016-09-02 12:40:00)",55.18,2016-09-02 12:20:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,12:20:00,4,A-2
2955,A,2,"[2016-09-02 12:40:00,2016-09-02 13:00:00)",58.66,2016-09-02 12:40:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,12:40:00,4,A-2
2956,A,2,"[2016-09-02 13:00:00,2016-09-02 13:20:00)",67.64,2016-09-02 13:00:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,13:00:00,4,A-2
2957,A,2,"[2016-09-02 13:20:00,2016-09-02 13:40:00)",62.79,2016-09-02 13:20:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,13:20:00,4,A-2
2958,A,2,"[2016-09-02 13:40:00,2016-09-02 14:00:00)",112.72,2016-09-02 13:40:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,13:40:00,4,A-2
2959,A,2,"[2016-09-02 14:00:00,2016-09-02 14:20:00)",167.28,2016-09-02 14:00:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,14:00:00,4,A-2
2960,A,2,"[2016-09-02 14:20:00,2016-09-02 14:40:00)",51.15,2016-09-02 14:20:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,14:20:00,4,A-2
2961,A,2,"[2016-09-02 14:40:00,2016-09-02 15:00:00)",37.23,2016-09-02 14:40:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,14:40:00,4,A-2
2962,A,2,"[2016-09-02 15:00:00,2016-09-02 15:20:00)",48.59,2016-09-02 15:00:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,15:00:00,4,A-2
2963,A,2,"[2016-09-02 15:20:00,2016-09-02 15:40:00)",73.9,2016-09-02 15:20:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,15:20:00,4,A-2
2964,A,2,"[2016-09-02 15:40:00,2016-09-02 16:00:00)",49.24,2016-09-02 15:40:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,15:40:00,4,A-2
2965,A,2,"[2016-09-02 16:00:00,2016-09-02 16:20:00)",57.81,2016-09-02 16:00:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,16:00:00,4,A-2
2966,A,2,"[2016-09-02 16:20:00,2016-09-02 16:40:00)",68.87,2016-09-02 16:20:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,16:20:00,4,A-2
2967,A,2,"[2016-09-02 16:40:00,2016-09-02 17:00:00)",52.28,2016-09-02 16:40:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,16:40:00,4,A-2
2968,A,2,"[2016-09-02 17:00:00,2016-09-02 17:20:00)",100.4,2016-09-02 17:00:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,17:00:00,4,A-2
2969,A,2,"[2016-09-02 17:20:00,2016-09-02 17:40:00)",87.2,2016-09-02 17:20:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,17:20:00,4,A-2
2970,A,2,"[2016-09-02 17:40:00,2016-09-02 18:00:00)",66.15,2016-09-02 17:40:00,2016-09-02,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,17:40:00,4,A-2
2971,A,2,"[2016-09-02 18:00:00,2016-09-02 18:20:00)",72.82,2016-09-02 18:00:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,18:00:00,4,A-2
2972,A,2,"[2016-09-02 18:20:00,2016-09-02 18:40:00)",32.18,2016-09-02 18:20:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,18:20:00,4,A-2
2973,A,2,"[2016-09-02 18:40:00,2016-09-02 19:00:00)",58.15,2016-09-02 18:40:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,18:40:00,4,A-2
2974,A,2,"[2016-09-02 19:00:00,2016-09-02 19:20:00)",97.01,2016-09-02 19:00:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,19:00:00,4,A-2
2975,A,2,"[2016-09-02 19:20:00,2016-09-02 19:40:00)",55.31,2016-09-02 19:20:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,19:20:00,4,A-2
2976,A,2,"[2016-09-02 20:00:00,2016-09-02 20:20:00)",113.79,2016-09-02 20:00:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,20:00:00,4,A-2
2977,A,2,"[2016-09-02 20:20:00,2016-09-02 20:40:00)",58.82,2016-09-02 20:20:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,20:20:00,4,A-2
2978,A,2,"[2016-09-02 20:40:00,2016-09-02 21:00:00)",74.72,2016-09-02 20:40:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,20:40:00,4,A-2
2979,A,2,"[2016-09-02 21:00:00,2016-09-02 21:20:00)",69.38,2016-09-02 21:00:00,2016-09-02,1001.3,1006.1,321.0,0.6,23.2,80.0,0.0,21:00:00,4,A-2
2980,A,2,"[2016-09-02 21:40:00,2016-09-02 22:00:00)",106.95,2016-09-02 21:40:00,2016-09-02,1001.3,1006.1,321.0,0.6,23.2,80.0,0.0,21:40:00,4,A-2
2981,A,2,"[2016-09-02 22:00:00,2016-09-02 22:20:00)",59.2,2016-09-02 22:00:00,2016-09-02,1001.3,1006.1,321.0,0.6,23.2,80.0,0.0,22:00:00,4,A-2
2982,A,2,"[2016-09-02 23:40:00,2016-09-03 00:00:00)",108.54,2016-09-02 23:40:00,2016-09-02,1001.3,1006.1,321.0,0.6,23.2,80.0,0.0,23:40:00,4,A-2
2983,A,2,"[2016-09-03 00:00:00,2016-09-03 00:20:00)",65.76,2016-09-03 00:00:00,2016-09-03,1002.5,1007.4,85.0,0.9,26.8,68.0,0.0,00:00:00,5,A-2
2984,A,2,"[2016-09-03 00:40:00,2016-09-03 01:00:00)",111.07,2016-09-03 00:40:00,2016-09-03,1002.5,1007.4,85.0,0.9,26.8,68.0,0.0,00:40:00,5,A-2
2985,A,2,"[2016-09-03 02:40:00,2016-09-03 03:00:00)",134.92,2016-09-03 02:40:00,2016-09-03,1002.5,1007.4,85.0,0.9,26.8,68.0,0.0,02:40:00,5,A-2
2986,A,2,"[2016-09-03 03:20:00,2016-09-03 03:40:00)",44.6,2016-09-03 03:20:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,03:20:00,5,A-2
2987,A,2,"[2016-09-03 04:00:00,2016-09-03 04:20:00)",191.4,2016-09-03 04:00:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,04:00:00,5,A-2
2988,A,2,"[2016-09-03 04:20:00,2016-09-03 04:40:00)",308.42,2016-09-03 04:20:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,04:20:00,5,A-2
2989,A,2,"[2016-09-03 04:40:00,2016-09-03 05:00:00)",39.23,2016-09-03 04:40:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,04:40:00,5,A-2
2990,A,2,"[2016-09-03 05:00:00,2016-09-03 05:20:00)",35.8,2016-09-03 05:00:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,05:00:00,5,A-2
2991,A,2,"[2016-09-03 05:20:00,2016-09-03 05:40:00)",50.44,2016-09-03 05:20:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,05:20:00,5,A-2
2992,A,2,"[2016-09-03 05:40:00,2016-09-03 06:00:00)",32.71,2016-09-03 05:40:00,2016-09-03,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,05:40:00,5,A-2
2993,A,2,"[2016-09-03 06:00:00,2016-09-03 06:20:00)",45.85,2016-09-03 06:00:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,06:00:00,5,A-2
2994,A,2,"[2016-09-03 06:20:00,2016-09-03 06:40:00)",59.82,2016-09-03 06:20:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,06:20:00,5,A-2
2995,A,2,"[2016-09-03 06:40:00,2016-09-03 07:00:00)",80.15,2016-09-03 06:40:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,06:40:00,5,A-2
2996,A,2,"[2016-09-03 07:00:00,2016-09-03 07:20:00)",70.96,2016-09-03 07:00:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,07:00:00,5,A-2
2997,A,2,"[2016-09-03 07:20:00,2016-09-03 07:40:00)",67.49,2016-09-03 07:20:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,07:20:00,5,A-2
2998,A,2,"[2016-09-03 07:40:00,2016-09-03 08:00:00)",63.86,2016-09-03 07:40:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,07:40:00,5,A-2
2999,A,2,"[2016-09-03 08:00:00,2016-09-03 08:20:00)",72.88,2016-09-03 08:00:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,08:00:00,5,A-2
3000,A,2,"[2016-09-03 08:20:00,2016-09-03 08:40:00)",62.61,2016-09-03 08:20:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,08:20:00,5,A-2
3001,A,2,"[2016-09-03 08:40:00,2016-09-03 09:00:00)",75.29,2016-09-03 08:40:00,2016-09-03,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,08:40:00,5,A-2
3002,A,2,"[2016-09-03 09:00:00,2016-09-03 09:20:00)",71.54,2016-09-03 09:00:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,09:00:00,5,A-2
3003,A,2,"[2016-09-03 09:20:00,2016-09-03 09:40:00)",100.29,2016-09-03 09:20:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,09:20:00,5,A-2
3004,A,2,"[2016-09-03 09:40:00,2016-09-03 10:00:00)",84.75,2016-09-03 09:40:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,09:40:00,5,A-2
3005,A,2,"[2016-09-03 10:00:00,2016-09-03 10:20:00)",192.97,2016-09-03 10:00:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,10:00:00,5,A-2
3006,A,2,"[2016-09-03 10:20:00,2016-09-03 10:40:00)",86.56,2016-09-03 10:20:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,10:20:00,5,A-2
3007,A,2,"[2016-09-03 10:40:00,2016-09-03 11:00:00)",45.09,2016-09-03 10:40:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,10:40:00,5,A-2
3008,A,2,"[2016-09-03 11:00:00,2016-09-03 11:20:00)",54.13,2016-09-03 11:00:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,11:00:00,5,A-2
3009,A,2,"[2016-09-03 11:20:00,2016-09-03 11:40:00)",68.64,2016-09-03 11:20:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,11:20:00,5,A-2
3010,A,2,"[2016-09-03 11:40:00,2016-09-03 12:00:00)",62.14,2016-09-03 11:40:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,11:40:00,5,A-2
3011,A,2,"[2016-09-03 12:00:00,2016-09-03 12:20:00)",61.31,2016-09-03 12:00:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,12:00:00,5,A-2
3012,A,2,"[2016-09-03 12:20:00,2016-09-03 12:40:00)",41.48,2016-09-03 12:20:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,12:20:00,5,A-2
3013,A,2,"[2016-09-03 12:40:00,2016-09-03 13:00:00)",32.89,2016-09-03 12:40:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,12:40:00,5,A-2
3014,A,2,"[2016-09-03 13:00:00,2016-09-03 13:20:00)",74.99,2016-09-03 13:00:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,13:00:00,5,A-2
3015,A,2,"[2016-09-03 13:20:00,2016-09-03 13:40:00)",63.12,2016-09-03 13:20:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,13:20:00,5,A-2
3016,A,2,"[2016-09-03 13:40:00,2016-09-03 14:00:00)",74.25,2016-09-03 13:40:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,13:40:00,5,A-2
3017,A,2,"[2016-09-03 14:00:00,2016-09-03 14:20:00)",63.55,2016-09-03 14:00:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,14:00:00,5,A-2
3018,A,2,"[2016-09-03 14:20:00,2016-09-03 14:40:00)",42.79,2016-09-03 14:20:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,14:20:00,5,A-2
3019,A,2,"[2016-09-03 14:40:00,2016-09-03 15:00:00)",58.03,2016-09-03 14:40:00,2016-09-03,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,14:40:00,5,A-2
3020,A,2,"[2016-09-03 15:00:00,2016-09-03 15:20:00)",46.87,2016-09-03 15:00:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,15:00:00,5,A-2
3021,A,2,"[2016-09-03 15:20:00,2016-09-03 15:40:00)",434.52,2016-09-03 15:20:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,15:20:00,5,A-2
3022,A,2,"[2016-09-03 15:40:00,2016-09-03 16:00:00)",66.52,2016-09-03 15:40:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,15:40:00,5,A-2
3023,A,2,"[2016-09-03 16:00:00,2016-09-03 16:20:00)",72.86,2016-09-03 16:00:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,16:00:00,5,A-2
3024,A,2,"[2016-09-03 16:20:00,2016-09-03 16:40:00)",47.78,2016-09-03 16:20:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,16:20:00,5,A-2
3025,A,2,"[2016-09-03 16:40:00,2016-09-03 17:00:00)",35.48,2016-09-03 16:40:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,16:40:00,5,A-2
3026,A,2,"[2016-09-03 17:00:00,2016-09-03 17:20:00)",52.53,2016-09-03 17:00:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,17:00:00,5,A-2
3027,A,2,"[2016-09-03 17:20:00,2016-09-03 17:40:00)",55.87,2016-09-03 17:20:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,17:20:00,5,A-2
3028,A,2,"[2016-09-03 17:40:00,2016-09-03 18:00:00)",48.22,2016-09-03 17:40:00,2016-09-03,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,17:40:00,5,A-2
3029,A,2,"[2016-09-03 18:00:00,2016-09-03 18:20:00)",55.88,2016-09-03 18:00:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,18:00:00,5,A-2
3030,A,2,"[2016-09-03 18:20:00,2016-09-03 18:40:00)",59.82,2016-09-03 18:20:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,18:20:00,5,A-2
3031,A,2,"[2016-09-03 18:40:00,2016-09-03 19:00:00)",53.44,2016-09-03 18:40:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,18:40:00,5,A-2
3032,A,2,"[2016-09-03 19:20:00,2016-09-03 19:40:00)",54.31,2016-09-03 19:20:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,19:20:00,5,A-2
3033,A,2,"[2016-09-03 19:40:00,2016-09-03 20:00:00)",45.67,2016-09-03 19:40:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,19:40:00,5,A-2
3034,A,2,"[2016-09-03 20:00:00,2016-09-03 20:20:00)",20.08,2016-09-03 20:00:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,20:00:00,5,A-2
3035,A,2,"[2016-09-03 20:20:00,2016-09-03 20:40:00)",47.23,2016-09-03 20:20:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,20:20:00,5,A-2
3036,A,2,"[2016-09-03 20:40:00,2016-09-03 21:00:00)",78.62,2016-09-03 20:40:00,2016-09-03,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,20:40:00,5,A-2
