volume,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
29,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
33,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
19,1015.4,4.0,1.3,15.4,67.0,0.0,60.30286998918918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
22,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
16,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
10,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
3,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
6,1014.5,333.0,2.5,14.1,80.0,0.0,55.18706397411003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
13,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
11,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
12,1015.95,176.0,3.1,18.1,70.0,0.0,59.87078737546469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9,1015.4,55.5,3.0,21.3,61.0,0.0,65.16573000675106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
13,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
13,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
37,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
47,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
44,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
57,1013.4,59.0,3.25,22.75,49.5,0.0,65.67344016292135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
51,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
44,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
53,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
42,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
37,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
19,1013.75,57.5,4.0,21.7,55.5,0.0,62.0698645141631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
41,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
51,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
42,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
44,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
33,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51,1015.6,78.5,4.75,20.200000000000006,64.0,0.0,57.86702234838711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
46,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
56,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
42,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
41,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16,1016.1,51.0,3.6,18.700000000000006,63.0,0.0,58.66395617794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
14,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
19,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
20,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17,1015.55,175.5,1.7999999999999998,17.1,70.0,0.0,62.15910582078853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
11,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
5,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
9,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
5,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4,1015.6,168.5,2.2,16.65,77.0,0.0,60.71554359188713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
14,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6,1015.5,351.0,2.2,18.7,74.0,0.0,64.29184137794678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
12,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6,1014.7,45.0,3.5,21.2,66.0,0.0,63.94847768739496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
9,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
52,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
49,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
40,1012.8,64.0,3.0,23.8,50.0,0.0,68.43263954716981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
45,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
44,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
37,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
37,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
37,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
37,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
47,1013.2,87.0,2.4,23.0,56.0,0.0,69.62495709090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
42,1015.1,105.0,3.5,21.6,70.0,0.0,65.15333155555557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
42,1015.1,105.0,3.5,21.6,70.0,0.0,65.15333155555557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
51,1015.1,105.0,3.5,21.6,70.0,0.0,65.15333155555557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
