avg_travel_time,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
210.84,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
133.06,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
124.08,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
118.1,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
151.66,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
167.47,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
91.36,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
205.19,1001.5,169.0,1.8,33.5,58.0,0.0,91.3371027826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
82.83,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
131.93,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
115.49,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
103.03,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
89.06,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
142.65,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
137.61,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
136.29,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
218.12,1001.3,228.0,2.7,30.7,70.0,0.0,84.94154290909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
115.8,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
93.12,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
136.39,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
146.21,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
109.45,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
123.06,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
78.29,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
144.12,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
132.7,1001.4,220.0,1.8,29.6,72.0,0.0,86.00478304415587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
157.51,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
127.2,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
70.66,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
246.26,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
162.63,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
136.7,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
121.33,1002.9,216.0,2.4,31.9,65.0,0.0,87.44830841221372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
167.22,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
116.62,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
58.57,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
124.4,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
137.92,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
90.66,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
82.83,1002.7,300.0,2.3,36.3,49.0,0.0,93.65583807356319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35.51,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
134.21,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
204.56,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
132.99,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
119.21,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
184.46,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
158.57,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
150.27,1001.0,27.0,2.4,38.3,43.0,0.0,96.28417890746272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
128.22,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
145.05,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
142.04,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
153.89,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
151.91,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
192.54,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
150.98,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
94.59,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
110.54,1000.3,82.0,5.4,38.0,44.0,0.0,86.24869485714287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
88.91,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
127.35,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
71.7,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
89.97,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
120.28,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
159.72,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
172.22,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
167.51,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
154.73,1001.7,98.0,2.3,34.2,57.0,0.0,90.91717010370373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
108.42,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
152.64,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
185.81,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
153.47,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
181.86,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
148.8,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
158.55,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
140.18,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
142.52,1002.2,184.0,1.5,32.8,63.0,0.0,91.74283617049178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
105.85,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
82.05,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
111.82,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
144.13,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
164.12,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
124.6,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
136.24,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
117.31,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
61.74,1001.5,230.0,0.9,30.9,71.0,0.0,91.23402221560283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
132.88,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
125.67,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
154.69,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
148.92,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
124.04,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
85.51,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
138.56,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
100.56,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
82.53,1002.1,222.0,1.5,29.3,77.0,0.0,87.10463707770703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128.53,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
140.6,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
162.63,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
80.65,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
111.55,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
155.93,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
163.28,1003.4,213.0,1.0,31.9,66.0,0.0,92.08065681221376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
128.51,1003.3,159.0,1.3,36.3,52.0,0.0,97.36087847356319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
91.39,1003.3,159.0,1.3,36.3,52.0,0.0,97.36087847356319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
58.55,1003.3,159.0,1.3,36.3,52.0,0.0,97.36087847356319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
68.87,1003.3,159.0,1.3,36.3,52.0,0.0,97.36087847356319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
68.29,1003.3,159.0,1.3,36.3,52.0,0.0,97.36087847356319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
154.07,1003.3,159.0,1.3,36.3,52.0,0.0,97.36087847356319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
111.76,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
36.67,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
182.12,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
82.03,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
106.14,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
131.38,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
159.61,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
132.74,1002.1,50.0,4.0,37.0,47.0,0.0,89.249404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
127.71,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
143.97,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
108.99,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
130.63,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
119.57,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
166.32,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
126.46,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
119.43,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
148.64,1000.6,80.0,2.8,36.1,53.0,0.0,92.33713695730336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
210.42,1001.9,61.0,2.9,33.1,68.0,0.0,88.62192977478992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
107.9,1001.9,61.0,2.9,33.1,68.0,0.0,88.62192977478992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
149.93,1001.9,61.0,2.9,33.1,68.0,0.0,88.62192977478992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
