volume,pair,tollgate_id,direction,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,1-0,1-1,2-0,3-0,3-1,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
1,1-0,1,0,"[2016-10-20 05:20:00,2016-10-20 05:40:00)",2016-10-20 05:20:00,2016-10-20,05:20:00,5,20,3,17,1010.2,91.0,2.1,21.7,96.0,2.8,3.0,13.0,5.0,8.0,10.0,7.0,2,2,1,72.8179431141631,1,1,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,1-0,1,0,"[2016-10-20 05:40:00,2016-10-20 06:00:00)",2016-10-20 05:40:00,2016-10-20,05:40:00,5,40,3,18,1010.2,91.0,2.1,21.7,96.0,2.8,1.0,3.0,13.0,5.0,8.0,10.0,2,2,1,72.8179431141631,1,1,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8,1-0,1,0,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",2016-10-20 06:00:00,2016-10-20,06:00:00,6,0,3,19,1007.8,94.0,2.7,22.3,91.0,0.0,8.0,1.0,3.0,13.0,5.0,8.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16,1-0,1,0,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",2016-10-20 06:20:00,2016-10-20,06:20:00,6,20,3,20,1007.8,94.0,2.7,22.3,91.0,0.0,8.0,8.0,1.0,3.0,13.0,5.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23,1-0,1,0,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",2016-10-20 06:40:00,2016-10-20,06:40:00,6,40,3,21,1007.8,94.0,2.7,22.3,91.0,0.0,16.0,8.0,8.0,1.0,3.0,13.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22,1-0,1,0,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",2016-10-20 07:00:00,2016-10-20,07:00:00,7,0,3,22,1007.8,94.0,2.7,22.3,91.0,0.0,23.0,16.0,8.0,8.0,1.0,3.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,1-0,1,0,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",2016-10-20 07:20:00,2016-10-20,07:20:00,7,20,3,23,1007.8,94.0,2.7,22.3,91.0,0.0,22.0,23.0,16.0,8.0,8.0,1.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37,1-0,1,0,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",2016-10-20 07:40:00,2016-10-20,07:40:00,7,40,3,24,1007.8,94.0,2.7,22.3,91.0,0.0,33.0,22.0,23.0,16.0,8.0,8.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50,1-0,1,0,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",2016-10-20 08:00:00,2016-10-20,08:00:00,8,0,3,25,1007.8,94.0,2.7,22.3,91.0,0.0,37.0,33.0,22.0,23.0,16.0,8.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
49,1-0,1,0,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",2016-10-20 08:20:00,2016-10-20,08:20:00,8,20,3,26,1007.8,94.0,2.7,22.3,91.0,0.0,50.0,37.0,33.0,22.0,23.0,16.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
62,1-0,1,0,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",2016-10-20 08:40:00,2016-10-20,08:40:00,8,40,3,27,1007.8,94.0,2.7,22.3,91.0,0.0,49.0,50.0,37.0,33.0,22.0,23.0,2,2,0,71.49481402466961,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38,1-0,1,0,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",2016-10-20 09:00:00,2016-10-20,09:00:00,9,0,3,28,1008.1,96.0,2.0,22.4,91.0,0.0,62.0,49.0,50.0,37.0,33.0,22.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
50,1-0,1,0,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",2016-10-20 09:20:00,2016-10-20,09:20:00,9,20,3,29,1008.1,96.0,2.0,22.4,91.0,0.0,38.0,62.0,49.0,50.0,37.0,33.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
44,1-0,1,0,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",2016-10-20 09:40:00,2016-10-20,09:40:00,9,40,3,30,1008.1,96.0,2.0,22.4,91.0,0.0,50.0,38.0,62.0,49.0,50.0,37.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42,1-0,1,0,"[2016-10-20 10:00:00,2016-10-20 10:20:00)",2016-10-20 10:00:00,2016-10-20,10:00:00,10,0,3,31,1008.1,96.0,2.0,22.4,91.0,0.0,44.0,50.0,38.0,62.0,49.0,50.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
46,1-0,1,0,"[2016-10-20 10:20:00,2016-10-20 10:40:00)",2016-10-20 10:20:00,2016-10-20,10:20:00,10,20,3,32,1008.1,96.0,2.0,22.4,91.0,0.0,42.0,44.0,50.0,38.0,62.0,49.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
38,1-0,1,0,"[2016-10-20 10:40:00,2016-10-20 11:00:00)",2016-10-20 10:40:00,2016-10-20,10:40:00,10,40,3,33,1008.1,96.0,2.0,22.4,91.0,0.0,46.0,42.0,44.0,50.0,38.0,62.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38,1-0,1,0,"[2016-10-20 11:00:00,2016-10-20 11:20:00)",2016-10-20 11:00:00,2016-10-20,11:00:00,11,0,3,34,1008.1,96.0,2.0,22.4,91.0,0.0,38.0,46.0,42.0,44.0,50.0,38.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,1-0,1,0,"[2016-10-20 11:20:00,2016-10-20 11:40:00)",2016-10-20 11:20:00,2016-10-20,11:20:00,11,20,3,35,1008.1,96.0,2.0,22.4,91.0,0.0,38.0,38.0,46.0,42.0,44.0,50.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
44,1-0,1,0,"[2016-10-20 11:40:00,2016-10-20 12:00:00)",2016-10-20 11:40:00,2016-10-20,11:40:00,11,40,3,36,1008.1,96.0,2.0,22.4,91.0,0.0,25.0,38.0,38.0,46.0,42.0,44.0,2,2,0,73.93041963893806,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
47,1-0,1,0,"[2016-10-20 12:00:00,2016-10-20 12:20:00)",2016-10-20 12:00:00,2016-10-20,12:00:00,12,0,3,37,1008.8,93.0,2.8,21.7,92.0,0.1,44.0,25.0,38.0,38.0,46.0,42.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,1-0,1,0,"[2016-10-20 12:20:00,2016-10-20 12:40:00)",2016-10-20 12:20:00,2016-10-20,12:20:00,12,20,3,38,1008.8,93.0,2.8,21.7,92.0,0.1,47.0,44.0,25.0,38.0,38.0,46.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
43,1-0,1,0,"[2016-10-20 12:40:00,2016-10-20 13:00:00)",2016-10-20 12:40:00,2016-10-20,12:40:00,12,40,3,39,1008.8,93.0,2.8,21.7,92.0,0.1,33.0,47.0,44.0,25.0,38.0,38.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42,1-0,1,0,"[2016-10-20 13:00:00,2016-10-20 13:20:00)",2016-10-20 13:00:00,2016-10-20,13:00:00,13,0,3,40,1008.8,93.0,2.8,21.7,92.0,0.1,43.0,33.0,47.0,44.0,25.0,38.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39,1-0,1,0,"[2016-10-20 13:20:00,2016-10-20 13:40:00)",2016-10-20 13:20:00,2016-10-20,13:20:00,13,20,3,41,1008.8,93.0,2.8,21.7,92.0,0.1,42.0,43.0,33.0,47.0,44.0,25.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
33,1-0,1,0,"[2016-10-20 13:40:00,2016-10-20 14:00:00)",2016-10-20 13:40:00,2016-10-20,13:40:00,13,40,3,42,1008.8,93.0,2.8,21.7,92.0,0.1,39.0,42.0,43.0,33.0,47.0,44.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42,1-0,1,0,"[2016-10-20 14:00:00,2016-10-20 14:20:00)",2016-10-20 14:00:00,2016-10-20,14:00:00,14,0,3,43,1008.8,93.0,2.8,21.7,92.0,0.1,33.0,39.0,42.0,43.0,33.0,47.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,1-0,1,0,"[2016-10-20 14:20:00,2016-10-20 14:40:00)",2016-10-20 14:20:00,2016-10-20,14:20:00,14,20,3,44,1008.8,93.0,2.8,21.7,92.0,0.1,42.0,33.0,39.0,42.0,43.0,33.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
46,1-0,1,0,"[2016-10-20 14:40:00,2016-10-20 15:00:00)",2016-10-20 14:40:00,2016-10-20,14:40:00,14,40,3,45,1008.8,93.0,2.8,21.7,92.0,0.1,41.0,42.0,33.0,39.0,42.0,43.0,2,2,1,70.1168983141631,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40,1-0,1,0,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",2016-10-20 15:00:00,2016-10-20,15:00:00,15,0,3,46,1008.5,67.0,1.6,21.5,96.0,1.0,46.0,41.0,42.0,33.0,39.0,42.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,1-0,1,0,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",2016-10-20 15:20:00,2016-10-20,15:20:00,15,20,3,47,1008.5,67.0,1.6,21.5,96.0,1.0,40.0,46.0,41.0,42.0,33.0,39.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
42,1-0,1,0,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",2016-10-20 15:40:00,2016-10-20,15:40:00,15,40,3,48,1008.5,67.0,1.6,21.5,96.0,1.0,41.0,40.0,46.0,41.0,42.0,33.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
46,1-0,1,0,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",2016-10-20 16:00:00,2016-10-20,16:00:00,16,0,3,49,1008.5,67.0,1.6,21.5,96.0,1.0,42.0,41.0,40.0,46.0,41.0,42.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,1-0,1,0,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",2016-10-20 16:20:00,2016-10-20,16:20:00,16,20,3,50,1008.5,67.0,1.6,21.5,96.0,1.0,46.0,42.0,41.0,40.0,46.0,41.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37,1-0,1,0,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",2016-10-20 16:40:00,2016-10-20,16:40:00,16,40,3,51,1008.5,67.0,1.6,21.5,96.0,1.0,36.0,46.0,42.0,41.0,40.0,46.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38,1-0,1,0,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",2016-10-20 17:00:00,2016-10-20,17:00:00,17,0,3,52,1008.5,67.0,1.6,21.5,96.0,1.0,37.0,36.0,46.0,42.0,41.0,40.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45,1-0,1,0,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",2016-10-20 17:20:00,2016-10-20,17:20:00,17,20,3,53,1008.5,67.0,1.6,21.5,96.0,1.0,38.0,37.0,36.0,46.0,42.0,41.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35,1-0,1,0,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",2016-10-20 17:40:00,2016-10-20,17:40:00,17,40,3,54,1008.5,67.0,1.6,21.5,96.0,1.0,45.0,38.0,37.0,36.0,46.0,42.0,1,1,1,74.02341548936171,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,1-0,1,0,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",2016-10-20 18:00:00,2016-10-20,18:00:00,18,0,3,55,1007.3,94.0,1.6,21.7,93.0,0.0,35.0,45.0,38.0,37.0,36.0,46.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16,1-0,1,0,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",2016-10-20 18:20:00,2016-10-20,18:20:00,18,20,3,56,1007.3,94.0,1.6,21.7,93.0,0.0,27.0,35.0,45.0,38.0,37.0,36.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17,1-0,1,0,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",2016-10-20 18:40:00,2016-10-20,18:40:00,18,40,3,57,1007.3,94.0,1.6,21.7,93.0,0.0,16.0,27.0,35.0,45.0,38.0,37.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,1-0,1,0,"[2016-10-20 19:00:00,2016-10-20 19:20:00)",2016-10-20 19:00:00,2016-10-20,19:00:00,19,0,3,58,1007.3,94.0,1.6,21.7,93.0,0.0,17.0,16.0,27.0,35.0,45.0,38.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18,1-0,1,0,"[2016-10-20 19:20:00,2016-10-20 19:40:00)",2016-10-20 19:20:00,2016-10-20,19:20:00,19,20,3,59,1007.3,94.0,1.6,21.7,93.0,0.0,27.0,17.0,16.0,27.0,35.0,45.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,1-0,1,0,"[2016-10-20 19:40:00,2016-10-20 20:00:00)",2016-10-20 19:40:00,2016-10-20,19:40:00,19,40,3,60,1007.3,94.0,1.6,21.7,93.0,0.0,18.0,27.0,17.0,16.0,27.0,35.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28,1-0,1,0,"[2016-10-20 20:00:00,2016-10-20 20:20:00)",2016-10-20 20:00:00,2016-10-20,20:00:00,20,0,3,61,1007.3,94.0,1.6,21.7,93.0,0.0,25.0,18.0,27.0,17.0,16.0,27.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,1-0,1,0,"[2016-10-20 20:20:00,2016-10-20 20:40:00)",2016-10-20 20:20:00,2016-10-20,20:20:00,20,20,3,62,1007.3,94.0,1.6,21.7,93.0,0.0,28.0,25.0,18.0,27.0,17.0,16.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16,1-0,1,0,"[2016-10-20 20:40:00,2016-10-20 21:00:00)",2016-10-20 20:40:00,2016-10-20,20:40:00,20,40,3,63,1007.3,94.0,1.6,21.7,93.0,0.0,20.0,28.0,25.0,18.0,27.0,17.0,2,1,0,74.0721595141631,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
13,1-0,1,0,"[2016-10-20 21:00:00,2016-10-20 21:20:00)",2016-10-20 21:00:00,2016-10-20,21:00:00,21,0,3,64,1006.6,89.0,1.8,21.4,97.0,0.8,16.0,20.0,28.0,25.0,18.0,27.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9,1-0,1,0,"[2016-10-20 21:20:00,2016-10-20 21:40:00)",2016-10-20 21:20:00,2016-10-20,21:20:00,21,20,3,65,1006.6,89.0,1.8,21.4,97.0,0.8,13.0,16.0,20.0,28.0,25.0,18.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9,1-0,1,0,"[2016-10-20 21:40:00,2016-10-20 22:00:00)",2016-10-20 21:40:00,2016-10-20,21:40:00,21,40,3,66,1006.6,89.0,1.8,21.4,97.0,0.8,9.0,13.0,16.0,20.0,28.0,25.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20,1-0,1,0,"[2016-10-20 22:00:00,2016-10-20 22:20:00)",2016-10-20 22:00:00,2016-10-20,22:00:00,22,0,3,67,1006.6,89.0,1.8,21.4,97.0,0.8,9.0,9.0,13.0,16.0,20.0,28.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
16,1-0,1,0,"[2016-10-20 22:20:00,2016-10-20 22:40:00)",2016-10-20 22:20:00,2016-10-20,22:20:00,22,20,3,68,1006.6,89.0,1.8,21.4,97.0,0.8,20.0,9.0,9.0,13.0,16.0,20.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
16,1-0,1,0,"[2016-10-20 22:40:00,2016-10-20 23:00:00)",2016-10-20 22:40:00,2016-10-20,22:40:00,22,40,3,69,1006.6,89.0,1.8,21.4,97.0,0.8,16.0,20.0,9.0,9.0,13.0,16.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8,1-0,1,0,"[2016-10-20 23:00:00,2016-10-20 23:20:00)",2016-10-20 23:00:00,2016-10-20,23:00:00,23,0,3,70,1006.6,89.0,1.8,21.4,97.0,0.8,16.0,16.0,20.0,9.0,9.0,13.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
8,1-0,1,0,"[2016-10-20 23:20:00,2016-10-20 23:40:00)",2016-10-20 23:20:00,2016-10-20,23:20:00,23,20,3,71,1006.6,89.0,1.8,21.4,97.0,0.8,8.0,16.0,16.0,20.0,9.0,9.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
8,1-0,1,0,"[2016-10-20 23:40:00,2016-10-21 00:00:00)",2016-10-20 23:40:00,2016-10-20,23:40:00,23,40,3,72,1006.6,89.0,1.8,21.4,97.0,0.8,8.0,8.0,16.0,16.0,20.0,9.0,2,2,1,73.30035225762713,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
13,1-0,1,0,"[2016-10-21 00:00:00,2016-10-21 00:20:00)",2016-10-21 00:00:00,2016-10-21,00:00:00,0,0,4,1,1007.4,39.0,2.2,21.7,96.0,0.1,8.0,8.0,8.0,16.0,16.0,20.0,1,2,1,72.49794311416309,1,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8,1-0,1,0,"[2016-10-21 00:20:00,2016-10-21 00:40:00)",2016-10-21 00:20:00,2016-10-21,00:20:00,0,20,4,2,1007.4,39.0,2.2,21.7,96.0,0.1,13.0,8.0,8.0,8.0,16.0,16.0,1,2,1,72.49794311416309,1,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9,1-0,1,0,"[2016-10-21 00:40:00,2016-10-21 01:00:00)",2016-10-21 00:40:00,2016-10-21,00:40:00,0,40,4,3,1007.4,39.0,2.2,21.7,96.0,0.1,8.0,13.0,8.0,8.0,8.0,16.0,1,2,1,72.49794311416309,1,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7,1-0,1,0,"[2016-10-21 01:00:00,2016-10-21 01:20:00)",2016-10-21 01:00:00,2016-10-21,01:00:00,1,0,4,4,1007.4,39.0,2.2,21.7,96.0,0.1,9.0,8.0,13.0,8.0,8.0,8.0,1,2,1,72.49794311416309,1,1,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
