volume,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
88,18,40,3,57,1012,33.0,33.0,1.1,21.9,84.0,0.0,83.0,75.02069216277057,1
41,19,0,3,58,1012,33.0,33.0,1.1,21.9,84.0,0.0,88.0,75.02069216277057,1
47,19,20,3,59,1012,33.0,33.0,1.1,21.9,84.0,0.0,41.0,75.02069216277057,1
43,19,40,3,60,1012,33.0,33.0,1.1,21.9,84.0,0.0,47.0,75.02069216277057,1
34,20,0,3,61,1012,33.0,33.0,1.1,21.9,84.0,0.0,43.0,75.02069216277057,1
22,20,20,3,62,1012,33.0,33.0,1.1,21.9,84.0,0.0,34.0,75.02069216277057,1
29,20,40,3,63,1012,33.0,33.0,1.1,21.9,84.0,0.0,22.0,75.02069216277057,1
29,21,0,3,64,1011,324.0,324.0,1.7,20.5,92.0,0.0,29.0,71.28834824489796,1
20,21,20,3,65,1011,324.0,324.0,1.7,20.5,92.0,0.0,29.0,71.28834824489796,1
24,21,40,3,66,1011,324.0,324.0,1.7,20.5,92.0,0.0,20.0,71.28834824489796,1
15,22,0,3,67,1011,324.0,324.0,1.7,20.5,92.0,0.0,24.0,71.28834824489796,1
26,22,20,3,68,1011,324.0,324.0,1.7,20.5,92.0,0.0,15.0,71.28834824489796,1
23,22,40,3,69,1011,324.0,324.0,1.7,20.5,92.0,0.0,26.0,71.28834824489796,1
18,23,0,3,70,1011,324.0,324.0,1.7,20.5,92.0,0.0,23.0,71.28834824489796,1
13,23,20,3,71,1011,324.0,324.0,1.7,20.5,92.0,0.0,18.0,71.28834824489796,1
13,23,40,3,72,1011,324.0,324.0,1.7,20.5,92.0,0.0,13.0,71.28834824489796,1
101,0,0,4,1,1012,335.0,335.0,0.7,22.7,84.0,0.0,13.0,77.8450924412556,1
82,0,20,4,2,1012,335.0,335.0,0.7,22.7,84.0,0.0,101.0,77.8450924412556,1
46,0,40,4,3,1012,335.0,335.0,0.7,22.7,84.0,0.0,82.0,77.8450924412556,1
6,1,0,4,4,1012,335.0,335.0,0.7,22.7,84.0,0.0,46.0,77.8450924412556,1
10,1,20,4,5,1012,335.0,335.0,0.7,22.7,84.0,0.0,6.0,77.8450924412556,1
8,1,40,4,6,1012,335.0,335.0,0.7,22.7,84.0,0.0,10.0,77.8450924412556,1
5,2,0,4,7,1012,335.0,335.0,0.7,22.7,84.0,0.0,8.0,77.8450924412556,1
7,2,20,4,8,1012,335.0,335.0,0.7,22.7,84.0,0.0,5.0,77.8450924412556,1
10,2,40,4,9,1012,335.0,335.0,0.7,22.7,84.0,0.0,7.0,77.8450924412556,1
12,3,0,4,10,1011,222.0,222.0,1.7,26.4,68.0,0.0,10.0,79.6929279311828,1
14,3,20,4,11,1011,222.0,222.0,1.7,26.4,68.0,0.0,12.0,79.6929279311828,1
15,3,40,4,12,1011,222.0,222.0,1.7,26.4,68.0,0.0,14.0,79.6929279311828,1
15,4,0,4,13,1011,222.0,222.0,1.7,26.4,68.0,0.0,15.0,79.6929279311828,1
23,4,20,4,14,1011,222.0,222.0,1.7,26.4,68.0,0.0,15.0,79.6929279311828,1
19,4,40,4,15,1011,222.0,222.0,1.7,26.4,68.0,0.0,23.0,79.6929279311828,1
34,5,0,4,16,1011,222.0,222.0,1.7,26.4,68.0,0.0,19.0,79.6929279311828,1
29,5,20,4,17,1011,222.0,222.0,1.7,26.4,68.0,0.0,34.0,79.6929279311828,1
38,5,40,4,18,1011,222.0,222.0,1.7,26.4,68.0,0.0,29.0,79.6929279311828,1
22,6,0,4,19,1008,90.0,90.0,2.5,29.5,53.0,0.0,38.0,80.84435567741937,1
63,6,20,4,20,1008,90.0,90.0,2.5,29.5,53.0,0.0,22.0,80.84435567741937,1
63,6,40,4,21,1008,90.0,90.0,2.5,29.5,53.0,0.0,63.0,80.84435567741937,1
86,7,0,4,22,1008,90.0,90.0,2.5,29.5,53.0,0.0,63.0,80.84435567741937,1
100,7,20,4,23,1008,90.0,90.0,2.5,29.5,53.0,0.0,86.0,80.84435567741937,1
93,7,40,4,24,1008,90.0,90.0,2.5,29.5,53.0,0.0,100.0,80.84435567741937,1
110,8,0,4,25,1008,90.0,90.0,2.5,29.5,53.0,0.0,93.0,80.84435567741937,1
127,8,20,4,26,1008,90.0,90.0,2.5,29.5,53.0,0.0,110.0,80.84435567741937,1
112,8,40,4,27,1008,90.0,90.0,2.5,29.5,53.0,0.0,127.0,80.84435567741937,1
129,9,0,4,28,1008,96.0,96.0,4.5,27.2,61.0,0.0,112.0,71.2951962786517,1
107,9,20,4,29,1008,96.0,96.0,4.5,27.2,61.0,0.0,129.0,71.2951962786517,1
105,9,40,4,30,1008,96.0,96.0,4.5,27.2,61.0,0.0,107.0,71.2951962786517,1
79,10,0,4,31,1008,96.0,96.0,4.5,27.2,61.0,0.0,105.0,71.2951962786517,1
65,10,20,4,32,1008,96.0,96.0,4.5,27.2,61.0,0.0,79.0,71.2951962786517,1
92,10,40,4,33,1008,96.0,96.0,4.5,27.2,61.0,0.0,65.0,71.2951962786517,1
88,11,0,4,34,1008,96.0,96.0,4.5,27.2,61.0,0.0,92.0,71.2951962786517,1
84,11,20,4,35,1008,96.0,96.0,4.5,27.2,61.0,0.0,88.0,71.2951962786517,1
92,11,40,4,36,1008,96.0,96.0,4.5,27.2,61.0,0.0,84.0,71.2951962786517,1
115,12,0,4,37,1010,80.0,80.0,2.5,24.3,77.0,0.0,92.0,74.30557092367151,1
97,12,20,4,38,1010,80.0,80.0,2.5,24.3,77.0,0.0,115.0,74.30557092367151,1
90,12,40,4,39,1010,80.0,80.0,2.5,24.3,77.0,0.0,97.0,74.30557092367151,1
107,13,0,4,40,1010,80.0,80.0,2.5,24.3,77.0,0.0,90.0,74.30557092367151,1
109,13,20,4,41,1010,80.0,80.0,2.5,24.3,77.0,0.0,107.0,74.30557092367151,1
127,13,40,4,42,1010,80.0,80.0,2.5,24.3,77.0,0.0,109.0,74.30557092367151,1
108,14,0,4,43,1010,80.0,80.0,2.5,24.3,77.0,0.0,127.0,74.30557092367151,1
115,14,20,4,44,1010,80.0,80.0,2.5,24.3,77.0,0.0,108.0,74.30557092367151,1
125,14,40,4,45,1010,80.0,80.0,2.5,24.3,77.0,0.0,115.0,74.30557092367151,1
98,15,0,4,46,1010,82.0,82.0,2.0,23.4,79.0,0.0,125.0,74.43045745185185,1
113,15,20,4,47,1010,82.0,82.0,2.0,23.4,79.0,0.0,98.0,74.43045745185185,1
114,15,40,4,48,1010,82.0,82.0,2.0,23.4,79.0,0.0,113.0,74.43045745185185,1
110,16,0,4,49,1010,82.0,82.0,2.0,23.4,79.0,0.0,114.0,74.43045745185185,1
112,16,20,4,50,1010,82.0,82.0,2.0,23.4,79.0,0.0,110.0,74.43045745185185,1
113,16,40,4,51,1010,82.0,82.0,2.0,23.4,79.0,0.0,112.0,74.43045745185185,1
113,17,0,4,52,1010,82.0,82.0,2.0,23.4,79.0,0.0,113.0,74.43045745185185,1
105,17,20,4,53,1010,82.0,82.0,2.0,23.4,79.0,0.0,113.0,74.43045745185185,1
141,17,40,4,54,1010,82.0,82.0,2.0,23.4,79.0,0.0,105.0,74.43045745185185,1
93,18,0,4,55,1009,317.0,317.0,1.8,21.4,88.0,0.0,141.0,72.27281865762713,1
96,18,20,4,56,1009,317.0,317.0,1.8,21.4,88.0,0.0,93.0,72.27281865762713,1
108,18,40,4,57,1009,317.0,317.0,1.8,21.4,88.0,0.0,96.0,72.27281865762713,1
53,19,0,4,58,1009,317.0,317.0,1.8,21.4,88.0,0.0,108.0,72.27281865762713,1
61,19,20,4,59,1009,317.0,317.0,1.8,21.4,88.0,0.0,53.0,72.27281865762713,1
56,19,40,4,60,1009,317.0,317.0,1.8,21.4,88.0,0.0,61.0,72.27281865762713,1
34,20,0,4,61,1009,317.0,317.0,1.8,21.4,88.0,0.0,56.0,72.27281865762713,1
36,20,20,4,62,1009,317.0,317.0,1.8,21.4,88.0,0.0,34.0,72.27281865762713,1
47,20,40,4,63,1009,317.0,317.0,1.8,21.4,88.0,0.0,36.0,72.27281865762713,1
36,21,0,4,64,1009,319.0,319.0,1.7,20.7,93.0,0.0,47.0,71.79121102386831,1
28,21,20,4,65,1009,319.0,319.0,1.7,20.7,93.0,0.0,36.0,71.79121102386831,1
46,21,40,4,66,1009,319.0,319.0,1.7,20.7,93.0,0.0,28.0,71.79121102386831,1
20,22,0,4,67,1009,319.0,319.0,1.7,20.7,93.0,0.0,46.0,71.79121102386831,1
31,22,20,4,68,1009,319.0,319.0,1.7,20.7,93.0,0.0,20.0,71.79121102386831,1
17,22,40,4,69,1009,319.0,319.0,1.7,20.7,93.0,0.0,31.0,71.79121102386831,1
12,23,0,4,70,1009,319.0,319.0,1.7,20.7,93.0,0.0,17.0,71.79121102386831,1
15,23,20,4,71,1009,319.0,319.0,1.7,20.7,93.0,0.0,12.0,71.79121102386831,1
20,23,40,4,72,1009,319.0,319.0,1.7,20.7,93.0,0.0,15.0,71.79121102386831,1
117,0,0,5,1,1010,301.0,301.0,1.0,22.7,87.0,0.0,20.0,77.2417840412556,2
118,0,20,5,2,1010,301.0,301.0,1.0,22.7,87.0,0.0,117.0,77.2417840412556,2
61,0,40,5,3,1010,301.0,301.0,1.0,22.7,87.0,0.0,118.0,77.2417840412556,2
10,1,0,5,4,1010,301.0,301.0,1.0,22.7,87.0,0.0,61.0,77.2417840412556,2
4,1,20,5,5,1010,301.0,301.0,1.0,22.7,87.0,0.0,10.0,77.2417840412556,2
8,1,40,5,6,1010,301.0,301.0,1.0,22.7,87.0,0.0,4.0,77.2417840412556,2
9,2,0,5,7,1010,301.0,301.0,1.0,22.7,87.0,0.0,8.0,77.2417840412556,2
8,2,20,5,8,1010,301.0,301.0,1.0,22.7,87.0,0.0,9.0,77.2417840412556,2
10,2,40,5,9,1010,301.0,301.0,1.0,22.7,87.0,0.0,8.0,77.2417840412556,2
6,3,0,5,10,1009,193.0,193.0,1.3,27.8,64.0,0.0,10.0,83.06597715348839,2
23,3,20,5,11,1009,193.0,193.0,1.3,27.8,64.0,0.0,6.0,83.06597715348839,2
15,3,40,5,12,1009,193.0,193.0,1.3,27.8,64.0,0.0,23.0,83.06597715348839,2
16,4,0,5,13,1009,193.0,193.0,1.3,27.8,64.0,0.0,15.0,83.06597715348839,2
16,4,20,5,14,1009,193.0,193.0,1.3,27.8,64.0,0.0,16.0,83.06597715348839,2
25,4,40,5,15,1009,193.0,193.0,1.3,27.8,64.0,0.0,16.0,83.06597715348839,2
29,5,0,5,16,1009,193.0,193.0,1.3,27.8,64.0,0.0,25.0,83.06597715348839,2
38,5,20,5,17,1009,193.0,193.0,1.3,27.8,64.0,0.0,29.0,83.06597715348839,2
30,5,40,5,18,1009,193.0,193.0,1.3,27.8,64.0,0.0,38.0,83.06597715348839,2
37,6,0,5,19,1007,54.0,54.0,3.8,29.6,55.0,0.0,30.0,77.15702784415585,2
58,6,20,5,20,1007,54.0,54.0,3.8,29.6,55.0,0.0,37.0,77.15702784415585,2
63,6,40,5,21,1007,54.0,54.0,3.8,29.6,55.0,0.0,58.0,77.15702784415585,2
74,7,0,5,22,1007,54.0,54.0,3.8,29.6,55.0,0.0,63.0,77.15702784415585,2
74,7,20,5,23,1007,54.0,54.0,3.8,29.6,55.0,0.0,74.0,77.15702784415585,2
106,7,40,5,24,1007,54.0,54.0,3.8,29.6,55.0,0.0,74.0,77.15702784415585,2
95,8,0,5,25,1007,54.0,54.0,3.8,29.6,55.0,0.0,106.0,77.15702784415585,2
101,8,20,5,26,1007,54.0,54.0,3.8,29.6,55.0,0.0,95.0,77.15702784415585,2
102,8,40,5,27,1007,54.0,54.0,3.8,29.6,55.0,0.0,101.0,77.15702784415585,2
82,9,0,5,28,1006,78.0,78.0,5.2,27.8,64.0,0.0,102.0,70.58597715348839,2
86,9,20,5,29,1006,78.0,78.0,5.2,27.8,64.0,0.0,82.0,70.58597715348839,2
78,9,40,5,30,1006,78.0,78.0,5.2,27.8,64.0,0.0,86.0,70.58597715348839,2
83,10,0,5,31,1006,78.0,78.0,5.2,27.8,64.0,0.0,78.0,70.58597715348839,2
86,10,20,5,32,1006,78.0,78.0,5.2,27.8,64.0,0.0,83.0,70.58597715348839,2
79,10,40,5,33,1006,78.0,78.0,5.2,27.8,64.0,0.0,86.0,70.58597715348839,2
75,11,0,5,34,1006,78.0,78.0,5.2,27.8,64.0,0.0,79.0,70.58597715348839,2
89,11,20,5,35,1006,78.0,78.0,5.2,27.8,64.0,0.0,75.0,70.58597715348839,2
91,11,40,5,36,1006,78.0,78.0,5.2,27.8,64.0,0.0,89.0,70.58597715348839,2
110,12,0,5,37,1008,60.0,60.0,2.5,24.4,78.0,0.0,91.0,74.62167916116505,2
107,12,20,5,38,1008,60.0,60.0,2.5,24.4,78.0,0.0,110.0,74.62167916116505,2
92,12,40,5,39,1008,60.0,60.0,2.5,24.4,78.0,0.0,107.0,74.62167916116505,2
90,13,0,5,40,1008,60.0,60.0,2.5,24.4,78.0,0.0,92.0,74.62167916116505,2
117,13,20,5,41,1008,60.0,60.0,2.5,24.4,78.0,0.0,90.0,74.62167916116505,2
104,13,40,5,42,1008,60.0,60.0,2.5,24.4,78.0,0.0,117.0,74.62167916116505,2
88,14,0,5,43,1008,60.0,60.0,2.5,24.4,78.0,0.0,104.0,74.62167916116505,2
87,14,20,5,44,1008,60.0,60.0,2.5,24.4,78.0,0.0,88.0,74.62167916116505,2
102,14,40,5,45,1008,60.0,60.0,2.5,24.4,78.0,0.0,87.0,74.62167916116505,2
95,15,0,5,46,1008,73.0,73.0,1.5,23.7,82.0,0.0,102.0,76.97265903849765,2
110,15,20,5,47,1008,73.0,73.0,1.5,23.7,82.0,0.0,95.0,76.97265903849765,2
104,15,40,5,48,1008,73.0,73.0,1.5,23.7,82.0,0.0,110.0,76.97265903849765,2
93,16,0,5,49,1008,73.0,73.0,1.5,23.7,82.0,0.0,104.0,76.97265903849765,2
84,16,20,5,50,1008,73.0,73.0,1.5,23.7,82.0,0.0,93.0,76.97265903849765,2
90,16,40,5,51,1008,73.0,73.0,1.5,23.7,82.0,0.0,84.0,76.97265903849765,2
94,17,0,5,52,1008,73.0,73.0,1.5,23.7,82.0,0.0,90.0,76.97265903849765,2
85,17,20,5,53,1008,73.0,73.0,1.5,23.7,82.0,0.0,94.0,76.97265903849765,2
105,17,40,5,54,1008,73.0,73.0,1.5,23.7,82.0,0.0,85.0,76.97265903849765,2
78,18,0,5,55,1007,325.0,325.0,1.4,21.9,91.0,0.0,105.0,74.87261096277057,2
75,18,20,5,56,1007,325.0,325.0,1.4,21.9,91.0,0.0,78.0,74.87261096277057,2
59,18,40,5,57,1007,325.0,325.0,1.4,21.9,91.0,0.0,75.0,74.87261096277057,2
50,19,0,5,58,1007,325.0,325.0,1.4,21.9,91.0,0.0,59.0,74.87261096277057,2
46,19,20,5,59,1007,325.0,325.0,1.4,21.9,91.0,0.0,50.0,74.87261096277057,2
51,19,40,5,60,1007,325.0,325.0,1.4,21.9,91.0,0.0,46.0,74.87261096277057,2
42,20,0,5,61,1007,325.0,325.0,1.4,21.9,91.0,0.0,51.0,74.87261096277057,2
30,20,20,5,62,1007,325.0,325.0,1.4,21.9,91.0,0.0,42.0,74.87261096277057,2
51,20,40,5,63,1007,325.0,325.0,1.4,21.9,91.0,0.0,30.0,74.87261096277057,2
26,21,0,5,64,1008,324.0,324.0,1.1,21.2,93.0,0.0,51.0,74.69144408739496,2
27,21,20,5,65,1008,324.0,324.0,1.1,21.2,93.0,0.0,26.0,74.69144408739496,2
33,21,40,5,66,1008,324.0,324.0,1.1,21.2,93.0,0.0,27.0,74.69144408739496,2
21,22,0,5,67,1008,324.0,324.0,1.1,21.2,93.0,0.0,33.0,74.69144408739496,2
20,22,20,5,68,1008,324.0,324.0,1.1,21.2,93.0,0.0,21.0,74.69144408739496,2
23,22,40,5,69,1008,324.0,324.0,1.1,21.2,93.0,0.0,20.0,74.69144408739496,2
17,23,0,5,70,1008,324.0,324.0,1.1,21.2,93.0,0.0,23.0,74.69144408739496,2
16,23,20,5,71,1008,324.0,324.0,1.1,21.2,93.0,0.0,17.0,74.69144408739496,2
12,23,40,5,72,1008,324.0,324.0,1.1,21.2,93.0,0.0,16.0,74.69144408739496,2
98,0,0,6,1,1009,195.0,195.0,1.1,23.4,87.0,0.0,12.0,78.28199665185187,2
52,0,20,6,2,1009,195.0,195.0,1.1,23.4,87.0,0.0,98.0,78.28199665185187,2
27,0,40,6,3,1009,195.0,195.0,1.1,23.4,87.0,0.0,52.0,78.28199665185187,2
14,1,0,6,4,1009,195.0,195.0,1.1,23.4,87.0,0.0,27.0,78.28199665185187,2
6,1,20,6,5,1009,195.0,195.0,1.1,23.4,87.0,0.0,14.0,78.28199665185187,2
10,1,40,6,6,1009,195.0,195.0,1.1,23.4,87.0,0.0,6.0,78.28199665185187,2
16,2,0,6,7,1009,195.0,195.0,1.1,23.4,87.0,0.0,10.0,78.28199665185187,2
6,2,20,6,8,1009,195.0,195.0,1.1,23.4,87.0,0.0,16.0,78.28199665185187,2
5,2,40,6,9,1009,195.0,195.0,1.1,23.4,87.0,0.0,6.0,78.28199665185187,2
10,3,0,6,10,1009,102.0,102.0,2.4,28.5,65.0,0.0,5.0,81.00080878787877,2
18,3,20,6,11,1009,102.0,102.0,2.4,28.5,65.0,0.0,10.0,81.00080878787877,2
16,3,40,6,12,1009,102.0,102.0,2.4,28.5,65.0,0.0,18.0,81.00080878787877,2
7,4,0,6,13,1009,102.0,102.0,2.4,28.5,65.0,0.0,16.0,81.00080878787877,2
16,4,20,6,14,1009,102.0,102.0,2.4,28.5,65.0,0.0,7.0,81.00080878787877,2
31,4,40,6,15,1009,102.0,102.0,2.4,28.5,65.0,0.0,16.0,81.00080878787877,2
35,5,0,6,16,1009,102.0,102.0,2.4,28.5,65.0,0.0,31.0,81.00080878787877,2
30,5,20,6,17,1009,102.0,102.0,2.4,28.5,65.0,0.0,35.0,81.00080878787877,2
33,5,40,6,18,1009,102.0,102.0,2.4,28.5,65.0,0.0,30.0,81.00080878787877,2
41,6,0,6,19,1006,85.0,85.0,2.9,29.9,58.0,0.0,33.0,81.02897435231787,2
47,6,20,6,20,1006,85.0,85.0,2.9,29.9,58.0,0.0,41.0,81.02897435231787,2
60,6,40,6,21,1006,85.0,85.0,2.9,29.9,58.0,0.0,47.0,81.02897435231787,2
65,7,0,6,22,1006,85.0,85.0,2.9,29.9,58.0,0.0,60.0,81.02897435231787,2
81,7,20,6,23,1006,85.0,85.0,2.9,29.9,58.0,0.0,65.0,81.02897435231787,2
65,7,40,6,24,1006,85.0,85.0,2.9,29.9,58.0,0.0,81.0,81.02897435231787,2
98,8,0,6,25,1006,85.0,85.0,2.9,29.9,58.0,0.0,65.0,81.02897435231787,2
96,8,20,6,26,1006,85.0,85.0,2.9,29.9,58.0,0.0,98.0,81.02897435231787,2
105,8,40,6,27,1006,85.0,85.0,2.9,29.9,58.0,0.0,96.0,81.02897435231787,2
108,9,0,6,28,1007,57.0,57.0,2.8,28.9,57.0,0.0,105.0,79.34333221614908,2
103,9,20,6,29,1007,57.0,57.0,2.8,28.9,57.0,0.0,108.0,79.34333221614908,2
95,9,40,6,30,1007,57.0,57.0,2.8,28.9,57.0,0.0,103.0,79.34333221614908,2
86,10,0,6,31,1007,57.0,57.0,2.8,28.9,57.0,0.0,95.0,79.34333221614908,2
103,10,20,6,32,1007,57.0,57.0,2.8,28.9,57.0,0.0,86.0,79.34333221614908,2
54,10,40,6,33,1007,57.0,57.0,2.8,28.9,57.0,0.0,103.0,79.34333221614908,2
70,11,0,6,34,1007,57.0,57.0,2.8,28.9,57.0,0.0,54.0,79.34333221614908,2
82,11,20,6,35,1007,57.0,57.0,2.8,28.9,57.0,0.0,70.0,79.34333221614908,2
65,11,40,6,36,1007,57.0,57.0,2.8,28.9,57.0,0.0,82.0,79.34333221614908,2
89,12,0,6,37,1008,83.0,83.0,2.9,25.2,76.0,0.0,65.0,74.61796085656566,2
96,12,20,6,38,1008,83.0,83.0,2.9,25.2,76.0,0.0,89.0,74.61796085656566,2
71,12,40,6,39,1008,83.0,83.0,2.9,25.2,76.0,0.0,96.0,74.61796085656566,2
92,13,0,6,40,1008,83.0,83.0,2.9,25.2,76.0,0.0,71.0,74.61796085656566,2
110,13,20,6,41,1008,83.0,83.0,2.9,25.2,76.0,0.0,92.0,74.61796085656566,2
105,13,40,6,42,1008,83.0,83.0,2.9,25.2,76.0,0.0,110.0,74.61796085656566,2
96,14,0,6,43,1008,83.0,83.0,2.9,25.2,76.0,0.0,105.0,74.61796085656566,2
100,14,20,6,44,1008,83.0,83.0,2.9,25.2,76.0,0.0,96.0,74.61796085656566,2
109,14,40,6,45,1008,83.0,83.0,2.9,25.2,76.0,0.0,100.0,74.61796085656566,2
86,15,0,6,46,1008,53.0,53.0,1.4,24.4,85.0,0.0,109.0,79.01722796116505,2
105,15,20,6,47,1008,53.0,53.0,1.4,24.4,85.0,0.0,86.0,79.01722796116505,2
113,15,40,6,48,1008,53.0,53.0,1.4,24.4,85.0,0.0,105.0,79.01722796116505,2
86,16,0,6,49,1008,53.0,53.0,1.4,24.4,85.0,0.0,113.0,79.01722796116505,2
108,16,20,6,50,1008,53.0,53.0,1.4,24.4,85.0,0.0,86.0,79.01722796116505,2
120,16,40,6,51,1008,53.0,53.0,1.4,24.4,85.0,0.0,108.0,79.01722796116505,2
105,17,0,6,52,1008,53.0,53.0,1.4,24.4,85.0,0.0,120.0,79.01722796116505,2
104,17,20,6,53,1008,53.0,53.0,1.4,24.4,85.0,0.0,105.0,79.01722796116505,2
84,17,40,6,54,1008,53.0,53.0,1.4,24.4,85.0,0.0,104.0,79.01722796116505,2
69,18,0,6,55,1007,11.0,11.0,0.9,22.8,87.0,0.0,84.0,77.75602718558558,2
61,18,20,6,56,1007,11.0,11.0,0.9,22.8,87.0,0.0,69.0,77.75602718558558,2
62,18,40,6,57,1007,11.0,11.0,0.9,22.8,87.0,0.0,61.0,77.75602718558558,2
51,19,0,6,58,1007,11.0,11.0,0.9,22.8,87.0,0.0,62.0,77.75602718558558,2
52,19,20,6,59,1007,11.0,11.0,0.9,22.8,87.0,0.0,51.0,77.75602718558558,2
62,19,40,6,60,1007,11.0,11.0,0.9,22.8,87.0,0.0,52.0,77.75602718558558,2
53,20,0,6,61,1007,11.0,11.0,0.9,22.8,87.0,0.0,62.0,77.75602718558558,2
49,20,20,6,62,1007,11.0,11.0,0.9,22.8,87.0,0.0,53.0,77.75602718558558,2
44,20,40,6,63,1007,11.0,11.0,0.9,22.8,87.0,0.0,49.0,77.75602718558558,2
33,21,0,6,64,1007,358.0,358.0,0.5,21.8,93.0,0.0,44.0,77.78836322758622,2
33,21,20,6,65,1007,358.0,358.0,0.5,21.8,93.0,0.0,33.0,77.78836322758622,2
33,21,40,6,66,1007,358.0,358.0,0.5,21.8,93.0,0.0,33.0,77.78836322758622,2
10,22,0,6,67,1007,358.0,358.0,0.5,21.8,93.0,0.0,33.0,77.78836322758622,2
17,22,20,6,68,1007,358.0,358.0,0.5,21.8,93.0,0.0,10.0,77.78836322758622,2
17,22,40,6,69,1007,358.0,358.0,0.5,21.8,93.0,0.0,17.0,77.78836322758622,2
17,23,0,6,70,1007,358.0,358.0,0.5,21.8,93.0,0.0,17.0,77.78836322758622,2
21,23,20,6,71,1007,358.0,358.0,0.5,21.8,93.0,0.0,17.0,77.78836322758622,2
15,23,40,6,72,1007,358.0,358.0,0.5,21.8,93.0,0.0,21.0,77.78836322758622,2
113,0,0,0,1,1008,307.0,307.0,1.3,24.1,83.0,0.0,15.0,78.507524369378,1
47,0,20,0,2,1008,307.0,307.0,1.3,24.1,83.0,0.0,113.0,78.507524369378,1
43,0,40,0,3,1008,307.0,307.0,1.3,24.1,83.0,0.0,47.0,78.507524369378,1
3,1,0,0,4,1008,307.0,307.0,1.3,24.1,83.0,0.0,43.0,78.507524369378,1
12,1,20,0,5,1008,307.0,307.0,1.3,24.1,83.0,0.0,3.0,78.507524369378,1
7,1,40,0,6,1008,307.0,307.0,1.3,24.1,83.0,0.0,12.0,78.507524369378,1
8,2,0,0,7,1008,307.0,307.0,1.3,24.1,83.0,0.0,7.0,78.507524369378,1
4,2,20,0,8,1008,307.0,307.0,1.3,24.1,83.0,0.0,8.0,78.507524369378,1
9,2,40,0,9,1008,307.0,307.0,1.3,24.1,83.0,0.0,4.0,78.507524369378,1
11,3,0,0,10,1008,174.0,174.0,1.6,28.5,57.0,0.0,9.0,82.44092078787878,1
13,3,20,0,11,1008,174.0,174.0,1.6,28.5,57.0,0.0,11.0,82.44092078787878,1
16,3,40,0,12,1008,174.0,174.0,1.6,28.5,57.0,0.0,13.0,82.44092078787878,1
15,4,0,0,13,1008,174.0,174.0,1.6,28.5,57.0,0.0,16.0,82.44092078787878,1
21,4,20,0,14,1008,174.0,174.0,1.6,28.5,57.0,0.0,15.0,82.44092078787878,1
23,4,40,0,15,1008,174.0,174.0,1.6,28.5,57.0,0.0,21.0,82.44092078787878,1
21,5,0,0,16,1008,174.0,174.0,1.6,28.5,57.0,0.0,23.0,82.44092078787878,1
37,5,20,0,17,1008,174.0,174.0,1.6,28.5,57.0,0.0,21.0,82.44092078787878,1
42,5,40,0,18,1008,174.0,174.0,1.6,28.5,57.0,0.0,37.0,82.44092078787878,1
31,6,0,0,19,1005,37.0,37.0,4.1,30.3,56.0,0.0,42.0,77.64363054149659,1
61,6,20,0,20,1005,37.0,37.0,4.1,30.3,56.0,0.0,31.0,77.64363054149659,1
66,6,40,0,21,1005,37.0,37.0,4.1,30.3,56.0,0.0,61.0,77.64363054149659,1
91,7,0,0,22,1005,37.0,37.0,4.1,30.3,56.0,0.0,66.0,77.64363054149659,1
120,7,20,0,23,1005,37.0,37.0,4.1,30.3,56.0,0.0,91.0,77.64363054149659,1
116,7,40,0,24,1005,37.0,37.0,4.1,30.3,56.0,0.0,120.0,77.64363054149659,1
125,8,0,0,25,1005,37.0,37.0,4.1,30.3,56.0,0.0,116.0,77.64363054149659,1
91,8,20,0,26,1005,37.0,37.0,4.1,30.3,56.0,0.0,125.0,77.64363054149659,1
116,8,40,0,27,1005,37.0,37.0,4.1,30.3,56.0,0.0,91.0,77.64363054149659,1
120,9,0,0,28,1006,81.0,81.0,2.6,28.9,66.0,0.0,116.0,81.25629581614908,1
130,9,20,0,29,1006,81.0,81.0,2.6,28.9,66.0,0.0,120.0,81.25629581614908,1
102,9,40,0,30,1006,81.0,81.0,2.6,28.9,66.0,0.0,130.0,81.25629581614908,1
89,10,0,0,31,1006,81.0,81.0,2.6,28.9,66.0,0.0,102.0,81.25629581614908,1
105,10,20,0,32,1006,81.0,81.0,2.6,28.9,66.0,0.0,89.0,81.25629581614908,1
82,10,40,0,33,1006,81.0,81.0,2.6,28.9,66.0,0.0,105.0,81.25629581614908,1
78,11,0,0,34,1006,81.0,81.0,2.6,28.9,66.0,0.0,82.0,81.25629581614908,1
81,11,20,0,35,1006,81.0,81.0,2.6,28.9,66.0,0.0,78.0,81.25629581614908,1
72,11,40,0,36,1006,81.0,81.0,2.6,28.9,66.0,0.0,81.0,81.25629581614908,1
71,12,0,0,37,1007,96.0,96.0,3.5,26.4,78.0,0.0,72.0,75.25643193118279,1
89,12,20,0,38,1007,96.0,96.0,3.5,26.4,78.0,0.0,71.0,75.25643193118279,1
82,12,40,0,39,1007,96.0,96.0,3.5,26.4,78.0,0.0,89.0,75.25643193118279,1
87,13,0,0,40,1007,96.0,96.0,3.5,26.4,78.0,0.0,82.0,75.25643193118279,1
92,13,20,0,41,1007,96.0,96.0,3.5,26.4,78.0,0.0,87.0,75.25643193118279,1
