avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
128.59,17,20,5,53,1008.0,73.0,1.5,23.7,82.0,0.0,76.97265903849765,2
120.15,17,40,5,54,1008.0,73.0,1.5,23.7,82.0,0.0,76.97265903849765,2
129.76,18,0,5,55,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
126.19,18,20,5,56,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
126.81,18,40,5,57,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
121.75,19,0,5,58,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
172.32,19,20,5,59,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
97.67,19,40,5,60,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
89.54,20,0,5,61,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
96.57,20,20,5,62,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
115.29,20,40,5,63,1007.1,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
97.32,21,0,5,64,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
119.6,21,20,5,65,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
127.31,21,40,5,66,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
103.36,22,0,5,67,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
92.89,22,20,5,68,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
99.28,22,40,5,69,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
100.85,23,0,5,70,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
103.47,23,20,5,71,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
183.98,23,40,5,72,1007.5,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
107.08,0,0,6,1,1008.7,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
78.7,0,40,6,3,1008.7,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
111.1,1,0,6,4,1008.7,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
69.94,2,0,6,7,1008.7,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
132.63,2,40,6,9,1008.7,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
81.0,3,20,6,11,1008.9,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
78.38,3,40,6,12,1008.9,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
292.11,4,0,6,13,1008.9,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
101.42,4,20,6,14,1008.9,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
129.0,4,40,6,15,1008.9,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
114.62,5,40,6,18,1008.9,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
78.78,6,0,6,19,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
89.19,6,20,6,20,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
114.31,6,40,6,21,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
93.41,7,0,6,22,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
105.87,7,20,6,23,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
129.5,7,40,6,24,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
113.11,8,0,6,25,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
150.57,8,20,6,26,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
164.74,8,40,6,27,1006.4,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
204.25,9,0,6,28,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
273.7,9,20,6,29,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
227.49,9,40,6,30,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
125.3,10,0,6,31,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
205.76,10,20,6,32,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
177.48,10,40,6,33,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
182.65,11,0,6,34,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
173.42,11,20,6,35,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
92.32,11,40,6,36,1006.6,57.0,2.8,28.9,57.0,0.0,79.34333221614908,2
127.2,12,0,6,37,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
91.6,12,20,6,38,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
114.66,12,40,6,39,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
108.99,13,0,6,40,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
117.79,13,20,6,41,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
186.54,13,40,6,42,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
190.07,14,0,6,43,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
171.41,14,20,6,44,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
137.41,14,40,6,45,1008.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
117.6,15,0,6,46,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
111.83,15,20,6,47,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
103.63,15,40,6,48,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
146.86,16,0,6,49,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
111.31,16,20,6,50,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
132.38,16,40,6,51,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
124.23,17,0,6,52,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
154.71,17,20,6,53,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
107.51,17,40,6,54,1007.9,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
140.25,18,0,6,55,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
96.74,18,20,6,56,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
130.55,18,40,6,57,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
136.59,19,0,6,58,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
98.46,19,20,6,59,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
112.65,19,40,6,60,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
98.49,20,0,6,61,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
97.08,20,20,6,62,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
85.29,20,40,6,63,1007.2,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
83.88,21,0,6,64,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
99.18,21,20,6,65,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
100.2,21,40,6,66,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
74.73,22,0,6,67,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
173.45,22,20,6,68,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
69.89,22,40,6,69,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
68.33,23,0,6,70,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
89.83,23,20,6,71,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
117.19,23,40,6,72,1007.2,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
79.43,0,0,0,1,1008.4,307.0,1.3,24.1,83.0,0.0,78.507524369378,1
58.42,1,20,0,5,1008.4,307.0,1.3,24.1,83.0,0.0,78.507524369378,1
88.78,3,0,0,10,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
105.34,3,20,0,11,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
90.11,3,40,0,12,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
85.87,4,0,0,13,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
74.21,4,20,0,14,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
158.42,4,40,0,15,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
100.41,5,0,0,16,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
122.7,5,20,0,17,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
115.22,5,40,0,18,1007.7,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
128.31,6,0,0,19,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
95.12,6,20,0,20,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
221.86,6,40,0,21,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
202.41,7,0,0,22,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
267.14,7,20,0,23,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
180.44,7,40,0,24,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
350.52,8,0,0,25,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
295.16,9,0,0,28,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
274.15,9,20,0,29,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
123.99,9,40,0,30,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
117.6,10,0,0,31,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
131.45,10,20,0,32,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
114.77,10,40,0,33,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
129.49,11,0,0,34,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
79.45,11,20,0,35,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
102.86,11,40,0,36,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
101.74,12,0,0,37,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
84.66,12,20,0,38,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
89.18,12,40,0,39,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
92.94,13,0,0,40,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
112.32,13,20,0,41,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
112.34,13,40,0,42,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
101.25,14,0,0,43,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
316.71,14,20,0,44,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
116.12,14,40,0,45,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
94.27,15,0,0,46,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
100.93,15,20,0,47,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
81.52,15,40,0,48,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
102.13,16,0,0,49,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
111.68,16,20,0,50,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
106.35,16,40,0,51,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
91.7,17,0,0,52,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
98.46,17,20,0,53,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
119.45,17,40,0,54,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
99.21,18,0,0,55,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
103.93,18,20,0,56,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
125.1,18,40,0,57,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
129.38,19,0,0,58,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
113.46,19,20,0,59,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
118.54,19,40,0,60,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
108.34,20,0,0,61,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
104.19,20,20,0,62,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
132.69,20,40,0,63,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
161.56,21,0,0,64,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
86.19,21,20,0,65,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
85.31,21,40,0,66,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
104.39,22,0,0,67,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
90.98,22,20,0,68,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
87.27,23,0,0,70,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
171.46,23,20,0,71,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
92.39,23,40,0,72,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
82.02,0,20,1,2,1006.9,79.0,2.1,26.2,86.0,0.0,80.40529256170213,1
91.55,1,40,1,6,1006.9,79.0,2.1,26.2,86.0,0.0,80.40529256170213,1
86.96,2,40,1,9,1006.9,79.0,2.1,26.2,86.0,0.0,80.40529256170213,1
88.91,3,0,1,10,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
128.37,3,20,1,11,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
93.8,4,40,1,15,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
22.31,5,0,1,16,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
105.0,5,20,1,17,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
80.28,5,40,1,18,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
91.58,6,0,1,19,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
109.63,6,20,1,20,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
114.37,6,40,1,21,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
179.16,7,0,1,22,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
178.87,7,20,1,23,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
161.99,7,40,1,24,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
148.05,8,0,1,25,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
195.2,8,20,1,26,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
193.67,8,40,1,27,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
158.68,9,0,1,28,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
129.74,9,20,1,29,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
135.57,9,40,1,30,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
142.41,10,0,1,31,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
106.23,10,20,1,32,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
76.14,10,40,1,33,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
144.3,11,0,1,34,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
118.49,11,20,1,35,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
105.8,11,40,1,36,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
91.99,12,0,1,37,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
69.94,12,20,1,38,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
102.05,12,40,1,39,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
123.15,13,0,1,40,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
101.81,13,20,1,41,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
88.61,13,40,1,42,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
109.78,14,0,1,43,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
122.03,14,20,1,44,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
104.77,14,40,1,45,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
110.55,15,0,1,46,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
105.39,15,20,1,47,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
108.14,15,40,1,48,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
192.53,16,0,1,49,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
91.62,16,20,1,50,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
109.52,16,40,1,51,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
111.67,17,0,1,52,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
102.73,17,20,1,53,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
104.64,17,40,1,54,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
115.85,18,0,1,55,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
128.57,18,20,1,56,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
116.37,18,40,1,57,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
95.93,19,0,1,58,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
103.55,19,20,1,59,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
84.69,19,40,1,60,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
112.48,20,0,1,61,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
100.9,20,20,1,62,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
141.35,20,40,1,63,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
88.77,21,0,1,64,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
75.12,21,20,1,65,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
91.43,21,40,1,66,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
129.99,22,0,1,67,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
75.17,22,20,1,68,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
95.89,22,40,1,69,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
75.2,23,20,1,71,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
122.48,0,0,2,1,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
89.78,0,40,2,3,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
133.3,1,0,2,4,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
67.64,1,20,2,5,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
86.19,1,40,2,6,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
75.17,2,0,2,7,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
134.39,2,20,2,8,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
125.65,2,40,2,9,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
201.71,3,0,2,10,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
267.75,3,40,2,12,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
199.98,4,20,2,14,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
95.93,5,0,2,16,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
94.83,5,20,2,17,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
118.92,5,40,2,18,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
102.6,6,0,2,19,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
201.69,6,20,2,20,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
147.19,6,40,2,21,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
174.77,7,0,2,22,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
156.31,7,20,2,23,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
206.65,7,40,2,24,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
164.87,8,0,2,25,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
171.21,8,20,2,26,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
200.28,8,40,2,27,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
209.94,9,0,2,28,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
213.66,9,20,2,29,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
159.05,9,40,2,30,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
111.1,10,0,2,31,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
102.56,10,20,2,32,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
130.9,10,40,2,33,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
110.18,11,0,2,34,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
112.72,11,20,2,35,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
132.39,11,40,2,36,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
134.08,12,0,2,37,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
104.5,12,20,2,38,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
109.62,12,40,2,39,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
159.96,13,0,2,40,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
136.15,13,20,2,41,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
102.12,13,40,2,42,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
97.4,14,0,2,43,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
112.37,14,20,2,44,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
135.21,14,40,2,45,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
131.29,15,0,2,46,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
100.19,15,20,2,47,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
122.42,15,40,2,48,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
121.16,16,0,2,49,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
117.2,16,20,2,50,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
104.52,16,40,2,51,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
122.52,17,0,2,52,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
112.68,17,20,2,53,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
128.67,17,40,2,54,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
133.99,18,0,2,55,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
115.91,18,20,2,56,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
112.29,18,40,2,57,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
103.28,19,0,2,58,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
92.54,19,20,2,59,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
123.43,19,40,2,60,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
110.54,20,0,2,61,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
127.3,20,20,2,62,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
105.3,20,40,2,63,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
110.02,21,0,2,64,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
105.75,21,20,2,65,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
97.21,21,40,2,66,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
137.0,22,40,2,69,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
87.71,23,0,2,70,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
104.81,2,20,3,8,1007.8,345.0,2.3,21.5,97.0,3.1,71.89794948936171,1
94.09,3,20,3,11,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
88.56,3,40,3,12,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
84.13,4,0,3,13,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
97.71,4,40,3,15,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
104.09,5,0,3,16,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
84.84,5,40,3,18,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
91.43,6,0,3,19,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
116.94,6,20,3,20,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
151.57,6,40,3,21,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
159.95,7,0,3,22,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
267.78,7,20,3,23,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
174.5,7,40,3,24,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
170.06,8,0,3,25,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
355.04,8,20,3,26,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
368.73,8,40,3,27,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
229.9,9,0,3,28,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
252.48,9,20,3,29,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
183.61,9,40,3,30,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
141.68,10,0,3,31,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
107.79,10,20,3,32,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
100.12,10,40,3,33,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
109.88,11,0,3,34,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
96.3,11,20,3,35,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
