avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
109.32,7,20,0,23,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
86.03,7,40,0,24,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
155.16,8,0,0,25,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
176.43,8,20,0,26,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
114.98,8,40,0,27,1005.4,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
115.39,9,0,0,28,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
165.4,9,40,0,30,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
135.33,10,0,0,31,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
62.17,10,20,0,32,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
100.32,10,40,0,33,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
124.72,11,0,0,34,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
138.21,11,20,0,35,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
108.05,11,40,0,36,1005.6,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
97.77,12,0,0,37,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
111.69,12,20,0,38,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
103.01,12,40,0,39,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
87.72,13,0,0,40,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
134.41,13,20,0,41,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
110.98,13,40,0,42,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
112.94,14,0,0,43,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
152.95,14,20,0,44,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
127.27,14,40,0,45,1007.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
138.4,15,20,0,47,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
141.87,15,40,0,48,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
115.2,16,0,0,49,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
136.3,16,20,0,50,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
83.96,16,40,0,51,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
117.59,17,0,0,52,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
341.11,17,40,0,54,1007.1,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
79.44,18,0,0,55,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
128.91,18,40,0,57,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
122.62,19,0,0,58,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
90.32,19,20,0,59,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
101.77,19,40,0,60,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
123.8,20,20,0,62,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
108.41,20,40,0,63,1005.7,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
158.12,21,0,0,64,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
96.0,21,20,0,65,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
110.99,22,0,0,67,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
114.87,22,20,0,68,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
121.93,22,40,0,69,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
170.22,23,0,0,70,1005.7,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
64.5,0,20,1,2,1006.9,79.0,2.1,26.2,86.0,0.0,80.40529256170213,1
97.08,1,20,1,5,1006.9,79.0,2.1,26.2,86.0,0.0,80.40529256170213,1
119.55,3,0,1,10,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
107.32,5,20,1,17,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
105.13,5,40,1,18,1006.3,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
199.33,6,40,1,21,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
123.8,7,0,1,22,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
241.25,7,40,1,24,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
134.93,8,0,1,25,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
184.39,8,20,1,26,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
90.89,8,40,1,27,1004.3,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
215.11,9,0,1,28,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
169.22,9,20,1,29,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
135.38,9,40,1,30,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
115.27,10,0,1,31,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
136.91,10,20,1,32,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
119.79,10,40,1,33,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
100.82,11,20,1,35,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
139.61,11,40,1,36,1004.6,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
112.95,12,20,1,38,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
119.1,12,40,1,39,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
98.75,13,0,1,40,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
125.93,13,20,1,41,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
108.63,13,40,1,42,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
117.73,14,0,1,43,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
108.7,14,20,1,44,1006.1,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
104.7,15,0,1,46,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
116.53,15,20,1,47,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
142.57,15,40,1,48,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
142.26,16,0,1,49,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
138.49,16,20,1,50,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
125.14,16,40,1,51,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
138.59,17,0,1,52,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
118.89,17,20,1,53,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
97.87,17,40,1,54,1005.2,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
121.61,18,0,1,55,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
124.29,18,20,1,56,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
108.48,18,40,1,57,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
115.13,19,20,1,59,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
108.22,19,40,1,60,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
97.41,20,0,1,61,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
134.7,20,20,1,62,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
115.46,20,40,1,63,1004.2,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
119.39,21,0,1,64,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
129.75,21,40,1,66,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
107.7,22,20,1,68,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
107.8,23,20,1,71,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
86.96,23,40,1,72,1003.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
103.82,0,20,2,2,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
81.19,1,20,2,5,1004.7,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
124.02,5,40,2,18,1004.5,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
170.18,6,40,2,21,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
152.38,7,0,2,22,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
94.45,7,20,2,23,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
85.82,7,40,2,24,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
99.48,8,0,2,25,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
100.91,8,20,2,26,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
136.0,8,40,2,27,1003.2,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
107.55,9,0,2,28,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
127.27,9,40,2,30,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
100.75,10,0,2,31,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
116.42,10,20,2,32,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
119.31,10,40,2,33,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
75.62,11,0,2,34,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
121.81,11,20,2,35,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
126.39,11,40,2,36,1004.2,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
136.5,12,0,2,37,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
115.43,12,20,2,38,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
101.01,12,40,2,39,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
103.72,13,0,2,40,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
128.91,13,20,2,41,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
108.67,13,40,2,42,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
116.08,14,0,2,43,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
100.83,14,20,2,44,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
112.93,14,40,2,45,1006.1,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
126.7,15,0,2,46,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
172.58,15,20,2,47,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
195.83,16,0,2,49,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
165.81,16,20,2,50,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
139.8,17,0,2,52,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
130.36,17,20,2,53,1006.7,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
156.05,19,0,2,58,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
208.84,19,20,2,59,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
110.32,20,0,2,61,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
128.57,20,20,2,62,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
148.0,20,40,2,63,1005.6,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
122.36,21,0,2,64,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
106.22,23,40,2,72,1005.5,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
114.25,0,40,3,3,1007.8,345.0,2.3,21.5,97.0,3.1,71.89794948936171,1
59.31,1,0,3,4,1007.8,345.0,2.3,21.5,97.0,3.1,71.89794948936171,1
121.02,1,40,3,6,1007.8,345.0,2.3,21.5,97.0,3.1,71.89794948936171,1
90.88,3,40,3,12,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
94.61,4,20,3,14,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
93.56,5,0,3,16,1007.9,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
156.13,6,40,3,21,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
171.97,7,0,3,22,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
119.83,8,0,3,25,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
141.94,8,20,3,26,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
82.8,8,40,3,27,1006.4,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
121.73,9,0,3,28,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
87.43,9,20,3,29,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
130.38,9,40,3,30,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
118.22,10,20,3,32,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
152.54,10,40,3,33,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
136.06,11,0,3,34,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
139.31,11,20,3,35,1006.4,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
165.34,12,20,3,38,1007.6,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
145.14,12,40,3,39,1007.6,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
127.39,13,20,3,41,1007.6,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
84.03,14,0,3,43,1007.6,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
108.64,14,20,3,44,1007.6,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
115.3,14,40,3,45,1007.6,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
112.4,15,0,3,46,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
116.84,15,20,3,47,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
129.72,15,40,3,48,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
132.16,16,0,3,49,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
116.03,16,20,3,50,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
149.6,16,40,3,51,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
125.97,17,0,3,52,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
214.16,17,20,3,53,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
134.93,17,40,3,54,1007.9,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
139.84,18,40,3,57,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
158.71,19,20,3,59,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
119.13,19,40,3,60,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
136.13,20,0,3,61,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
104.41,20,40,3,63,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
132.72,21,0,3,64,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
129.59,21,20,3,65,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
100.59,21,40,3,66,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
72.97,22,20,3,68,1006.4,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
81.02,4,20,4,14,1007.3,323.0,2.3,22.4,86.0,0.0,72.38138763893805,1
91.21,4,40,4,15,1007.3,323.0,2.3,22.4,86.0,0.0,72.38138763893805,1
122.05,5,40,4,18,1007.3,323.0,2.3,22.4,86.0,0.0,72.38138763893805,1
116.04,6,0,4,19,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
168.5,6,20,4,20,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
136.11,6,40,4,21,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
125.96,7,0,4,22,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
301.38,7,20,4,23,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
118.11,7,40,4,24,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
137.96,8,0,4,25,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
136.92,8,20,4,26,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
136.4,8,40,4,27,1005.5,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
129.36,9,0,4,28,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
111.08,9,20,4,29,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
117.02,9,40,4,30,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
156.42,10,0,4,31,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
121.61,10,20,4,32,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
139.43,10,40,4,33,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
109.16,11,0,4,34,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
117.8,11,20,4,35,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
124.09,11,40,4,36,1006.2,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
125.04,12,0,4,37,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
116.73,12,20,4,38,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
131.63,12,40,4,39,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
152.44,13,0,4,40,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
141.8,13,20,4,41,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
132.97,13,40,4,42,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
145.89,14,0,4,43,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
143.76,14,20,4,44,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
123.41,14,40,4,45,1008.4,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
191.17,15,0,4,46,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
144.77,15,20,4,47,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
173.94,15,40,4,48,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
154.25,16,0,4,49,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
272.31,16,20,4,50,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
241.73,16,40,4,51,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
212.95,17,0,4,52,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
256.62,17,20,4,53,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
152.54,17,40,4,54,1008.9,334.0,1.4,21.7,89.0,0.0,74.2511147141631,1
132.0,18,0,4,55,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
142.95,18,20,4,56,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
113.81,18,40,4,57,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
178.87,19,0,4,58,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
126.45,19,20,4,59,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
156.14,19,40,4,60,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
136.2,20,0,4,61,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
149.91,20,20,4,62,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
145.42,20,40,4,63,1008.8,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
149.78,21,0,4,64,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
154.39,21,20,4,65,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
150.45,21,40,4,66,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
124.05,22,0,4,67,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
141.77,22,20,4,68,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
139.37,22,40,4,69,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
139.82,23,0,4,70,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
107.89,23,20,4,71,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
249.0,23,40,4,72,1008.6,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
114.45,0,0,5,1,1009.4,57.0,0.1,22.3,93.0,0.0,80.04969962466959,3
111.24,0,20,5,2,1009.4,350.0,0.1,22.3,93.0,0.0,80.04969962466959,3
97.78,0,40,5,3,1009.4,329.0,0.1,22.3,93.0,0.0,80.04969962466959,3
70.11,1,0,5,4,1009.4,353.0,0.1,22.3,93.0,0.0,80.04969962466959,3
108.8,1,40,5,6,1009.4,59.0,0.1,22.3,93.0,0.0,80.04969962466959,3
82.11,2,20,5,8,1009.4,355.0,0.1,22.3,93.0,0.0,80.04969962466959,3
92.74,2,40,5,9,1009.4,188.0,0.1,22.3,93.0,0.0,80.04969962466959,3
102.67,3,20,5,11,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
98.36,4,0,5,13,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
77.65,4,20,5,14,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
92.75,4,40,5,15,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
90.31,5,0,5,16,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
90.75,5,20,5,17,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
107.38,5,40,5,18,1010.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
91.2,6,0,5,19,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
100.39,6,20,5,20,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
102.78,6,40,5,21,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
141.52,7,0,5,22,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
93.58,7,20,5,23,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
120.05,7,40,5,24,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
135.34,8,0,5,25,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
103.02,8,20,5,26,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
105.58,8,40,5,27,1008.1,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
100.27,9,0,5,28,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
123.62,9,20,5,29,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
124.83,9,40,5,30,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
117.49,10,0,5,31,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
139.73,10,20,5,32,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
136.93,10,40,5,33,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
113.76,11,0,5,34,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
96.77,11,20,5,35,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
106.03,11,40,5,36,1007.5,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
137.87,12,0,5,37,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
128.25,12,20,5,38,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
107.12,12,40,5,39,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
100.05,13,0,5,40,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
91.62,13,20,5,41,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
105.11,13,40,5,42,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
222.41,14,0,5,43,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
107.44,14,20,5,44,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
124.04,14,40,5,45,1009.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
91.05,15,0,5,46,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
118.86,15,20,5,47,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
104.71,15,40,5,48,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
104.71,16,0,5,49,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
139.3,16,20,5,50,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
98.0,16,40,5,51,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
101.71,17,0,5,52,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
105.65,17,20,5,53,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
104.69,17,40,5,54,1009.2,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
179.24,18,0,5,55,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
86.1,18,20,5,56,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
104.06,18,40,5,57,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
101.09,19,20,5,59,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
87.72,19,40,5,60,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
114.85,20,0,5,61,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
110.25,20,20,5,62,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
120.98,20,40,5,63,1008.3,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
114.92,21,0,5,64,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
87.16,21,20,5,65,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
127.73,21,40,5,66,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
103.02,22,0,5,67,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
147.09,22,20,5,68,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
121.47,22,40,5,69,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
117.53,23,0,5,70,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
73.94,23,20,5,71,1007.2,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
126.83,3,20,6,11,1007.0,220.0,2.9,30.1,64.0,0.0,82.27749762147654,3
