tollgate_id,time_window,direction,volume,etc,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time,timemap,holiday
1,"[2016-09-26 13:20:00,2016-09-26 13:40:00)",0,49.0,13.0,2016-09-26 13:20:00,1-0,2016-09-26, 12:00:00,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,0,13:20:00,41,0
1,"[2016-09-26 13:40:00,2016-09-26 14:00:00)",0,49.0,17.0,2016-09-26 13:40:00,1-0,2016-09-26, 12:00:00,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,0,13:40:00,42,0
1,"[2016-09-26 14:00:00,2016-09-26 14:20:00)",0,44.0,11.0,2016-09-26 14:00:00,1-0,2016-09-26, 12:00:00,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,0,14:00:00,43,0
1,"[2016-09-26 14:20:00,2016-09-26 14:40:00)",0,29.0,11.0,2016-09-26 14:20:00,1-0,2016-09-26, 12:00:00,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,0,14:20:00,44,0
1,"[2016-09-26 14:40:00,2016-09-26 15:00:00)",0,63.0,19.0,2016-09-26 14:40:00,1-0,2016-09-26, 12:00:00,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,0,14:40:00,45,0
1,"[2016-09-26 15:00:00,2016-09-26 15:20:00)",0,33.0,7.0,2016-09-26 15:00:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,15:00:00,46,0
1,"[2016-09-26 15:20:00,2016-09-26 15:40:00)",0,51.0,11.0,2016-09-26 15:20:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,15:20:00,47,0
1,"[2016-09-26 15:40:00,2016-09-26 16:00:00)",0,43.0,8.0,2016-09-26 15:40:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,15:40:00,48,0
1,"[2016-09-26 16:00:00,2016-09-26 16:20:00)",0,44.0,14.0,2016-09-26 16:00:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,16:00:00,49,0
1,"[2016-09-26 16:20:00,2016-09-26 16:40:00)",0,56.0,16.0,2016-09-26 16:20:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,16:20:00,50,0
1,"[2016-09-26 16:40:00,2016-09-26 17:00:00)",0,46.0,13.0,2016-09-26 16:40:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,16:40:00,51,0
1,"[2016-09-26 17:00:00,2016-09-26 17:20:00)",0,47.0,12.0,2016-09-26 17:00:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,17:00:00,52,0
1,"[2016-09-26 17:20:00,2016-09-26 17:40:00)",0,42.0,10.0,2016-09-26 17:20:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,17:20:00,53,0
1,"[2016-09-26 17:40:00,2016-09-26 18:00:00)",0,30.0,11.0,2016-09-26 17:40:00,1-0,2016-09-26, 15:00:00,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,0,17:40:00,54,0
1,"[2016-09-26 18:00:00,2016-09-26 18:20:00)",0,33.0,17.0,2016-09-26 18:00:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,18:00:00,55,0
1,"[2016-09-26 18:20:00,2016-09-26 18:40:00)",0,22.0,4.0,2016-09-26 18:20:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,18:20:00,56,0
1,"[2016-09-26 18:40:00,2016-09-26 19:00:00)",0,29.0,8.0,2016-09-26 18:40:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,18:40:00,57,0
1,"[2016-09-26 19:00:00,2016-09-26 19:20:00)",0,31.0,9.0,2016-09-26 19:00:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,19:00:00,58,0
1,"[2016-09-26 19:20:00,2016-09-26 19:40:00)",0,15.0,1.0,2016-09-26 19:20:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,19:20:00,59,0
1,"[2016-09-26 19:40:00,2016-09-26 20:00:00)",0,22.0,4.0,2016-09-26 19:40:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,19:40:00,60,0
1,"[2016-09-26 20:00:00,2016-09-26 20:20:00)",0,19.0,2.0,2016-09-26 20:00:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,20:00:00,61,0
1,"[2016-09-26 20:20:00,2016-09-26 20:40:00)",0,19.0,6.0,2016-09-26 20:20:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,20:20:00,62,0
1,"[2016-09-26 20:40:00,2016-09-26 21:00:00)",0,24.0,9.0,2016-09-26 20:40:00,1-0,2016-09-26, 18:00:00,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,0,20:40:00,63,0
1,"[2016-09-26 21:00:00,2016-09-26 21:20:00)",0,14.0,2.0,2016-09-26 21:00:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,21:00:00,64,0
1,"[2016-09-26 21:20:00,2016-09-26 21:40:00)",0,19.0,3.0,2016-09-26 21:20:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,21:20:00,65,0
1,"[2016-09-26 21:40:00,2016-09-26 22:00:00)",0,10.0,6.0,2016-09-26 21:40:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,21:40:00,66,0
1,"[2016-09-26 22:00:00,2016-09-26 22:20:00)",0,10.0,2.0,2016-09-26 22:00:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,22:00:00,67,0
1,"[2016-09-26 22:20:00,2016-09-26 22:40:00)",0,12.0,4.0,2016-09-26 22:20:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,22:20:00,68,0
1,"[2016-09-26 22:40:00,2016-09-26 23:00:00)",0,5.0,1.0,2016-09-26 22:40:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,22:40:00,69,0
1,"[2016-09-26 23:00:00,2016-09-26 23:20:00)",0,3.0,2.0,2016-09-26 23:00:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,23:00:00,70,0
1,"[2016-09-26 23:20:00,2016-09-26 23:40:00)",0,6.0,3.0,2016-09-26 23:20:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,23:20:00,71,0
1,"[2016-09-26 23:40:00,2016-09-27 00:00:00)",0,4.0,0.0,2016-09-26 23:40:00,1-0,2016-09-26, 21:00:00,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,0,23:40:00,72,0
1,"[2016-09-27 00:00:00,2016-09-27 00:20:00)",0,12.0,1.0,2016-09-27 00:00:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,00:00:00,1,0
1,"[2016-09-27 00:20:00,2016-09-27 00:40:00)",0,20.0,1.0,2016-09-27 00:20:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,00:20:00,2,0
1,"[2016-09-27 00:40:00,2016-09-27 01:00:00)",0,8.0,0.0,2016-09-27 00:40:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,00:40:00,3,0
1,"[2016-09-27 01:00:00,2016-09-27 01:20:00)",0,5.0,0.0,2016-09-27 01:00:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,01:00:00,4,0
1,"[2016-09-27 01:20:00,2016-09-27 01:40:00)",0,8.0,1.0,2016-09-27 01:20:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,01:20:00,5,0
1,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",0,6.0,1.0,2016-09-27 01:40:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,01:40:00,6,0
1,"[2016-09-27 02:00:00,2016-09-27 02:20:00)",0,7.0,1.0,2016-09-27 02:00:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,02:00:00,7,0
1,"[2016-09-27 02:20:00,2016-09-27 02:40:00)",0,5.0,1.0,2016-09-27 02:20:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,02:20:00,8,0
1,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",0,8.0,0.0,2016-09-27 02:40:00,1-0,2016-09-27, 00:00:00,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,1,02:40:00,9,0
1,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",0,9.0,1.0,2016-09-27 03:00:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,03:00:00,10,0
1,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",0,7.0,0.0,2016-09-27 03:20:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,03:20:00,11,0
1,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",0,6.0,0.0,2016-09-27 03:40:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,03:40:00,12,0
1,"[2016-09-27 04:00:00,2016-09-27 04:20:00)",0,16.0,0.0,2016-09-27 04:00:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,04:00:00,13,0
1,"[2016-09-27 04:20:00,2016-09-27 04:40:00)",0,11.0,1.0,2016-09-27 04:20:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,04:20:00,14,0
1,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",0,16.0,1.0,2016-09-27 04:40:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,04:40:00,15,0
1,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",0,6.0,2.0,2016-09-27 05:00:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,05:00:00,16,0
1,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",0,4.0,1.0,2016-09-27 05:20:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,05:20:00,17,0
1,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",0,10.0,2.0,2016-09-27 05:40:00,1-0,2016-09-27, 03:00:00,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,1,05:40:00,18,0
1,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",0,12.0,3.0,2016-09-27 06:00:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,06:00:00,19,0
1,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",0,20.0,1.0,2016-09-27 06:20:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,06:20:00,20,0
1,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",0,35.0,8.0,2016-09-27 06:40:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,06:40:00,21,0
1,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",0,56.0,8.0,2016-09-27 07:00:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,07:00:00,22,0
1,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",0,50.0,9.0,2016-09-27 07:20:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,07:20:00,23,0
1,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",0,41.0,14.0,2016-09-27 07:40:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,07:40:00,24,0
1,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",0,60.0,25.0,2016-09-27 08:00:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,08:00:00,25,0
1,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",0,45.0,11.0,2016-09-27 08:20:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,08:20:00,26,0
1,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",0,64.0,18.0,2016-09-27 08:40:00,1-0,2016-09-27, 06:00:00,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,1,08:40:00,27,0
1,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",0,58.0,16.0,2016-09-27 09:00:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,09:00:00,28,0
1,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",0,65.0,21.0,2016-09-27 09:20:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,09:20:00,29,0
1,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",0,45.0,8.0,2016-09-27 09:40:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,09:40:00,30,0
1,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",0,50.0,16.0,2016-09-27 10:00:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,10:00:00,31,0
1,"[2016-09-27 10:20:00,2016-09-27 10:40:00)",0,35.0,8.0,2016-09-27 10:20:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,10:20:00,32,0
1,"[2016-09-27 10:40:00,2016-09-27 11:00:00)",0,58.0,14.0,2016-09-27 10:40:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,10:40:00,33,0
1,"[2016-09-27 11:00:00,2016-09-27 11:20:00)",0,31.0,3.0,2016-09-27 11:00:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,11:00:00,34,0
1,"[2016-09-27 11:20:00,2016-09-27 11:40:00)",0,47.0,9.0,2016-09-27 11:20:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,11:20:00,35,0
1,"[2016-09-27 11:40:00,2016-09-27 12:00:00)",0,33.0,5.0,2016-09-27 11:40:00,1-0,2016-09-27, 09:00:00,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,1,11:40:00,36,0
1,"[2016-09-27 12:00:00,2016-09-27 12:20:00)",0,34.0,8.0,2016-09-27 12:00:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,12:00:00,37,0
1,"[2016-09-27 12:20:00,2016-09-27 12:40:00)",0,44.0,12.0,2016-09-27 12:20:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,12:20:00,38,0
1,"[2016-09-27 12:40:00,2016-09-27 13:00:00)",0,37.0,8.0,2016-09-27 12:40:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,12:40:00,39,0
1,"[2016-09-27 13:00:00,2016-09-27 13:20:00)",0,57.0,15.0,2016-09-27 13:00:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,13:00:00,40,0
1,"[2016-09-27 13:20:00,2016-09-27 13:40:00)",0,54.0,15.0,2016-09-27 13:20:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,13:20:00,41,0
1,"[2016-09-27 13:40:00,2016-09-27 14:00:00)",0,90.0,16.0,2016-09-27 13:40:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,13:40:00,42,0
1,"[2016-09-27 14:00:00,2016-09-27 14:20:00)",0,54.0,12.0,2016-09-27 14:00:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,14:00:00,43,0
1,"[2016-09-27 14:20:00,2016-09-27 14:40:00)",0,47.0,12.0,2016-09-27 14:20:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,14:20:00,44,0
1,"[2016-09-27 14:40:00,2016-09-27 15:00:00)",0,38.0,4.0,2016-09-27 14:40:00,1-0,2016-09-27, 12:00:00,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,1,14:40:00,45,0
1,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",0,39.0,13.0,2016-09-27 15:00:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,15:00:00,46,0
1,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",0,47.0,15.0,2016-09-27 15:20:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,15:20:00,47,0
1,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",0,44.0,11.0,2016-09-27 15:40:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,15:40:00,48,0
1,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",0,58.0,16.0,2016-09-27 16:00:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,16:00:00,49,0
1,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",0,53.0,17.0,2016-09-27 16:20:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,16:20:00,50,0
1,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",0,48.0,11.0,2016-09-27 16:40:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,16:40:00,51,0
1,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",0,52.0,16.0,2016-09-27 17:00:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,17:00:00,52,0
1,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",0,77.0,6.0,2016-09-27 17:20:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,17:20:00,53,0
1,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",0,45.0,11.0,2016-09-27 17:40:00,1-0,2016-09-27, 15:00:00,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,1,17:40:00,54,0
1,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",0,30.0,6.0,2016-09-27 18:00:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,18:00:00,55,0
1,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",0,18.0,5.0,2016-09-27 18:20:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,18:20:00,56,0
1,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",0,12.0,0.0,2016-09-27 18:40:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,18:40:00,57,0
1,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",0,40.0,5.0,2016-09-27 19:00:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,19:00:00,58,0
1,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",0,37.0,9.0,2016-09-27 19:20:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,19:20:00,59,0
1,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",0,55.0,3.0,2016-09-27 19:40:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,19:40:00,60,0
1,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",0,47.0,4.0,2016-09-27 20:00:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,20:00:00,61,0
1,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",0,51.0,6.0,2016-09-27 20:20:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,20:20:00,62,0
1,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",0,44.0,6.0,2016-09-27 20:40:00,1-0,2016-09-27, 18:00:00,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,1,20:40:00,63,0
1,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",0,34.0,6.0,2016-09-27 21:00:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,21:00:00,64,0
1,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",0,39.0,4.0,2016-09-27 21:20:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,21:20:00,65,0
1,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",0,26.0,2.0,2016-09-27 21:40:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,21:40:00,66,0
1,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",0,26.0,2.0,2016-09-27 22:00:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,22:00:00,67,0
1,"[2016-09-27 22:20:00,2016-09-27 22:40:00)",0,20.0,1.0,2016-09-27 22:20:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,22:20:00,68,0
1,"[2016-09-27 22:40:00,2016-09-27 23:00:00)",0,16.0,2.0,2016-09-27 22:40:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,22:40:00,69,0
1,"[2016-09-27 23:00:00,2016-09-27 23:20:00)",0,12.0,1.0,2016-09-27 23:00:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,23:00:00,70,0
1,"[2016-09-27 23:20:00,2016-09-27 23:40:00)",0,4.0,0.0,2016-09-27 23:20:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,23:20:00,71,0
1,"[2016-09-27 23:40:00,2016-09-28 00:00:00)",0,3.0,3.0,2016-09-27 23:40:00,1-0,2016-09-27, 21:00:00,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,1,23:40:00,72,0
1,"[2016-09-28 00:00:00,2016-09-28 00:20:00)",0,7.0,0.0,2016-09-28 00:00:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,00:00:00,1,0
1,"[2016-09-28 00:20:00,2016-09-28 00:40:00)",0,5.0,0.0,2016-09-28 00:20:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,00:20:00,2,0
1,"[2016-09-28 00:40:00,2016-09-28 01:00:00)",0,16.0,1.0,2016-09-28 00:40:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,00:40:00,3,0
1,"[2016-09-28 01:00:00,2016-09-28 01:20:00)",0,10.0,1.0,2016-09-28 01:00:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,01:00:00,4,0
1,"[2016-09-28 01:20:00,2016-09-28 01:40:00)",0,9.0,0.0,2016-09-28 01:20:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,01:20:00,5,0
1,"[2016-09-28 01:40:00,2016-09-28 02:00:00)",0,7.0,1.0,2016-09-28 01:40:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,01:40:00,6,0
1,"[2016-09-28 02:00:00,2016-09-28 02:20:00)",0,5.0,0.0,2016-09-28 02:00:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,02:00:00,7,0
1,"[2016-09-28 02:20:00,2016-09-28 02:40:00)",0,4.0,0.0,2016-09-28 02:20:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,02:20:00,8,0
1,"[2016-09-28 02:40:00,2016-09-28 03:00:00)",0,9.0,1.0,2016-09-28 02:40:00,1-0,2016-09-28, 00:00:00,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,02:40:00,9,0
1,"[2016-09-28 03:00:00,2016-09-28 03:20:00)",0,6.0,0.0,2016-09-28 03:00:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,03:00:00,10,0
1,"[2016-09-28 03:20:00,2016-09-28 03:40:00)",0,12.0,0.0,2016-09-28 03:20:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,03:20:00,11,0
1,"[2016-09-28 03:40:00,2016-09-28 04:00:00)",0,13.0,0.0,2016-09-28 03:40:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,03:40:00,12,0
1,"[2016-09-28 04:00:00,2016-09-28 04:20:00)",0,9.0,0.0,2016-09-28 04:00:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,04:00:00,13,0
1,"[2016-09-28 04:20:00,2016-09-28 04:40:00)",0,7.0,0.0,2016-09-28 04:20:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,04:20:00,14,0
1,"[2016-09-28 04:40:00,2016-09-28 05:00:00)",0,14.0,0.0,2016-09-28 04:40:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,04:40:00,15,0
1,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",0,22.0,1.0,2016-09-28 05:00:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,05:00:00,16,0
1,"[2016-09-28 05:20:00,2016-09-28 05:40:00)",0,22.0,2.0,2016-09-28 05:20:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,05:20:00,17,0
1,"[2016-09-28 05:40:00,2016-09-28 06:00:00)",0,19.0,0.0,2016-09-28 05:40:00,1-0,2016-09-28, 03:00:00,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,2,05:40:00,18,0
