avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
200.22,20,20,6,62,1006,5.0,1.0,22.7,91.0,0.0,203.09,77.71737284125561,3
200.12,6,40,0,21,1013,81.0,1.2,21.3,79.0,0.0,203.09,72.97425240675106,1
200.07,16,0,0,49,1008,62.0,3.1,23.1,76.0,0.0,178.57,69.97503290593608,3
200.06,6,20,2,20,1016,100.0,3.1,22.1,59.0,0.0,178.57,66.08876998951965,1
199.93,22,40,4,69,1009,284.0,0.7,21.0,96.0,0.0,271.37,75.91744266666667,1
199.84,12,0,6,37,1006,9.0,5.9,25.8,79.0,0.0,173.99,66.55469053333333,3
199.83,12,0,0,37,1014,333.0,2.5,14.1,80.0,0.0,128.41,55.18706397411003,2
199.7,15,0,1,46,1005,70.0,3.1,27.1,87.0,0.0,166.92,79.09623818324023,1
199.67,12,20,2,38,1006,57.0,3.9,23.1,94.0,3.0,203.41,69.58136170593608,1
199.28,9,20,2,29,1004,53.0,5.1,24.7,93.0,1.3,264.03,68.76857768866995,1
199.25,22,40,6,69,1014,333.0,2.5,14.1,80.0,0.0,264.03,55.18706397411003,2
199.22,4,0,5,13,1009,193.0,1.3,27.8,64.0,0.0,264.03,83.06597715348839,2
199.12,20,0,3,61,1006,354.0,1.8,19.6,97.0,0.2,170.85,69.74675822362205,1
199.08,16,20,5,50,1008,73.0,1.5,23.7,82.0,0.0,262.26,76.97265903849765,2
199.04,16,20,1,50,1005,70.0,3.1,27.1,87.0,0.0,177.08,79.09623818324023,1
198.97,18,20,6,56,1006,5.0,1.0,22.7,91.0,0.0,196.04,77.71737284125561,3
198.96,18,40,4,57,1015,202.0,1.1,18.4,89.0,0.0,196.04,68.79453140451128,1
198.93,20,40,5,63,1008,334.0,0.8,23.5,95.0,0.0,189.25,80.4108611627907,3
198.75,12,0,6,37,1008,83.0,2.9,25.2,76.0,0.0,157.85,74.61796085656566,2
198.71,10,0,4,31,1008,96.0,4.5,27.2,61.0,0.0,271.6,71.2951962786517,1
198.68,17,40,6,54,1016,57.0,4.4,17.1,60.0,0.0,195.66,52.853749820788536,2
198.61,14,0,1,43,1015,105.0,3.5,21.6,70.0,0.0,198.28,65.15333155555557,1
198.59,16,40,6,51,1008,53.0,1.4,24.4,85.0,0.0,222.53,79.01722796116505,2
198.56,17,20,3,53,1017,41.0,1.8,19.8,71.0,0.0,178.28,67.32415381587302,1
198.31,7,40,5,24,1008,222.0,1.4,27.3,75.0,0.0,187.55,83.30020527683615,3
198.28,13,40,1,42,1015,105.0,3.5,21.6,70.0,0.0,188.35,65.15333155555557,1
198.27,14,40,3,45,1012,91.0,3.6,24.4,72.0,0.0,218.21,70.35120876116504,1
198.24,16,20,0,50,1008,62.0,3.1,23.1,76.0,0.0,200.07,69.97503290593608,3
198.23,14,40,4,45,1010,80.0,2.5,24.3,77.0,0.0,188.62,74.30557092367151,1
198.09,14,20,0,44,1007,96.0,3.5,26.4,78.0,0.0,155.33,75.25643193118279,1
197.85,11,0,6,34,1012,10.0,4.1,24.9,74.0,0.0,166.17,69.95151576915423,2
197.74,14,40,2,45,1006,57.0,3.9,23.1,94.0,3.0,166.17,69.58136170593608,1
197.73,8,40,2,27,1009,126.0,1.5,26.5,64.0,0.0,182.6,79.9905587027027,3
197.59,9,0,2,28,1009,52.0,2.8,26.5,64.0,0.0,197.73,75.8305587027027,3
197.52,18,40,5,57,1015,340.0,2.4,16.4,73.0,0.0,272.23,59.217620654545456,2
197.28,11,0,1,34,1005,104.0,4.2,28.7,72.0,0.0,175.81,76.60270441226993,1
197.22,9,20,1,29,1013,11.0,4.5,25.4,42.0,0.0,175.81,65.50360610612246,1
197.16,1,0,3,4,1015,56.0,4.1,23.1,81.0,0.0,123.71,67.37679090593608,3
197.13,13,20,4,41,1009,319.0,1.8,20.7,98.0,0.6,203.44,72.02933702386831,3
196.85,8,20,6,26,1012,301.0,1.8,26.8,67.0,0.0,166.49,79.99331931428571,2
196.59,19,0,6,58,1015,4.0,1.3,15.4,67.0,0.0,240.55,60.30286998918918,2
196.54,1,0,2,4,1005,46.0,3.4,26.9,91.0,0.0,178.72,78.2816524441989,1
196.4,10,20,5,32,1006,78.0,5.2,27.8,64.0,0.0,185.19,70.58597715348839,2
196.3,6,0,0,19,1013,81.0,1.2,21.3,79.0,0.0,171.07,72.97425240675106,1
196.28,19,40,2,60,1016,327.0,1.9,18.9,83.0,0.0,169.59,66.57513349118774,1
196.04,18,0,6,55,1006,5.0,1.0,22.7,91.0,0.0,184.39,77.71737284125561,3
196.04,11,40,0,36,1006,81.0,2.6,28.9,66.0,0.0,145.11,81.25629581614908,1
195.99,8,0,6,25,1014,54.0,3.5,21.7,49.0,0.0,203.72,62.92066671416309,2
195.88,20,40,1,63,1016,347.0,2.3,18.8,73.0,0.0,165.71,64.05590160610686,1
195.81,22,0,0,67,1012,319.0,2.7,19.1,75.0,0.0,157.59,63.5528445019305,1
195.79,2,20,0,8,1016,35.0,2.1,20.1,80.0,0.0,157.59,67.91276035341366,1
195.75,19,20,3,59,1006,354.0,1.8,19.6,97.0,0.2,218.28,69.74675822362205,1
195.69,19,0,5,58,1007,325.0,1.4,21.9,91.0,0.0,250.52,74.87261096277057,2
195.66,17,20,6,53,1016,57.0,4.4,17.1,60.0,0.0,219.24,52.853749820788536,2
195.62,1,40,5,6,1009,57.0,0.1,22.3,93.0,0.0,208.7,80.04969962466959,3
195.56,17,0,5,52,1008,73.0,1.5,23.7,82.0,0.0,179.66,76.97265903849765,2
195.46,12,20,1,38,1014,25.0,1.7,22.1,53.0,0.0,179.71,69.86847638951966,1
195.35,22,40,1,69,1017,4.0,1.9,19.2,74.0,0.0,196.76,66.19587276899225,1
195.14,19,0,0,58,1008,347.0,1.3,20.8,80.0,0.0,160.33,71.81136608264462,3
195.02,13,20,6,41,1014,353.0,4.3,22.7,77.0,0.0,207.28,65.4928120412556,2
194.99,9,40,2,30,1016,39.0,3.7,21.2,57.0,0.0,116.31,62.287488887394964,1
194.96,19,0,6,58,1014,344.0,2.0,21.3,83.0,0.0,107.11,70.86947960675106,2
194.75,9,40,0,30,1014,333.0,2.5,14.1,80.0,0.0,164.38,55.18706397411003,2
194.7,15,20,4,47,1010,82.0,2.0,23.4,79.0,0.0,159.75,74.43045745185185,1
194.7,5,40,0,18,1008,10.0,1.9,23.6,79.0,0.0,149.61,75.133499035514,3
194.66,9,40,2,30,1004,53.0,5.1,24.7,93.0,1.3,199.28,68.76857768866995,1
194.44,9,40,3,30,1014,64.0,3.2,23.0,69.0,0.0,169.93,68.62480109090909,3
194.4,7,40,4,24,1016,359.0,1.9,18.5,84.0,0.0,169.93,65.91059003773586,1
194.33,23,0,0,70,1014,322.0,2.5,19.3,90.0,0.0,155.34,66.16928057587549,1
194.31,4,0,1,13,1014,354.0,2.6,23.9,58.0,0.0,250.1,70.87979294407583,1
194.07,20,20,0,62,1008,347.0,1.3,20.8,80.0,0.0,189.42,71.81136608264462,3
193.87,7,0,5,22,1008,222.0,1.4,27.3,75.0,0.0,144.33,83.30020527683615,3
193.78,11,40,5,36,1014,333.0,2.2,20.3,96.0,0.0,183.99,69.73786458947369,2
193.53,14,40,6,45,1016,52.0,6.0,18.8,58.0,0.0,140.15,50.64514960610686,2
193.47,17,20,5,53,1015,15.0,5.5,18.6,60.0,0.0,145.99,52.08722424242424,2
193.4,16,0,6,49,1016,57.0,4.4,17.1,60.0,0.0,158.3,52.853749820788536,2
193.29,17,20,1,53,1016,45.0,2.8,20.3,66.0,0.0,162.67,64.51274058947368,1
192.99,16,40,1,51,1016,45.0,2.8,20.3,66.0,0.0,166.71,64.51274058947368,1
192.94,11,20,4,35,1006,16.0,3.5,24.1,81.0,0.0,164.24,71.219549169378,1
192.77,7,40,2,24,1013,328.0,3.0,26.2,56.0,0.0,160.06,73.57659656170213,1
192.64,15,20,2,47,1014,310.0,1.0,20.8,93.0,0.0,158.26,74.22722048264463,1
192.59,6,20,5,20,1007,54.0,3.8,29.6,55.0,0.0,106.43,77.15702784415585,2
192.54,10,40,6,33,1007,57.0,2.8,28.9,57.0,0.0,210.5,79.34333221614908,2
192.54,18,40,5,57,1008,334.0,0.8,23.5,95.0,0.0,150.03,80.4108611627907,3
192.42,5,0,1,16,1014,354.0,2.6,23.9,58.0,0.0,173.78,70.87979294407583,1
192.36,8,0,2,25,1013,328.0,3.0,26.2,56.0,0.0,192.77,73.57659656170213,1
192.28,23,20,1,71,1003,28.0,2.9,26.4,94.0,0.0,234.27,79.29403833118279,1
192.26,17,0,1,52,1007,310.0,1.5,22.6,80.0,0.0,168.05,74.61782914285716,3
192.25,19,0,4,58,1015,202.0,1.1,18.4,89.0,0.0,198.96,68.79453140451128,1
192.25,14,40,0,45,1014,333.0,2.5,14.1,80.0,0.0,206.73,55.18706397411003,2
192.24,12,40,4,39,1009,319.0,1.8,20.7,98.0,0.6,191.97,72.02933702386831,3
192.13,18,0,1,55,1007,335.0,2.0,20.3,90.0,0.0,158.68,69.71683978947371,3
191.97,12,20,4,38,1009,319.0,1.8,20.7,98.0,0.6,177.91,72.02933702386831,3
191.91,5,40,1,18,1007,344.0,2.0,23.1,74.0,0.0,165.61,73.2543297059361,3
191.69,12,20,3,38,1012,91.0,3.6,24.4,72.0,0.0,176.35,70.35120876116504,1
191.66,23,0,4,70,1009,319.0,1.7,20.7,93.0,0.0,235.13,71.79121102386831,1
191.64,1,0,5,4,1009,319.0,0.1,22.3,93.0,0.0,169.56,80.04969962466959,3
191.47,16,20,5,50,1015,15.0,5.5,18.6,60.0,0.0,165.5,52.08722424242424,2
191.14,14,0,0,43,1014,17.0,0.7,19.6,87.0,0.0,165.84,72.19050222362205,1
191.08,19,0,3,58,1012,33.0,1.1,21.9,84.0,0.0,186.5,75.02069216277057,1
191.02,16,20,3,50,1012,86.0,2.7,23.1,80.0,0.0,186.5,71.73643930593606,1
190.74,7,40,4,24,1009,299.0,2.5,20.0,96.0,0.0,139.05,68.18688,3
190.71,16,0,6,49,1006,358.0,2.3,23.2,93.0,0.0,205.37,74.77753187522936,3
190.6,17,20,0,53,1008,62.0,3.1,23.1,76.0,0.0,207.05,69.97503290593608,3
190.59,15,40,0,48,1015,222.0,0.9,18.9,92.0,0.0,134.58,70.72085709118774,1
190.56,22,40,2,69,1006,29.0,4.1,21.5,95.0,0.5,157.2,65.9088814893617,1
190.56,21,0,1,64,1017,4.0,1.9,19.2,74.0,0.0,195.88,66.19587276899225,1
190.54,21,0,2,64,1013,320.0,1.6,19.5,96.0,0.0,158.36,70.08223592156861,1
190.26,16,20,3,50,1017,41.0,1.8,19.8,71.0,0.0,158.93,67.32415381587302,1
190.17,16,20,1,50,1007,310.0,1.5,22.6,80.0,0.0,171.27,74.61782914285716,3
189.95,20,20,6,62,1007,11.0,0.9,22.8,87.0,0.0,217.05,77.75602718558558,2
189.8,15,40,4,48,1016,354.0,1.8,18.2,87.0,0.0,226.17,65.96112502686569,1
189.77,21,20,5,65,1008,324.0,1.1,21.2,93.0,0.0,146.54,74.69144408739496,2
189.75,16,40,1,51,1014,326.0,2.2,20.5,65.0,0.0,152.69,66.69410224489796,1
189.42,20,0,0,61,1008,347.0,1.3,20.8,80.0,0.0,176.94,71.81136608264462,3
189.4,14,20,1,44,1014,25.0,1.7,22.1,53.0,0.0,185.09,69.86847638951966,1
189.39,22,20,4,68,1015,360.0,2.3,18.5,90.0,0.0,219.08,65.25234603773585,1
189.25,20,20,5,62,1008,334.0,0.8,23.5,95.0,0.0,135.69,80.4108611627907,3
189.12,13,0,0,40,1010,302.0,2.3,20.8,92.0,1.1,145.98,69.95523168264461,1
188.9,12,40,0,39,1007,96.0,3.5,26.4,78.0,0.0,151.34,75.25643193118279,1
188.84,8,40,3,27,1011,117.0,2.3,28.7,54.0,0.0,127.56,80.14986681226993,1
188.8,12,40,3,39,1017,24.0,2.2,20.3,69.0,0.0,171.25,66.76325298947367,1
188.62,14,20,4,44,1010,80.0,2.5,24.3,77.0,0.0,186.47,74.30557092367151,1
188.61,11,0,4,34,1009,310.0,1.5,20.4,97.0,0.0,125.48,72.28542808455285,3
188.51,21,0,1,64,1008,250.0,1.4,19.9,90.0,0.0,162.67,70.8576202868526,3
188.47,13,20,2,41,1006,57.0,3.9,23.1,94.0,3.0,187.27,69.58136170593608,1
188.4,17,20,6,53,1008,53.0,1.4,24.4,85.0,0.0,188.39,79.01722796116505,2
188.39,17,0,6,52,1008,53.0,1.4,24.4,85.0,0.0,198.59,79.01722796116505,2
188.35,13,20,1,41,1015,105.0,3.5,21.6,70.0,0.0,154.99,65.15333155555557,1
188.31,14,40,2,45,1012,59.0,2.0,25.4,72.0,0.0,181.09,77.36503810612246,3
188.23,8,20,1,26,1006,329.0,1.3,24.5,71.0,0.0,173.11,77.77500834146342,3
188.23,19,40,0,60,1014,341.0,1.5,19.1,92.0,0.0,173.11,69.19157370193051,1
188.2,5,20,2,17,1018,46.0,2.9,20.9,68.0,0.0,173.11,65.53443828713692,1
188.19,23,20,2,71,1006,29.0,4.1,21.5,95.0,0.5,173.11,65.9088814893617,1
188.08,0,0,5,1,1016,35.0,2.0,19.0,95.0,0.0,173.11,67.71254,2
188.04,7,20,0,23,1007,12.0,6.2,26.8,56.0,0.0,170.61,64.44146651428571,1
187.93,14,20,1,44,1006,330.0,1.3,22.9,78.0,0.0,156.93,75.59367449411766,3
187.82,11,40,4,36,1009,310.0,1.5,20.4,97.0,0.0,217.82,72.28542808455285,3
187.8,9,0,4,28,1016,349.0,2.0,18.2,81.0,0.0,139.32,64.70591382686568,1
187.65,19,0,5,58,1008,334.0,0.8,23.5,95.0,0.0,192.54,80.4108611627907,3
187.64,13,40,6,42,1008,83.0,2.9,25.2,76.0,0.0,238.96,74.61796085656566,2
187.55,7,20,5,23,1008,222.0,1.4,27.3,75.0,0.0,193.87,83.30020527683615,3
187.31,21,40,5,66,1007,172.0,2.0,23.7,95.0,0.0,184.7,76.96559063849764,3
187.27,13,0,2,40,1006,57.0,3.9,23.1,94.0,3.0,135.91,69.58136170593608,1
187.25,23,0,6,70,1014,35.0,3.0,20.4,81.0,0.0,112.67,65.71687768455284,2
187.1,14,20,0,44,1014,17.0,0.7,19.6,87.0,0.0,191.14,72.19050222362205,1
187.01,14,20,0,44,1008,29.0,1.8,24.0,78.0,0.0,233.0,76.09627961904762,3
186.99,15,40,1,48,1016,45.0,2.8,20.3,66.0,0.0,177.2,64.51274058947368,1
186.71,20,20,2,62,1016,327.0,1.9,18.9,83.0,0.0,183.1,66.57513349118774,1
186.56,7,40,2,24,1003,92.0,7.5,26.2,94.0,5.5,130.93,64.17827816170212,1
186.47,14,0,4,43,1010,80.0,2.5,24.3,77.0,0.0,177.83,74.30557092367151,1
186.4,7,40,6,24,1012,301.0,1.8,26.8,67.0,0.0,137.52,79.99331931428571,2
186.32,22,0,5,67,1007,172.0,2.0,23.7,95.0,0.0,187.31,76.96559063849764,3
186.24,19,0,4,58,1008,342.0,4.1,20.4,97.0,2.0,187.31,63.96542808455286,3
186.2,17,40,3,54,1017,41.0,1.8,19.8,71.0,0.0,198.56,67.32415381587302,1
186.13,10,0,6,31,1004,235.0,1.4,29.9,66.0,0.0,166.09,86.98958555231786,3
186.11,18,0,2,55,1016,327.0,1.9,18.9,83.0,0.0,171.72,66.57513349118774,1
186.02,23,0,1,70,1014,330.0,1.0,18.6,80.0,0.0,155.64,68.56701624242424,1
185.86,21,40,4,66,1015,360.0,2.3,18.5,90.0,0.0,179.77,65.25234603773585,1
185.75,13,20,3,41,1008,10.0,3.1,20.3,97.0,1.5,183.33,66.96803538947367,1
185.64,17,0,4,52,1010,82.0,2.0,23.4,79.0,0.0,149.67,74.43045745185185,1
185.52,22,40,4,69,1015,360.0,2.3,18.5,90.0,0.0,189.39,65.25234603773585,1
185.34,12,40,5,39,1014,41.0,4.6,20.2,66.0,0.0,259.07,58.5666367483871,2
185.28,6,40,1,21,1004,96.0,3.6,31.1,63.0,0.0,165.19,81.78337059856115,1
185.21,13,20,3,41,1012,91.0,3.6,24.4,72.0,0.0,151.56,70.35120876116504,1
185.19,10,0,5,31,1006,78.0,5.2,27.8,64.0,0.0,170.98,70.58597715348839,2
185.09,14,0,1,43,1014,25.0,1.7,22.1,53.0,0.0,166.23,69.86847638951966,1
184.95,9,20,4,29,1008,96.0,4.5,27.2,61.0,0.0,139.53,71.2951962786517,1
184.93,21,40,0,66,1014,333.0,2.5,14.1,80.0,0.0,184.14,55.18706397411003,2
184.85,14,40,5,45,1009,326.0,0.9,25.1,90.0,0.0,220.75,82.61377433165829,3
184.74,4,40,5,15,1010,188.0,1.1,25.1,82.0,0.0,127.94,80.9527855316583,3
184.72,20,0,2,61,1006,38.0,5.5,22.0,94.0,1.2,127.94,62.29718539130435,1
184.7,18,0,0,55,1014,333.0,2.5,14.1,80.0,0.0,127.94,55.18706397411003,2
184.7,21,20,5,65,1007,172.0,2.0,23.7,95.0,0.0,180.68,76.96559063849764,3
184.66,14,40,0,45,1010,302.0,2.3,20.8,92.0,1.1,180.68,69.95523168264461,1
184.44,20,20,4,62,1008,342.0,4.1,20.4,97.0,2.0,187.37,63.96542808455286,3
184.42,12,40,2,39,1014,320.0,2.4,21.3,91.0,0.5,187.37,70.49993400675106,1
184.39,17,40,6,54,1006,358.0,2.3,23.2,93.0,0.0,128.54,74.77753187522936,3
184.33,19,40,5,60,1015,340.0,2.4,16.4,73.0,0.0,128.54,59.217620654545456,2
184.27,9,0,4,28,1009,310.0,1.5,20.4,97.0,0.0,164.45,72.28542808455285,3
184.23,16,20,2,50,1014,310.0,1.0,20.8,93.0,0.0,141.8,74.22722048264463,1
184.14,21,20,0,65,1014,333.0,2.5,14.1,80.0,0.0,174.87,55.18706397411003,2
184.04,19,40,1,60,1007,335.0,2.0,20.3,90.0,0.0,144.19,69.71683978947371,3
184.0,22,40,2,69,1013,320.0,1.6,19.5,96.0,0.0,160.04,70.08223592156861,1
183.99,11,20,5,35,1014,333.0,2.2,20.3,96.0,0.0,219.94,69.73786458947369,2
183.97,18,20,0,56,1014,333.0,2.5,14.1,80.0,0.0,184.7,55.18706397411003,2
183.96,10,0,2,31,1004,53.0,5.1,24.7,93.0,1.3,194.66,68.76857768866995,1
183.92,15,40,3,48,1008,342.0,2.6,19.9,97.0,0.3,141.04,67.7786350868526,1
183.75,8,20,6,26,1006,85.0,2.9,29.9,58.0,0.0,123.63,81.02897435231787,2
183.74,16,0,5,49,1014,85.0,0.0,19.8,97.0,0.0,220.01,75.90132661587302,2
183.73,0,40,3,3,1014,281.0,1.5,20.7,91.0,0.0,220.01,72.20796062386832,1
183.73,7,40,5,24,1007,54.0,3.8,29.6,55.0,0.0,220.01,77.15702784415585,2
183.66,19,40,3,60,1013,4.0,1.5,20.9,80.0,0.0,180.06,71.36266708713694,3
183.6,11,0,5,34,1011,357.0,3.2,20.5,80.0,0.0,105.07,65.15757224489796,2
183.59,11,40,3,36,1006,356.0,4.0,20.6,96.0,1.4,153.57,64.5690044852459,1
183.47,13,40,3,42,1012,91.0,3.6,24.4,72.0,0.0,185.21,70.35120876116504,1
183.47,19,20,4,59,1015,202.0,1.1,18.4,89.0,0.0,192.25,68.79453140451128,1
183.47,22,0,6,67,1014,35.0,3.0,20.4,81.0,0.0,192.25,65.71687768455284,2
183.46,19,0,6,58,1006,5.0,1.0,22.7,91.0,0.0,181.92,77.71737284125561,3
183.35,8,40,6,27,1012,301.0,1.8,26.8,67.0,0.0,196.85,79.99331931428571,2
183.33,13,0,3,40,1008,10.0,3.1,20.3,97.0,1.5,135.81,66.96803538947367,1
183.28,7,0,4,22,1008,90.0,2.5,29.5,53.0,0.0,112.42,80.84435567741937,1
183.23,10,0,5,31,1011,357.0,3.2,20.5,80.0,0.0,172.19,65.15757224489796,2
183.1,20,0,2,61,1016,327.0,1.9,18.9,83.0,0.0,196.28,66.57513349118774,1
182.95,15,20,4,47,1009,334.0,1.4,21.7,89.0,0.0,224.71,74.2511147141631,1
182.9,10,0,3,31,1015,46.0,2.3,21.3,61.0,0.0,152.02,67.40573000675106,1
182.87,10,0,1,31,1005,327.0,1.5,23.9,75.0,0.0,245.07,76.49521974407584,3
182.83,8,40,6,27,1006,85.0,2.9,29.9,58.0,0.0,183.75,81.02897435231787,2
182.81,12,20,4,38,1008,351.0,2.3,22.5,83.0,0.0,167.36,72.22068777777778,1
182.66,8,20,0,26,1007,12.0,6.2,26.8,56.0,0.0,148.59,64.44146651428571,1
182.6,8,20,2,26,1009,126.0,1.5,26.5,64.0,0.0,137.77,79.9905587027027,3
182.42,11,0,0,34,1006,44.0,3.6,24.2,79.0,0.0,158.06,70.8432728,3
182.36,11,0,2,34,1009,52.0,2.8,26.5,64.0,0.0,146.79,75.8305587027027,3
182.35,15,0,5,46,1009,322.0,2.2,24.1,94.0,0.0,184.85,76.99138796937801,3
182.28,0,0,5,1,1009,322.0,0.1,22.3,93.0,0.0,184.85,80.04969962466959,3
182.25,15,0,2,46,1012,8.0,3.3,24.7,76.0,0.0,188.31,72.38370128866995,3
182.17,13,0,4,40,1008,351.0,2.3,22.5,83.0,0.0,168.36,72.22068777777778,1
181.92,18,40,6,57,1006,5.0,1.0,22.7,91.0,0.0,198.97,77.71737284125561,3
181.86,18,40,4,57,1009,317.0,1.8,21.4,88.0,0.0,232.06,72.27281865762713,1
181.81,11,40,3,36,1011,91.0,2.6,26.8,57.0,0.0,172.68,76.09527131428571,1
181.59,8,40,2,27,1003,92.0,7.5,26.2,94.0,5.5,129.2,64.17827816170212,1
181.38,10,20,6,32,1004,235.0,1.4,29.9,66.0,0.0,186.13,86.98958555231786,3
181.36,13,40,4,42,1016,1.0,1.4,18.3,83.0,0.0,159.62,67.0229637857678,1
181.36,8,40,5,27,1007,54.0,3.8,29.6,55.0,0.0,200.95,77.15702784415585,2
181.19,10,0,3,31,1014,64.0,3.2,23.0,69.0,0.0,194.44,68.62480109090909,3
181.09,14,20,2,44,1012,59.0,2.0,25.4,72.0,0.0,157.39,77.36503810612246,3
181.06,21,40,5,66,1013,216.0,3.2,19.6,97.0,0.0,160.54,65.26675822362205,2
181.05,11,0,6,34,1007,57.0,2.8,28.9,57.0,0.0,192.54,79.34333221614908,2
180.95,17,40,6,54,1015,7.0,2.1,21.9,80.0,0.0,226.31,71.35673856277057,2
180.88,12,40,3,39,1015,85.0,1.5,22.2,74.0,0.0,147.48,73.1488842385965,3
180.76,13,20,3,41,1017,24.0,2.2,20.3,69.0,0.0,173.85,66.76325298947367,1
180.71,20,40,6,63,1006,5.0,1.0,22.7,91.0,0.0,200.22,77.71737284125561,3
180.68,21,0,5,64,1007,172.0,2.0,23.7,95.0,0.0,198.93,76.96559063849764,3
180.62,20,40,6,63,1015,4.0,1.3,15.4,67.0,0.0,200.22,60.30286998918918,2
180.6,2,40,2,9,1016,219.0,0.7,21.7,69.0,0.0,200.22,74.1858907141631,1
180.54,12,0,2,37,1017,360.0,1.4,20.4,63.0,0.0,176.85,68.84725848455285,1
180.49,11,0,3,34,1011,91.0,2.6,26.8,57.0,0.0,173.15,76.09527131428571,1
180.38,1,0,4,4,1012,335.0,0.7,22.7,84.0,0.0,177.1,77.8450924412556,1
180.3,8,20,2,26,1016,100.0,3.1,22.1,59.0,0.0,146.38,66.08876998951965,1
180.28,16,0,0,49,1015,222.0,0.9,18.9,92.0,0.0,190.59,70.72085709118774,1
180.21,18,40,1,57,1004,56.0,1.7,26.2,95.0,1.2,126.53,82.86990136170213,1
180.06,19,20,3,59,1013,4.0,1.5,20.9,80.0,0.0,208.29,71.36266708713694,3
180.05,9,20,6,29,1004,235.0,1.4,29.9,66.0,0.0,163.66,86.98958555231786,3
180.04,10,40,0,33,1014,109.0,1.1,20.9,79.0,0.0,166.92,72.53031468713692,1
179.94,23,0,5,70,1015,354.0,3.3,16.5,64.0,0.0,168.78,55.65855635087719,2
179.77,21,20,4,65,1015,360.0,2.3,18.5,90.0,0.0,285.38,65.25234603773585,1
179.76,18,0,2,55,1012,84.0,2.0,24.2,86.0,0.0,164.97,76.8337312,3
179.72,17,40,0,54,1008,62.0,3.1,23.1,76.0,0.0,190.6,69.97503290593608,3
179.66,16,40,5,51,1008,73.0,1.5,23.7,82.0,0.0,199.08,76.97265903849765,2
179.52,2,20,1,8,1016,351.0,2.2,18.7,74.0,0.0,193.06,64.29184137794678,1
179.49,8,0,0,25,1014,333.0,2.5,14.1,80.0,0.0,147.01,55.18706397411003,2
179.48,22,20,2,68,1016,14.0,2.3,19.3,79.0,0.0,156.96,65.63739777587547,1
179.48,12,40,4,39,1016,1.0,1.4,18.3,83.0,0.0,166.18,67.0229637857678,1
179.45,14,20,6,44,1006,9.0,5.9,25.8,79.0,0.0,152.53,66.55469053333333,3
179.38,18,20,2,56,1006,38.0,5.5,22.0,94.0,1.2,331.38,62.29718539130435,1
179.32,12,20,5,38,1014,344.0,0.9,20.0,97.0,0.0,175.2,73.41596,2
179.22,14,0,1,43,1006,40.0,3.4,27.4,85.0,0.0,174.85,78.45149636363634,1
178.97,18,40,2,57,1012,84.0,2.0,24.2,86.0,0.0,177.62,76.8337312,3
178.86,8,40,2,27,1013,328.0,3.0,26.2,56.0,0.0,152.49,73.57659656170213,1
178.84,7,0,5,22,1014,334.0,1.5,20.3,96.0,0.1,172.84,71.97786458947371,2
178.79,10,20,3,32,1014,64.0,3.2,23.0,69.0,0.0,181.19,68.62480109090909,3
178.57,15,40,0,48,1008,62.0,3.1,23.1,76.0,0.0,165.37,69.97503290593608,3
178.53,20,0,2,61,1012,84.0,2.0,24.2,86.0,0.0,149.65,76.8337312,3
178.5,20,0,2,61,1013,341.0,1.7,20.2,94.0,0.0,160.76,70.92123834838709,1
178.42,14,0,3,43,1017,24.0,2.2,20.3,69.0,0.0,153.15,66.76325298947367,1
178.36,21,40,6,66,1006,11.0,2.7,22.6,90.0,0.0,139.27,71.96316514285716,3
178.29,21,40,2,66,1006,29.0,4.1,21.5,95.0,0.5,281.61,65.9088814893617,1
178.28,17,0,3,52,1017,41.0,1.8,19.8,71.0,0.0,134.22,67.32415381587302,1
178.25,9,20,0,29,1006,44.0,3.6,24.2,79.0,0.0,168.72,70.8432728,3
178.07,10,20,5,32,1011,357.0,3.2,20.5,80.0,0.0,183.23,65.15757224489796,2
177.91,12,0,4,37,1009,319.0,1.8,20.7,98.0,0.6,187.82,72.02933702386831,3
177.85,23,0,3,70,1012,25.0,2.3,20.1,81.0,0.0,187.82,67.38220395341366,3
177.83,13,40,4,42,1010,80.0,2.5,24.3,77.0,0.0,169.41,74.30557092367151,1
177.79,9,20,6,29,1012,10.0,4.1,24.9,74.0,0.0,146.72,69.95151576915423,2
177.78,21,0,4,64,1009,319.0,1.7,20.7,93.0,0.0,170.92,71.79121102386831,1
177.62,18,20,2,56,1012,84.0,2.0,24.2,86.0,0.0,179.76,76.8337312,3
177.61,11,20,4,35,1008,96.0,4.5,27.2,61.0,0.0,174.5,71.2951962786517,1
177.54,7,0,1,22,1012,7.0,4.6,26.9,43.0,0.0,118.29,68.00156924419889,1
177.53,14,0,2,43,1006,57.0,3.9,23.1,94.0,3.0,174.48,69.58136170593608,1
177.32,15,20,2,47,1012,8.0,3.3,24.7,76.0,0.0,182.25,72.38370128866995,3
177.2,15,20,1,47,1016,45.0,2.8,20.3,66.0,0.0,133.62,64.51274058947368,1
177.2,8,20,4,26,1016,359.0,1.9,18.5,84.0,0.0,141.78,65.91059003773586,1
177.15,9,40,3,30,1011,91.0,2.6,26.8,57.0,0.0,203.67,76.09527131428571,1
177.08,16,0,1,49,1005,70.0,3.1,27.1,87.0,0.0,174.03,79.09623818324023,1
