avg_travel_time,is_true,route,intersection_id,tollgate_id,time_window,start_time,date,month,day,weekday,holiday,time,hour,minute,timemap,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_20min_A2,last_20min_A3,last_20min_B1,last_20min_B3,last_20min_C1,last_20min_C3,last_20min_V10,last_20min_V11,last_20min_V20,last_20min_V30,last_20min_V31
65.33,True,A-3,A,3,"[2016-10-05 23:00:00,2016-10-05 23:20:00)",2016-10-05 23:00:00,2016-10-05,10,5,2,1,23:00:00,23,0,70,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,81.18,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
100.86,True,A-3,A,3,"[2016-10-05 23:20:00,2016-10-05 23:40:00)",2016-10-05 23:20:00,2016-10-05,10,5,2,1,23:20:00,23,20,71,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,65.33,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
89.0899658203125,False,A-3,A,3,"[2016-10-05 23:40:00,2016-10-06 00:00:00)",2016-10-05 23:40:00,2016-10-05,10,5,2,1,23:40:00,23,40,72,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,100.86,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
83.24,True,A-3,A,3,"[2016-10-06 00:00:00,2016-10-06 00:20:00)",2016-10-06 00:00:00,2016-10-06,10,6,3,1,00:00:00,0,0,1,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,89.0899658203125,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
136.7,True,A-3,A,3,"[2016-10-06 00:20:00,2016-10-06 00:40:00)",2016-10-06 00:20:00,2016-10-06,10,6,3,1,00:20:00,0,20,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,83.24,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
51.1,True,A-3,A,3,"[2016-10-06 00:40:00,2016-10-06 01:00:00)",2016-10-06 00:40:00,2016-10-06,10,6,3,1,00:40:00,0,40,3,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,136.7,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
95.04,True,A-3,A,3,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",2016-10-06 01:00:00,2016-10-06,10,6,3,1,01:00:00,1,0,4,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,51.1,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
83.42523956298828,False,A-3,A,3,"[2016-10-06 01:20:00,2016-10-06 01:40:00)",2016-10-06 01:20:00,2016-10-06,10,6,3,1,01:20:00,1,20,5,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,95.04,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
81.14,True,A-3,A,3,"[2016-10-06 01:40:00,2016-10-06 02:00:00)",2016-10-06 01:40:00,2016-10-06,10,6,3,1,01:40:00,1,40,6,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,83.42523956298828,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
97.51,True,A-3,A,3,"[2016-10-06 02:00:00,2016-10-06 02:20:00)",2016-10-06 02:00:00,2016-10-06,10,6,3,1,02:00:00,2,0,7,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,81.14,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
72.83,True,A-3,A,3,"[2016-10-06 02:20:00,2016-10-06 02:40:00)",2016-10-06 02:20:00,2016-10-06,10,6,3,1,02:20:00,2,20,8,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,97.51,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
85.38319396972656,False,A-3,A,3,"[2016-10-06 02:40:00,2016-10-06 03:00:00)",2016-10-06 02:40:00,2016-10-06,10,6,3,1,02:40:00,2,40,9,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,72.83,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
84.49617004394531,False,A-3,A,3,"[2016-10-06 03:00:00,2016-10-06 03:20:00)",2016-10-06 03:00:00,2016-10-06,10,6,3,1,03:00:00,3,0,10,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,85.38319396972656,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
84.49617004394531,False,A-3,A,3,"[2016-10-06 03:20:00,2016-10-06 03:40:00)",2016-10-06 03:20:00,2016-10-06,10,6,3,1,03:20:00,3,20,11,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,84.49617004394531,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
84.49617004394531,False,A-3,A,3,"[2016-10-06 03:40:00,2016-10-06 04:00:00)",2016-10-06 03:40:00,2016-10-06,10,6,3,1,03:40:00,3,40,12,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,84.49617004394531,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
90.08,True,A-3,A,3,"[2016-10-06 04:00:00,2016-10-06 04:20:00)",2016-10-06 04:00:00,2016-10-06,10,6,3,1,04:00:00,4,0,13,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,84.49617004394531,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
84.15266418457031,False,A-3,A,3,"[2016-10-06 04:20:00,2016-10-06 04:40:00)",2016-10-06 04:20:00,2016-10-06,10,6,3,1,04:20:00,4,20,14,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,90.08,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
97.25,True,A-3,A,3,"[2016-10-06 04:40:00,2016-10-06 05:00:00)",2016-10-06 04:40:00,2016-10-06,10,6,3,1,04:40:00,4,40,15,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,84.15266418457031,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
75.44,True,A-3,A,3,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",2016-10-06 05:00:00,2016-10-06,10,6,3,1,05:00:00,5,0,16,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,97.25,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
93.33,True,A-3,A,3,"[2016-10-06 05:20:00,2016-10-06 05:40:00)",2016-10-06 05:20:00,2016-10-06,10,6,3,1,05:20:00,5,20,17,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,75.44,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
105.26,True,A-3,A,3,"[2016-10-06 05:40:00,2016-10-06 06:00:00)",2016-10-06 05:40:00,2016-10-06,10,6,3,1,05:40:00,5,40,18,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,93.33,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
82.5,True,A-3,A,3,"[2016-10-06 06:00:00,2016-10-06 06:20:00)",2016-10-06 06:00:00,2016-10-06,10,6,3,1,06:00:00,6,0,19,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,105.26,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
89.19,True,A-3,A,3,"[2016-10-06 06:20:00,2016-10-06 06:40:00)",2016-10-06 06:20:00,2016-10-06,10,6,3,1,06:20:00,6,20,20,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,82.5,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
82.34,True,A-3,A,3,"[2016-10-06 06:40:00,2016-10-06 07:00:00)",2016-10-06 06:40:00,2016-10-06,10,6,3,1,06:40:00,6,40,21,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,89.19,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
75.05,True,A-3,A,3,"[2016-10-06 07:00:00,2016-10-06 07:20:00)",2016-10-06 07:00:00,2016-10-06,10,6,3,1,07:00:00,7,0,22,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,82.34,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
94.71,True,A-3,A,3,"[2016-10-06 07:20:00,2016-10-06 07:40:00)",2016-10-06 07:20:00,2016-10-06,10,6,3,1,07:20:00,7,20,23,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,75.05,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
88.33,True,A-3,A,3,"[2016-10-06 07:40:00,2016-10-06 08:00:00)",2016-10-06 07:40:00,2016-10-06,10,6,3,1,07:40:00,7,40,24,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,94.71,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
89.27,True,A-3,A,3,"[2016-10-06 08:00:00,2016-10-06 08:20:00)",2016-10-06 08:00:00,2016-10-06,10,6,3,1,08:00:00,8,0,25,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,88.33,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
80.44,True,A-3,A,3,"[2016-10-06 08:20:00,2016-10-06 08:40:00)",2016-10-06 08:20:00,2016-10-06,10,6,3,1,08:20:00,8,20,26,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,89.27,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
101.34,True,A-3,A,3,"[2016-10-06 08:40:00,2016-10-06 09:00:00)",2016-10-06 08:40:00,2016-10-06,10,6,3,1,08:40:00,8,40,27,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,80.44,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
95.25,True,A-3,A,3,"[2016-10-06 09:00:00,2016-10-06 09:20:00)",2016-10-06 09:00:00,2016-10-06,10,6,3,1,09:00:00,9,0,28,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,101.34,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
101.45,True,A-3,A,3,"[2016-10-06 09:20:00,2016-10-06 09:40:00)",2016-10-06 09:20:00,2016-10-06,10,6,3,1,09:20:00,9,20,29,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,95.25,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
106.17,True,A-3,A,3,"[2016-10-06 09:40:00,2016-10-06 10:00:00)",2016-10-06 09:40:00,2016-10-06,10,6,3,1,09:40:00,9,40,30,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,101.45,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
102.07,True,A-3,A,3,"[2016-10-06 10:00:00,2016-10-06 10:20:00)",2016-10-06 10:00:00,2016-10-06,10,6,3,1,10:00:00,10,0,31,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,106.17,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
99.04,True,A-3,A,3,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",2016-10-06 10:20:00,2016-10-06,10,6,3,1,10:20:00,10,20,32,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,102.07,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
107.38,True,A-3,A,3,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",2016-10-06 10:40:00,2016-10-06,10,6,3,1,10:40:00,10,40,33,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,99.04,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
104.49,True,A-3,A,3,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",2016-10-06 11:00:00,2016-10-06,10,6,3,1,11:00:00,11,0,34,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,107.38,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
100.43,True,A-3,A,3,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",2016-10-06 11:20:00,2016-10-06,10,6,3,1,11:20:00,11,20,35,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,104.49,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
112.46,True,A-3,A,3,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",2016-10-06 11:40:00,2016-10-06,10,6,3,1,11:40:00,11,40,36,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,100.43,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
111.7,True,A-3,A,3,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",2016-10-06 12:00:00,2016-10-06,10,6,3,1,12:00:00,12,0,37,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,112.46,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
113.25,True,A-3,A,3,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",2016-10-06 12:20:00,2016-10-06,10,6,3,1,12:20:00,12,20,38,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,111.7,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
105.15,True,A-3,A,3,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",2016-10-06 12:40:00,2016-10-06,10,6,3,1,12:40:00,12,40,39,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,113.25,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
120.27,True,A-3,A,3,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",2016-10-06 13:00:00,2016-10-06,10,6,3,1,13:00:00,13,0,40,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,105.15,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
111.45,True,A-3,A,3,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",2016-10-06 13:20:00,2016-10-06,10,6,3,1,13:20:00,13,20,41,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,120.27,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
93.1,True,A-3,A,3,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",2016-10-06 13:40:00,2016-10-06,10,6,3,1,13:40:00,13,40,42,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,111.45,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
98.02,True,A-3,A,3,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",2016-10-06 14:00:00,2016-10-06,10,6,3,1,14:00:00,14,0,43,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,93.1,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
101.09,True,A-3,A,3,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",2016-10-06 14:20:00,2016-10-06,10,6,3,1,14:20:00,14,20,44,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,98.02,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
114.28,True,A-3,A,3,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",2016-10-06 14:40:00,2016-10-06,10,6,3,1,14:40:00,14,40,45,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,101.09,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
107.34,True,A-3,A,3,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",2016-10-06 15:00:00,2016-10-06,10,6,3,1,15:00:00,15,0,46,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,114.28,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
108.55,True,A-3,A,3,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",2016-10-06 15:20:00,2016-10-06,10,6,3,1,15:20:00,15,20,47,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,107.34,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
126.54,True,A-3,A,3,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",2016-10-06 15:40:00,2016-10-06,10,6,3,1,15:40:00,15,40,48,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,108.55,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
110.24,True,A-3,A,3,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",2016-10-06 16:00:00,2016-10-06,10,6,3,1,16:00:00,16,0,49,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,126.54,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
90.75,True,A-3,A,3,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",2016-10-06 16:20:00,2016-10-06,10,6,3,1,16:20:00,16,20,50,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,110.24,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
132.85,True,A-3,A,3,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",2016-10-06 16:40:00,2016-10-06,10,6,3,1,16:40:00,16,40,51,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,90.75,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
133.14,True,A-3,A,3,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",2016-10-06 17:00:00,2016-10-06,10,6,3,1,17:00:00,17,0,52,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,132.85,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
127.79,True,A-3,A,3,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",2016-10-06 17:20:00,2016-10-06,10,6,3,1,17:20:00,17,20,53,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,133.14,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
97.55,True,A-3,A,3,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",2016-10-06 17:40:00,2016-10-06,10,6,3,1,17:40:00,17,40,54,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,127.79,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
127.92,True,A-3,A,3,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",2016-10-06 18:00:00,2016-10-06,10,6,3,1,18:00:00,18,0,55,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,97.55,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
104.68318176269531,False,A-3,A,3,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",2016-10-06 18:20:00,2016-10-06,10,6,3,1,18:20:00,18,20,56,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,127.92,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
92.0,True,A-3,A,3,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",2016-10-06 18:40:00,2016-10-06,10,6,3,1,18:40:00,18,40,57,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,104.68318176269531,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
115.18,True,A-3,A,3,"[2016-10-06 19:00:00,2016-10-06 19:20:00)",2016-10-06 19:00:00,2016-10-06,10,6,3,1,19:00:00,19,0,58,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,92.0,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
115.92,True,A-3,A,3,"[2016-10-06 19:20:00,2016-10-06 19:40:00)",2016-10-06 19:20:00,2016-10-06,10,6,3,1,19:20:00,19,20,59,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,115.18,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
105.14,True,A-3,A,3,"[2016-10-06 19:40:00,2016-10-06 20:00:00)",2016-10-06 19:40:00,2016-10-06,10,6,3,1,19:40:00,19,40,60,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,115.92,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
111.28,True,A-3,A,3,"[2016-10-06 20:00:00,2016-10-06 20:20:00)",2016-10-06 20:00:00,2016-10-06,10,6,3,1,20:00:00,20,0,61,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,105.14,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
102.09,True,A-3,A,3,"[2016-10-06 20:20:00,2016-10-06 20:40:00)",2016-10-06 20:20:00,2016-10-06,10,6,3,1,20:20:00,20,20,62,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,111.28,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
100.83,True,A-3,A,3,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",2016-10-06 20:40:00,2016-10-06,10,6,3,1,20:40:00,20,40,63,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,102.09,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
89.27,True,A-3,A,3,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",2016-10-06 21:00:00,2016-10-06,10,6,3,1,21:00:00,21,0,64,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,100.83,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
95.21,True,A-3,A,3,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",2016-10-06 21:20:00,2016-10-06,10,6,3,1,21:20:00,21,20,65,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,89.27,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
90.33,True,A-3,A,3,"[2016-10-06 21:40:00,2016-10-06 22:00:00)",2016-10-06 21:40:00,2016-10-06,10,6,3,1,21:40:00,21,40,66,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,95.21,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
81.21,True,A-3,A,3,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",2016-10-06 22:00:00,2016-10-06,10,6,3,1,22:00:00,22,0,67,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,90.33,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
92.25,True,A-3,A,3,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",2016-10-06 22:20:00,2016-10-06,10,6,3,1,22:20:00,22,20,68,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,81.21,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
89.4,True,A-3,A,3,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",2016-10-06 22:40:00,2016-10-06,10,6,3,1,22:40:00,22,40,69,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,92.25,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
62.77,True,A-3,A,3,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",2016-10-06 23:00:00,2016-10-06,10,6,3,1,23:00:00,23,0,70,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,89.4,75.01,91.9358139038086,93.44386291503906,107.24,169.0751190185547,152.51974487304688,15.0,94.0,2.8729090690612793,16.0,119.72220611572266
