tollgate_id,time_window,direction,volume,start_time,pair,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,date,weekday,time,hour,minute,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap
1,"[2016-09-23 22:00:00,2016-09-23 22:20:00)",0,21,2016-09-23 22:00:00,1-0,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,2016-09-23,4,22:00:00,22,0,21.0,25.0,15.0,28.0,25.0,27.0,67
1,"[2016-09-23 22:20:00,2016-09-23 22:40:00)",0,9,2016-09-23 22:20:00,1-0,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,2016-09-23,4,22:20:00,22,20,21.0,21.0,25.0,15.0,28.0,25.0,68
1,"[2016-09-23 22:40:00,2016-09-23 23:00:00)",0,12,2016-09-23 22:40:00,1-0,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,2016-09-23,4,22:40:00,22,40,9.0,21.0,21.0,25.0,15.0,28.0,69
1,"[2016-09-23 23:00:00,2016-09-23 23:20:00)",0,4,2016-09-23 23:00:00,1-0,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,2016-09-23,4,23:00:00,23,0,12.0,9.0,21.0,21.0,25.0,15.0,70
1,"[2016-09-23 23:20:00,2016-09-23 23:40:00)",0,1,2016-09-23 23:20:00,1-0,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,2016-09-23,4,23:20:00,23,20,4.0,12.0,9.0,21.0,21.0,25.0,71
1,"[2016-09-23 23:40:00,2016-09-24 00:00:00)",0,6,2016-09-23 23:40:00,1-0,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,2016-09-23,4,23:40:00,23,40,1.0,4.0,12.0,9.0,21.0,21.0,72
1,"[2016-09-24 00:00:00,2016-09-24 00:20:00)",0,9,2016-09-24 00:00:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,00:00:00,0,0,6.0,1.0,4.0,12.0,9.0,21.0,1
1,"[2016-09-24 00:20:00,2016-09-24 00:40:00)",0,12,2016-09-24 00:20:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,00:20:00,0,20,9.0,6.0,1.0,4.0,12.0,9.0,2
1,"[2016-09-24 00:40:00,2016-09-24 01:00:00)",0,6,2016-09-24 00:40:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,00:40:00,0,40,12.0,9.0,6.0,1.0,4.0,12.0,3
1,"[2016-09-24 01:00:00,2016-09-24 01:20:00)",0,14,2016-09-24 01:00:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,01:00:00,1,0,6.0,12.0,9.0,6.0,1.0,4.0,4
1,"[2016-09-24 01:20:00,2016-09-24 01:40:00)",0,6,2016-09-24 01:20:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,01:20:00,1,20,14.0,6.0,12.0,9.0,6.0,1.0,5
1,"[2016-09-24 01:40:00,2016-09-24 02:00:00)",0,10,2016-09-24 01:40:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,01:40:00,1,40,6.0,14.0,6.0,12.0,9.0,6.0,6
1,"[2016-09-24 02:00:00,2016-09-24 02:20:00)",0,10,2016-09-24 02:00:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,02:00:00,2,0,10.0,6.0,14.0,6.0,12.0,9.0,7
1,"[2016-09-24 02:20:00,2016-09-24 02:40:00)",0,4,2016-09-24 02:20:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,02:20:00,2,20,10.0,10.0,6.0,14.0,6.0,12.0,8
1,"[2016-09-24 02:40:00,2016-09-24 03:00:00)",0,8,2016-09-24 02:40:00,1-0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,2016-09-24,5,02:40:00,2,40,4.0,10.0,10.0,6.0,14.0,6.0,9
1,"[2016-09-24 03:00:00,2016-09-24 03:20:00)",0,11,2016-09-24 03:00:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,03:00:00,3,0,8.0,4.0,10.0,10.0,6.0,14.0,10
1,"[2016-09-24 03:20:00,2016-09-24 03:40:00)",0,10,2016-09-24 03:20:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,03:20:00,3,20,11.0,8.0,4.0,10.0,10.0,6.0,11
1,"[2016-09-24 03:40:00,2016-09-24 04:00:00)",0,14,2016-09-24 03:40:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,03:40:00,3,40,10.0,11.0,8.0,4.0,10.0,10.0,12
1,"[2016-09-24 04:00:00,2016-09-24 04:20:00)",0,6,2016-09-24 04:00:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,04:00:00,4,0,14.0,10.0,11.0,8.0,4.0,10.0,13
1,"[2016-09-24 04:20:00,2016-09-24 04:40:00)",0,11,2016-09-24 04:20:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,04:20:00,4,20,6.0,14.0,10.0,11.0,8.0,4.0,14
1,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",0,20,2016-09-24 04:40:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,04:40:00,4,40,11.0,6.0,14.0,10.0,11.0,8.0,15
1,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",0,4,2016-09-24 05:00:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,05:00:00,5,0,20.0,11.0,6.0,14.0,10.0,11.0,16
1,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",0,5,2016-09-24 05:20:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,05:20:00,5,20,4.0,20.0,11.0,6.0,14.0,10.0,17
1,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",0,9,2016-09-24 05:40:00,1-0,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,2016-09-24,5,05:40:00,5,40,5.0,4.0,20.0,11.0,6.0,14.0,18
1,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",0,8,2016-09-24 06:00:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,06:00:00,6,0,9.0,5.0,4.0,20.0,11.0,6.0,19
1,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",0,19,2016-09-24 06:20:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,06:20:00,6,20,8.0,9.0,5.0,4.0,20.0,11.0,20
1,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",0,24,2016-09-24 06:40:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,06:40:00,6,40,19.0,8.0,9.0,5.0,4.0,20.0,21
1,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",0,28,2016-09-24 07:00:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,07:00:00,7,0,24.0,19.0,8.0,9.0,5.0,4.0,22
1,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",0,33,2016-09-24 07:20:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,07:20:00,7,20,28.0,24.0,19.0,8.0,9.0,5.0,23
1,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",0,35,2016-09-24 07:40:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,07:40:00,7,40,33.0,28.0,24.0,19.0,8.0,9.0,24
1,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",0,43,2016-09-24 08:00:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,08:00:00,8,0,35.0,33.0,28.0,24.0,19.0,8.0,25
1,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",0,64,2016-09-24 08:20:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,08:20:00,8,20,43.0,35.0,33.0,28.0,24.0,19.0,26
1,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",0,71,2016-09-24 08:40:00,1-0,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24,5,08:40:00,8,40,64.0,43.0,35.0,33.0,28.0,24.0,27
1,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",0,52,2016-09-24 09:00:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,09:00:00,9,0,71.0,64.0,43.0,35.0,33.0,28.0,28
1,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",0,68,2016-09-24 09:20:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,09:20:00,9,20,52.0,71.0,64.0,43.0,35.0,33.0,29
1,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",0,66,2016-09-24 09:40:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,09:40:00,9,40,68.0,52.0,71.0,64.0,43.0,35.0,30
1,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",0,56,2016-09-24 10:00:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,10:00:00,10,0,66.0,68.0,52.0,71.0,64.0,43.0,31
1,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",0,70,2016-09-24 10:20:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,10:20:00,10,20,56.0,66.0,68.0,52.0,71.0,64.0,32
1,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",0,54,2016-09-24 10:40:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,10:40:00,10,40,70.0,56.0,66.0,68.0,52.0,71.0,33
1,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",0,54,2016-09-24 11:00:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,11:00:00,11,0,54.0,70.0,56.0,66.0,68.0,52.0,34
1,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",0,58,2016-09-24 11:20:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,11:20:00,11,20,54.0,54.0,70.0,56.0,66.0,68.0,35
1,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",0,47,2016-09-24 11:40:00,1-0,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24,5,11:40:00,11,40,58.0,54.0,54.0,70.0,56.0,66.0,36
1,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",0,49,2016-09-24 12:00:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,12:00:00,12,0,47.0,58.0,54.0,54.0,70.0,56.0,37
1,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",0,31,2016-09-24 12:20:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,12:20:00,12,20,49.0,47.0,58.0,54.0,54.0,70.0,38
1,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",0,55,2016-09-24 12:40:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,12:40:00,12,40,31.0,49.0,47.0,58.0,54.0,54.0,39
1,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",0,41,2016-09-24 13:00:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,13:00:00,13,0,55.0,31.0,49.0,47.0,58.0,54.0,40
1,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",0,42,2016-09-24 13:20:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,13:20:00,13,20,41.0,55.0,31.0,49.0,47.0,58.0,41
1,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",0,64,2016-09-24 13:40:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,13:40:00,13,40,42.0,41.0,55.0,31.0,49.0,47.0,42
1,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",0,56,2016-09-24 14:00:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,14:00:00,14,0,64.0,42.0,41.0,55.0,31.0,49.0,43
1,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",0,55,2016-09-24 14:20:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,14:20:00,14,20,56.0,64.0,42.0,41.0,55.0,31.0,44
1,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",0,78,2016-09-24 14:40:00,1-0,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,2016-09-24,5,14:40:00,14,40,55.0,56.0,64.0,42.0,41.0,55.0,45
1,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",0,55,2016-09-24 15:00:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,15:00:00,15,0,78.0,55.0,56.0,64.0,42.0,41.0,46
1,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",0,63,2016-09-24 15:20:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,15:20:00,15,20,55.0,78.0,55.0,56.0,64.0,42.0,47
1,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",0,66,2016-09-24 15:40:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,15:40:00,15,40,63.0,55.0,78.0,55.0,56.0,64.0,48
1,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",0,81,2016-09-24 16:00:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,16:00:00,16,0,66.0,63.0,55.0,78.0,55.0,56.0,49
1,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",0,59,2016-09-24 16:20:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,16:20:00,16,20,81.0,66.0,63.0,55.0,78.0,55.0,50
1,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",0,48,2016-09-24 16:40:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,16:40:00,16,40,59.0,81.0,66.0,63.0,55.0,78.0,51
1,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",0,73,2016-09-24 17:00:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,17:00:00,17,0,48.0,59.0,81.0,66.0,63.0,55.0,52
1,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",0,55,2016-09-24 17:20:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,17:20:00,17,20,73.0,48.0,59.0,81.0,66.0,63.0,53
1,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",0,32,2016-09-24 17:40:00,1-0,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24,5,17:40:00,17,40,55.0,73.0,48.0,59.0,81.0,66.0,54
1,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",0,42,2016-09-24 18:00:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,18:00:00,18,0,32.0,55.0,73.0,48.0,59.0,81.0,55
1,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",0,35,2016-09-24 18:20:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,18:20:00,18,20,42.0,32.0,55.0,73.0,48.0,59.0,56
1,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",0,54,2016-09-24 18:40:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,18:40:00,18,40,35.0,42.0,32.0,55.0,73.0,48.0,57
1,"[2016-09-24 19:00:00,2016-09-24 19:20:00)",0,32,2016-09-24 19:00:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,19:00:00,19,0,54.0,35.0,42.0,32.0,55.0,73.0,58
1,"[2016-09-24 19:20:00,2016-09-24 19:40:00)",0,47,2016-09-24 19:20:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,19:20:00,19,20,32.0,54.0,35.0,42.0,32.0,55.0,59
1,"[2016-09-24 19:40:00,2016-09-24 20:00:00)",0,21,2016-09-24 19:40:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,19:40:00,19,40,47.0,32.0,54.0,35.0,42.0,32.0,60
1,"[2016-09-24 20:00:00,2016-09-24 20:20:00)",0,23,2016-09-24 20:00:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,20:00:00,20,0,21.0,47.0,32.0,54.0,35.0,42.0,61
1,"[2016-09-24 20:20:00,2016-09-24 20:40:00)",0,28,2016-09-24 20:20:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,20:20:00,20,20,23.0,21.0,47.0,32.0,54.0,35.0,62
1,"[2016-09-24 20:40:00,2016-09-24 21:00:00)",0,30,2016-09-24 20:40:00,1-0,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24,5,20:40:00,20,40,28.0,23.0,21.0,47.0,32.0,54.0,63
1,"[2016-09-24 21:00:00,2016-09-24 21:20:00)",0,23,2016-09-24 21:00:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,21:00:00,21,0,30.0,28.0,23.0,21.0,47.0,32.0,64
1,"[2016-09-24 21:20:00,2016-09-24 21:40:00)",0,23,2016-09-24 21:20:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,21:20:00,21,20,23.0,30.0,28.0,23.0,21.0,47.0,65
1,"[2016-09-24 21:40:00,2016-09-24 22:00:00)",0,16,2016-09-24 21:40:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,21:40:00,21,40,23.0,23.0,30.0,28.0,23.0,21.0,66
1,"[2016-09-24 22:00:00,2016-09-24 22:20:00)",0,16,2016-09-24 22:00:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,22:00:00,22,0,16.0,23.0,23.0,30.0,28.0,23.0,67
1,"[2016-09-24 22:20:00,2016-09-24 22:40:00)",0,13,2016-09-24 22:20:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,22:20:00,22,20,16.0,16.0,23.0,23.0,30.0,28.0,68
1,"[2016-09-24 22:40:00,2016-09-24 23:00:00)",0,15,2016-09-24 22:40:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,22:40:00,22,40,13.0,16.0,16.0,23.0,23.0,30.0,69
1,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",0,6,2016-09-24 23:00:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,23:00:00,23,0,15.0,13.0,16.0,16.0,23.0,23.0,70
1,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",0,10,2016-09-24 23:20:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,23:20:00,23,20,6.0,15.0,13.0,16.0,16.0,23.0,71
1,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",0,4,2016-09-24 23:40:00,1-0,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,2016-09-24,5,23:40:00,23,40,10.0,6.0,15.0,13.0,16.0,16.0,72
1,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",0,14,2016-09-25 00:00:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,00:00:00,0,0,4.0,10.0,6.0,15.0,13.0,16.0,1
1,"[2016-09-25 00:20:00,2016-09-25 00:40:00)",0,8,2016-09-25 00:20:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,00:20:00,0,20,14.0,4.0,10.0,6.0,15.0,13.0,2
1,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",0,7,2016-09-25 00:40:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,00:40:00,0,40,8.0,14.0,4.0,10.0,6.0,15.0,3
1,"[2016-09-25 01:00:00,2016-09-25 01:20:00)",0,8,2016-09-25 01:00:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,01:00:00,1,0,7.0,8.0,14.0,4.0,10.0,6.0,4
1,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",0,6,2016-09-25 01:20:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,01:20:00,1,20,8.0,7.0,8.0,14.0,4.0,10.0,5
1,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",0,2,2016-09-25 01:40:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,01:40:00,1,40,6.0,8.0,7.0,8.0,14.0,4.0,6
1,"[2016-09-25 02:00:00,2016-09-25 02:20:00)",0,5,2016-09-25 02:00:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,02:00:00,2,0,2.0,6.0,8.0,7.0,8.0,14.0,7
1,"[2016-09-25 02:20:00,2016-09-25 02:40:00)",0,10,2016-09-25 02:20:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,02:20:00,2,20,5.0,2.0,6.0,8.0,7.0,8.0,8
1,"[2016-09-25 02:40:00,2016-09-25 03:00:00)",0,8,2016-09-25 02:40:00,1-0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,2016-09-25,6,02:40:00,2,40,10.0,5.0,2.0,6.0,8.0,7.0,9
1,"[2016-09-25 03:00:00,2016-09-25 03:20:00)",0,5,2016-09-25 03:00:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,03:00:00,3,0,8.0,10.0,5.0,2.0,6.0,8.0,10
1,"[2016-09-25 03:20:00,2016-09-25 03:40:00)",0,6,2016-09-25 03:20:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,03:20:00,3,20,5.0,8.0,10.0,5.0,2.0,6.0,11
1,"[2016-09-25 03:40:00,2016-09-25 04:00:00)",0,11,2016-09-25 03:40:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,03:40:00,3,40,6.0,5.0,8.0,10.0,5.0,2.0,12
1,"[2016-09-25 04:00:00,2016-09-25 04:20:00)",0,7,2016-09-25 04:00:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,04:00:00,4,0,11.0,6.0,5.0,8.0,10.0,5.0,13
1,"[2016-09-25 04:20:00,2016-09-25 04:40:00)",0,7,2016-09-25 04:20:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,04:20:00,4,20,7.0,11.0,6.0,5.0,8.0,10.0,14
1,"[2016-09-25 04:40:00,2016-09-25 05:00:00)",0,13,2016-09-25 04:40:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,04:40:00,4,40,7.0,7.0,11.0,6.0,5.0,8.0,15
1,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",0,9,2016-09-25 05:00:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,05:00:00,5,0,13.0,7.0,7.0,11.0,6.0,5.0,16
1,"[2016-09-25 05:20:00,2016-09-25 05:40:00)",0,6,2016-09-25 05:20:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,05:20:00,5,20,9.0,13.0,7.0,7.0,11.0,6.0,17
1,"[2016-09-25 05:40:00,2016-09-25 06:00:00)",0,8,2016-09-25 05:40:00,1-0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,2016-09-25,6,05:40:00,5,40,6.0,9.0,13.0,7.0,7.0,11.0,18
1,"[2016-09-25 06:00:00,2016-09-25 06:20:00)",0,10,2016-09-25 06:00:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,06:00:00,6,0,8.0,6.0,9.0,13.0,7.0,7.0,19
1,"[2016-09-25 06:20:00,2016-09-25 06:40:00)",0,12,2016-09-25 06:20:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,06:20:00,6,20,10.0,8.0,6.0,9.0,13.0,7.0,20
1,"[2016-09-25 06:40:00,2016-09-25 07:00:00)",0,26,2016-09-25 06:40:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,06:40:00,6,40,12.0,10.0,8.0,6.0,9.0,13.0,21
1,"[2016-09-25 07:00:00,2016-09-25 07:20:00)",0,20,2016-09-25 07:00:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,07:00:00,7,0,26.0,12.0,10.0,8.0,6.0,9.0,22
1,"[2016-09-25 07:20:00,2016-09-25 07:40:00)",0,22,2016-09-25 07:20:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,07:20:00,7,20,20.0,26.0,12.0,10.0,8.0,6.0,23
1,"[2016-09-25 07:40:00,2016-09-25 08:00:00)",0,33,2016-09-25 07:40:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,07:40:00,7,40,22.0,20.0,26.0,12.0,10.0,8.0,24
1,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",0,35,2016-09-25 08:00:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,08:00:00,8,0,33.0,22.0,20.0,26.0,12.0,10.0,25
1,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",0,40,2016-09-25 08:20:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,08:20:00,8,20,35.0,33.0,22.0,20.0,26.0,12.0,26
1,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",0,50,2016-09-25 08:40:00,1-0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25,6,08:40:00,8,40,40.0,35.0,33.0,22.0,20.0,26.0,27
1,"[2016-09-25 09:00:00,2016-09-25 09:20:00)",0,41,2016-09-25 09:00:00,1-0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0,2016-09-25,6,09:00:00,9,0,50.0,40.0,35.0,33.0,22.0,20.0,28
1,"[2016-09-25 09:20:00,2016-09-25 09:40:00)",0,42,2016-09-25 09:20:00,1-0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0,2016-09-25,6,09:20:00,9,20,41.0,50.0,40.0,35.0,33.0,22.0,29
1,"[2016-09-25 09:40:00,2016-09-25 10:00:00)",0,49,2016-09-25 09:40:00,1-0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0,2016-09-25,6,09:40:00,9,40,42.0,41.0,50.0,40.0,35.0,33.0,30
1,"[2016-09-25 10:00:00,2016-09-25 10:20:00)",0,50,2016-09-25 10:00:00,1-0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0,2016-09-25,6,10:00:00,10,0,49.0,42.0,41.0,50.0,40.0,35.0,31
