intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap
A,2,"[2016-08-19 14:00:00,2016-08-19 14:20:00)",45.23,2016-08-19 14:00:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,14:00:00,4,A-2,83.74,55.28,50.36,73.51,53.2,43.5,43
A,2,"[2016-08-19 14:20:00,2016-08-19 14:40:00)",58.49,2016-08-19 14:20:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,14:20:00,4,A-2,45.23,83.74,55.28,50.36,73.51,53.2,44
A,2,"[2016-08-19 14:40:00,2016-08-19 15:00:00)",52.95,2016-08-19 14:40:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,14:40:00,4,A-2,58.49,45.23,83.74,55.28,50.36,73.51,45
A,2,"[2016-08-19 15:00:00,2016-08-19 15:20:00)",86.21,2016-08-19 15:00:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15:00:00,4,A-2,52.95,58.49,45.23,83.74,55.28,50.36,46
A,2,"[2016-08-19 15:20:00,2016-08-19 15:40:00)",63.43,2016-08-19 15:20:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15:20:00,4,A-2,86.21,52.95,58.49,45.23,83.74,55.28,47
A,2,"[2016-08-19 15:40:00,2016-08-19 16:00:00)",61.46,2016-08-19 15:40:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15:40:00,4,A-2,63.43,86.21,52.95,58.49,45.23,83.74,48
A,2,"[2016-08-19 16:00:00,2016-08-19 16:20:00)",44.18,2016-08-19 16:00:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,16:00:00,4,A-2,61.46,63.43,86.21,52.95,58.49,45.23,49
A,2,"[2016-08-19 16:20:00,2016-08-19 16:40:00)",89.96,2016-08-19 16:20:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,16:20:00,4,A-2,44.18,61.46,63.43,86.21,52.95,58.49,50
A,2,"[2016-08-19 16:40:00,2016-08-19 17:00:00)",71.48,2016-08-19 16:40:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,16:40:00,4,A-2,89.96,44.18,61.46,63.43,86.21,52.95,51
A,2,"[2016-08-19 17:00:00,2016-08-19 17:20:00)",73.29,2016-08-19 17:00:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,17:00:00,4,A-2,71.48,89.96,44.18,61.46,63.43,86.21,52
A,2,"[2016-08-19 17:20:00,2016-08-19 17:40:00)",77.05,2016-08-19 17:20:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,17:20:00,4,A-2,73.29,71.48,89.96,44.18,61.46,63.43,53
A,2,"[2016-08-19 17:40:00,2016-08-19 18:00:00)",73.97,2016-08-19 17:40:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,17:40:00,4,A-2,77.05,73.29,71.48,89.96,44.18,61.46,54
A,2,"[2016-08-19 18:00:00,2016-08-19 18:20:00)",66.07,2016-08-19 18:00:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,18:00:00,4,A-2,73.97,77.05,73.29,71.48,89.96,44.18,55
A,2,"[2016-08-19 18:20:00,2016-08-19 18:40:00)",64.95,2016-08-19 18:20:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,18:20:00,4,A-2,66.07,73.97,77.05,73.29,71.48,89.96,56
A,2,"[2016-08-19 18:40:00,2016-08-19 19:00:00)",78.37,2016-08-19 18:40:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,18:40:00,4,A-2,64.95,66.07,73.97,77.05,73.29,71.48,57
A,2,"[2016-08-19 19:00:00,2016-08-19 19:20:00)",62.13,2016-08-19 19:00:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,19:00:00,4,A-2,78.37,64.95,66.07,73.97,77.05,73.29,58
A,2,"[2016-08-19 19:20:00,2016-08-19 19:40:00)",97.82,2016-08-19 19:20:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,19:20:00,4,A-2,62.13,78.37,64.95,66.07,73.97,77.05,59
A,2,"[2016-08-19 19:40:00,2016-08-19 20:00:00)",62.37,2016-08-19 19:40:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,19:40:00,4,A-2,97.82,62.13,78.37,64.95,66.07,73.97,60
A,2,"[2016-08-19 20:00:00,2016-08-19 20:20:00)",65.3,2016-08-19 20:00:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,20:00:00,4,A-2,62.37,97.82,62.13,78.37,64.95,66.07,61
A,2,"[2016-08-19 20:20:00,2016-08-19 20:40:00)",89.82,2016-08-19 20:20:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,20:20:00,4,A-2,65.3,62.37,97.82,62.13,78.37,64.95,62
A,2,"[2016-08-19 20:40:00,2016-08-19 21:00:00)",58.56,2016-08-19 20:40:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,20:40:00,4,A-2,89.82,65.3,62.37,97.82,62.13,78.37,63
A,2,"[2016-08-19 21:00:00,2016-08-19 21:20:00)",69.37,2016-08-19 21:00:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21:00:00,4,A-2,58.56,89.82,65.3,62.37,97.82,62.13,64
A,2,"[2016-08-19 21:20:00,2016-08-19 21:40:00)",45.69,2016-08-19 21:20:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21:20:00,4,A-2,69.37,58.56,89.82,65.3,62.37,97.82,65
A,2,"[2016-08-19 21:40:00,2016-08-19 22:00:00)",45.39,2016-08-19 21:40:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21:40:00,4,A-2,45.69,69.37,58.56,89.82,65.3,62.37,66
A,2,"[2016-08-19 22:00:00,2016-08-19 22:20:00)",71.72,2016-08-19 22:00:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,22:00:00,4,A-2,45.39,45.69,69.37,58.56,89.82,65.3,67
A,2,"[2016-08-19 22:20:00,2016-08-19 22:40:00)",54.7,2016-08-19 22:20:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,22:20:00,4,A-2,71.72,45.39,45.69,69.37,58.56,89.82,68
A,2,"[2016-08-19 22:40:00,2016-08-19 23:00:00)",53.41,2016-08-19 22:40:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,22:40:00,4,A-2,54.7,71.72,45.39,45.69,69.37,58.56,69
A,2,"[2016-08-19 23:00:00,2016-08-19 23:20:00)",58.72,2016-08-19 23:00:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,23:00:00,4,A-2,53.41,54.7,71.72,45.39,45.69,69.37,70
A,2,"[2016-08-19 23:20:00,2016-08-19 23:40:00)",54.02,2016-08-19 23:20:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,23:20:00,4,A-2,58.72,53.41,54.7,71.72,45.39,45.69,71
A,2,"[2016-08-19 23:40:00,2016-08-20 00:00:00)",76.98,2016-08-19 23:40:00,2016-08-19,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,23:40:00,4,A-2,54.02,58.72,53.41,54.7,71.72,45.39,72
A,2,"[2016-08-20 00:00:00,2016-08-20 00:20:00)",50.81,2016-08-20 00:00:00,2016-08-20,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,00:00:00,5,A-2,76.98,54.02,58.72,53.41,54.7,71.72,1
A,2,"[2016-08-20 01:20:00,2016-08-20 01:40:00)",50.76,2016-08-20 01:20:00,2016-08-20,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,01:20:00,5,A-2,,,,50.81,76.98,54.02,5
A,2,"[2016-08-20 01:40:00,2016-08-20 02:00:00)",60.97,2016-08-20 01:40:00,2016-08-20,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,01:40:00,5,A-2,50.76,,,,50.81,76.98,6
A,2,"[2016-08-20 02:00:00,2016-08-20 02:20:00)",32.64,2016-08-20 02:00:00,2016-08-20,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,02:00:00,5,A-2,60.97,50.76,,,,50.81,7
A,2,"[2016-08-20 02:40:00,2016-08-20 03:00:00)",57.48,2016-08-20 02:40:00,2016-08-20,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,02:40:00,5,A-2,,32.64,60.97,50.76,,,9
A,2,"[2016-08-20 03:20:00,2016-08-20 03:40:00)",57.27,2016-08-20 03:20:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,03:20:00,5,A-2,,57.48,,32.64,60.97,50.76,11
A,2,"[2016-08-20 03:40:00,2016-08-20 04:00:00)",43.82,2016-08-20 03:40:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,03:40:00,5,A-2,57.27,,57.48,,32.64,60.97,12
A,2,"[2016-08-20 04:00:00,2016-08-20 04:20:00)",59.03,2016-08-20 04:00:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,04:00:00,5,A-2,43.82,57.27,,57.48,,32.64,13
A,2,"[2016-08-20 04:20:00,2016-08-20 04:40:00)",256.92,2016-08-20 04:20:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,04:20:00,5,A-2,59.03,43.82,57.27,,57.48,,14
A,2,"[2016-08-20 04:40:00,2016-08-20 05:00:00)",41.01,2016-08-20 04:40:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,04:40:00,5,A-2,256.92,59.03,43.82,57.27,,57.48,15
A,2,"[2016-08-20 05:00:00,2016-08-20 05:20:00)",45.77,2016-08-20 05:00:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,05:00:00,5,A-2,41.01,256.92,59.03,43.82,57.27,,16
A,2,"[2016-08-20 05:20:00,2016-08-20 05:40:00)",53.79,2016-08-20 05:20:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,05:20:00,5,A-2,45.77,41.01,256.92,59.03,43.82,57.27,17
A,2,"[2016-08-20 05:40:00,2016-08-20 06:00:00)",38.48,2016-08-20 05:40:00,2016-08-20,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,05:40:00,5,A-2,53.79,45.77,41.01,256.92,59.03,43.82,18
A,2,"[2016-08-20 06:00:00,2016-08-20 06:20:00)",32.66,2016-08-20 06:00:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,06:00:00,5,A-2,38.48,53.79,45.77,41.01,256.92,59.03,19
A,2,"[2016-08-20 06:20:00,2016-08-20 06:40:00)",52.73,2016-08-20 06:20:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,06:20:00,5,A-2,32.66,38.48,53.79,45.77,41.01,256.92,20
A,2,"[2016-08-20 06:40:00,2016-08-20 07:00:00)",55.38,2016-08-20 06:40:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,06:40:00,5,A-2,52.73,32.66,38.48,53.79,45.77,41.01,21
A,2,"[2016-08-20 07:00:00,2016-08-20 07:20:00)",85.35,2016-08-20 07:00:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,07:00:00,5,A-2,55.38,52.73,32.66,38.48,53.79,45.77,22
A,2,"[2016-08-20 07:20:00,2016-08-20 07:40:00)",74.86,2016-08-20 07:20:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,07:20:00,5,A-2,85.35,55.38,52.73,32.66,38.48,53.79,23
A,2,"[2016-08-20 07:40:00,2016-08-20 08:00:00)",61.08,2016-08-20 07:40:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,07:40:00,5,A-2,74.86,85.35,55.38,52.73,32.66,38.48,24
A,2,"[2016-08-20 08:00:00,2016-08-20 08:20:00)",61.3,2016-08-20 08:00:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,08:00:00,5,A-2,61.08,74.86,85.35,55.38,52.73,32.66,25
A,2,"[2016-08-20 08:20:00,2016-08-20 08:40:00)",108.61,2016-08-20 08:20:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,08:20:00,5,A-2,61.3,61.08,74.86,85.35,55.38,52.73,26
A,2,"[2016-08-20 08:40:00,2016-08-20 09:00:00)",72.87,2016-08-20 08:40:00,2016-08-20,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,08:40:00,5,A-2,108.61,61.3,61.08,74.86,85.35,55.38,27
A,2,"[2016-08-20 09:00:00,2016-08-20 09:20:00)",78.27,2016-08-20 09:00:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,09:00:00,5,A-2,72.87,108.61,61.3,61.08,74.86,85.35,28
A,2,"[2016-08-20 09:20:00,2016-08-20 09:40:00)",146.33,2016-08-20 09:20:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,09:20:00,5,A-2,78.27,72.87,108.61,61.3,61.08,74.86,29
A,2,"[2016-08-20 09:40:00,2016-08-20 10:00:00)",81.98,2016-08-20 09:40:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,09:40:00,5,A-2,146.33,78.27,72.87,108.61,61.3,61.08,30
A,2,"[2016-08-20 10:00:00,2016-08-20 10:20:00)",68.54,2016-08-20 10:00:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,10:00:00,5,A-2,81.98,146.33,78.27,72.87,108.61,61.3,31
A,2,"[2016-08-20 10:20:00,2016-08-20 10:40:00)",164.49,2016-08-20 10:20:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,10:20:00,5,A-2,68.54,81.98,146.33,78.27,72.87,108.61,32
A,2,"[2016-08-20 10:40:00,2016-08-20 11:00:00)",54.53,2016-08-20 10:40:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,10:40:00,5,A-2,164.49,68.54,81.98,146.33,78.27,72.87,33
A,2,"[2016-08-20 11:00:00,2016-08-20 11:20:00)",60.42,2016-08-20 11:00:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,11:00:00,5,A-2,54.53,164.49,68.54,81.98,146.33,78.27,34
A,2,"[2016-08-20 11:20:00,2016-08-20 11:40:00)",56.0,2016-08-20 11:20:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,11:20:00,5,A-2,60.42,54.53,164.49,68.54,81.98,146.33,35
A,2,"[2016-08-20 11:40:00,2016-08-20 12:00:00)",63.06,2016-08-20 11:40:00,2016-08-20,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,11:40:00,5,A-2,56.0,60.42,54.53,164.49,68.54,81.98,36
A,2,"[2016-08-20 12:00:00,2016-08-20 12:20:00)",56.74,2016-08-20 12:00:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12:00:00,5,A-2,63.06,56.0,60.42,54.53,164.49,68.54,37
A,2,"[2016-08-20 12:20:00,2016-08-20 12:40:00)",66.74,2016-08-20 12:20:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12:20:00,5,A-2,56.74,63.06,56.0,60.42,54.53,164.49,38
A,2,"[2016-08-20 12:40:00,2016-08-20 13:00:00)",71.06,2016-08-20 12:40:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12:40:00,5,A-2,66.74,56.74,63.06,56.0,60.42,54.53,39
A,2,"[2016-08-20 13:00:00,2016-08-20 13:20:00)",54.56,2016-08-20 13:00:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,13:00:00,5,A-2,71.06,66.74,56.74,63.06,56.0,60.42,40
A,2,"[2016-08-20 13:20:00,2016-08-20 13:40:00)",43.61,2016-08-20 13:20:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,13:20:00,5,A-2,54.56,71.06,66.74,56.74,63.06,56.0,41
A,2,"[2016-08-20 13:40:00,2016-08-20 14:00:00)",56.24,2016-08-20 13:40:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,13:40:00,5,A-2,43.61,54.56,71.06,66.74,56.74,63.06,42
A,2,"[2016-08-20 14:00:00,2016-08-20 14:20:00)",64.81,2016-08-20 14:00:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,14:00:00,5,A-2,56.24,43.61,54.56,71.06,66.74,56.74,43
A,2,"[2016-08-20 14:20:00,2016-08-20 14:40:00)",52.7,2016-08-20 14:20:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,14:20:00,5,A-2,64.81,56.24,43.61,54.56,71.06,66.74,44
A,2,"[2016-08-20 14:40:00,2016-08-20 15:00:00)",58.75,2016-08-20 14:40:00,2016-08-20,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,14:40:00,5,A-2,52.7,64.81,56.24,43.61,54.56,71.06,45
A,2,"[2016-08-20 15:00:00,2016-08-20 15:20:00)",44.22,2016-08-20 15:00:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15:00:00,5,A-2,58.75,52.7,64.81,56.24,43.61,54.56,46
A,2,"[2016-08-20 15:20:00,2016-08-20 15:40:00)",52.22,2016-08-20 15:20:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15:20:00,5,A-2,44.22,58.75,52.7,64.81,56.24,43.61,47
A,2,"[2016-08-20 15:40:00,2016-08-20 16:00:00)",58.25,2016-08-20 15:40:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15:40:00,5,A-2,52.22,44.22,58.75,52.7,64.81,56.24,48
A,2,"[2016-08-20 16:00:00,2016-08-20 16:20:00)",111.43,2016-08-20 16:00:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,16:00:00,5,A-2,58.25,52.22,44.22,58.75,52.7,64.81,49
A,2,"[2016-08-20 16:20:00,2016-08-20 16:40:00)",52.01,2016-08-20 16:20:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,16:20:00,5,A-2,111.43,58.25,52.22,44.22,58.75,52.7,50
A,2,"[2016-08-20 16:40:00,2016-08-20 17:00:00)",34.11,2016-08-20 16:40:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,16:40:00,5,A-2,52.01,111.43,58.25,52.22,44.22,58.75,51
A,2,"[2016-08-20 17:00:00,2016-08-20 17:20:00)",60.52,2016-08-20 17:00:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,17:00:00,5,A-2,34.11,52.01,111.43,58.25,52.22,44.22,52
A,2,"[2016-08-20 17:20:00,2016-08-20 17:40:00)",73.74,2016-08-20 17:20:00,2016-08-20,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,17:20:00,5,A-2,60.52,34.11,52.01,111.43,58.25,52.22,53
A,2,"[2016-08-20 18:00:00,2016-08-20 18:20:00)",54.46,2016-08-20 18:00:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18:00:00,5,A-2,,73.74,60.52,34.11,52.01,111.43,55
A,2,"[2016-08-20 18:20:00,2016-08-20 18:40:00)",82.15,2016-08-20 18:20:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18:20:00,5,A-2,54.46,,73.74,60.52,34.11,52.01,56
A,2,"[2016-08-20 18:40:00,2016-08-20 19:00:00)",38.16,2016-08-20 18:40:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18:40:00,5,A-2,82.15,54.46,,73.74,60.52,34.11,57
A,2,"[2016-08-20 19:00:00,2016-08-20 19:20:00)",55.19,2016-08-20 19:00:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,19:00:00,5,A-2,38.16,82.15,54.46,,73.74,60.52,58
A,2,"[2016-08-20 19:20:00,2016-08-20 19:40:00)",38.31,2016-08-20 19:20:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,19:20:00,5,A-2,55.19,38.16,82.15,54.46,,73.74,59
A,2,"[2016-08-20 19:40:00,2016-08-20 20:00:00)",76.17,2016-08-20 19:40:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,19:40:00,5,A-2,38.31,55.19,38.16,82.15,54.46,,60
A,2,"[2016-08-20 20:00:00,2016-08-20 20:20:00)",42.93,2016-08-20 20:00:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,20:00:00,5,A-2,76.17,38.31,55.19,38.16,82.15,54.46,61
A,2,"[2016-08-20 20:20:00,2016-08-20 20:40:00)",78.39,2016-08-20 20:20:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,20:20:00,5,A-2,42.93,76.17,38.31,55.19,38.16,82.15,62
A,2,"[2016-08-20 20:40:00,2016-08-20 21:00:00)",81.54,2016-08-20 20:40:00,2016-08-20,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,20:40:00,5,A-2,78.39,42.93,76.17,38.31,55.19,38.16,63
A,2,"[2016-08-20 21:00:00,2016-08-20 21:20:00)",44.05,2016-08-20 21:00:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21:00:00,5,A-2,81.54,78.39,42.93,76.17,38.31,55.19,64
A,2,"[2016-08-20 21:20:00,2016-08-20 21:40:00)",49.51,2016-08-20 21:20:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21:20:00,5,A-2,44.05,81.54,78.39,42.93,76.17,38.31,65
A,2,"[2016-08-20 21:40:00,2016-08-20 22:00:00)",40.67,2016-08-20 21:40:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21:40:00,5,A-2,49.51,44.05,81.54,78.39,42.93,76.17,66
A,2,"[2016-08-20 22:20:00,2016-08-20 22:40:00)",97.8,2016-08-20 22:20:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,22:20:00,5,A-2,,40.67,49.51,44.05,81.54,78.39,68
A,2,"[2016-08-20 22:40:00,2016-08-20 23:00:00)",67.17,2016-08-20 22:40:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,22:40:00,5,A-2,97.8,,40.67,49.51,44.05,81.54,69
A,2,"[2016-08-20 23:00:00,2016-08-20 23:20:00)",59.18,2016-08-20 23:00:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,23:00:00,5,A-2,67.17,97.8,,40.67,49.51,44.05,70
A,2,"[2016-08-20 23:20:00,2016-08-20 23:40:00)",46.08,2016-08-20 23:20:00,2016-08-20,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,23:20:00,5,A-2,59.18,67.17,97.8,,40.67,49.51,71
A,2,"[2016-08-21 00:00:00,2016-08-21 00:20:00)",57.88,2016-08-21 00:00:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,00:00:00,6,A-2,,46.08,59.18,67.17,97.8,,1
A,2,"[2016-08-21 00:20:00,2016-08-21 00:40:00)",45.36,2016-08-21 00:20:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,00:20:00,6,A-2,57.88,,46.08,59.18,67.17,97.8,2
A,2,"[2016-08-21 00:40:00,2016-08-21 01:00:00)",49.14,2016-08-21 00:40:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,00:40:00,6,A-2,45.36,57.88,,46.08,59.18,67.17,3
A,2,"[2016-08-21 01:00:00,2016-08-21 01:20:00)",58.48,2016-08-21 01:00:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,01:00:00,6,A-2,49.14,45.36,57.88,,46.08,59.18,4
A,2,"[2016-08-21 01:20:00,2016-08-21 01:40:00)",59.45,2016-08-21 01:20:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,01:20:00,6,A-2,58.48,49.14,45.36,57.88,,46.08,5
A,2,"[2016-08-21 02:00:00,2016-08-21 02:20:00)",42.16,2016-08-21 02:00:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,02:00:00,6,A-2,,59.45,58.48,49.14,45.36,57.88,7
A,2,"[2016-08-21 02:40:00,2016-08-21 03:00:00)",30.37,2016-08-21 02:40:00,2016-08-21,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,02:40:00,6,A-2,,42.16,,59.45,58.48,49.14,9
A,2,"[2016-08-21 03:00:00,2016-08-21 03:20:00)",38.93,2016-08-21 03:00:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,03:00:00,6,A-2,30.37,,42.16,,59.45,58.48,10
A,2,"[2016-08-21 03:20:00,2016-08-21 03:40:00)",74.78,2016-08-21 03:20:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,03:20:00,6,A-2,38.93,30.37,,42.16,,59.45,11
A,2,"[2016-08-21 03:40:00,2016-08-21 04:00:00)",34.58,2016-08-21 03:40:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,03:40:00,6,A-2,74.78,38.93,30.37,,42.16,,12
A,2,"[2016-08-21 04:00:00,2016-08-21 04:20:00)",31.2,2016-08-21 04:00:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,04:00:00,6,A-2,34.58,74.78,38.93,30.37,,42.16,13
A,2,"[2016-08-21 04:20:00,2016-08-21 04:40:00)",34.31,2016-08-21 04:20:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,04:20:00,6,A-2,31.2,34.58,74.78,38.93,30.37,,14
A,2,"[2016-08-21 05:00:00,2016-08-21 05:20:00)",51.44,2016-08-21 05:00:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,05:00:00,6,A-2,,34.31,31.2,34.58,74.78,38.93,16
A,2,"[2016-08-21 05:20:00,2016-08-21 05:40:00)",45.59,2016-08-21 05:20:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,05:20:00,6,A-2,51.44,,34.31,31.2,34.58,74.78,17
A,2,"[2016-08-21 05:40:00,2016-08-21 06:00:00)",43.45,2016-08-21 05:40:00,2016-08-21,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,05:40:00,6,A-2,45.59,51.44,,34.31,31.2,34.58,18
A,2,"[2016-08-21 06:00:00,2016-08-21 06:20:00)",34.68,2016-08-21 06:00:00,2016-08-21,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,06:00:00,6,A-2,43.45,45.59,51.44,,34.31,31.2,19
A,2,"[2016-08-21 06:20:00,2016-08-21 06:40:00)",37.7,2016-08-21 06:20:00,2016-08-21,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,06:20:00,6,A-2,34.68,43.45,45.59,51.44,,34.31,20
A,2,"[2016-08-21 06:40:00,2016-08-21 07:00:00)",45.71,2016-08-21 06:40:00,2016-08-21,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,06:40:00,6,A-2,37.7,34.68,43.45,45.59,51.44,,21
A,2,"[2016-08-21 07:00:00,2016-08-21 07:20:00)",61.24,2016-08-21 07:00:00,2016-08-21,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,07:00:00,6,A-2,45.71,37.7,34.68,43.45,45.59,51.44,22
