avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,A-2,A-3,B-1,B-3,C-1,C-3,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2,workday__3
58.54,A-2,A,2,"[2016-10-01 10:20:00,2016-10-01 10:40:00)",2016-10-01 10:20:00,2016-10-01,10:20:00,10,20,5,32,1007.5,99.0,1.1,28.1,74.0,0.0,60.79,61.37,73.71,79.62,56.31,56.9,2,1,0,85.6544731692308,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
61.61,A-2,A,2,"[2016-10-01 10:40:00,2016-10-01 11:00:00)",2016-10-01 10:40:00,2016-10-01,10:40:00,10,40,5,33,1007.5,99.0,1.1,28.1,74.0,0.0,58.54,60.79,61.37,73.71,79.62,56.31,2,1,0,85.6544731692308,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
69.29,A-2,A,2,"[2016-10-01 11:00:00,2016-10-01 11:20:00)",2016-10-01 11:00:00,2016-10-01,11:00:00,11,0,5,34,1007.5,99.0,1.1,28.1,74.0,0.0,61.61,58.54,60.79,61.37,73.71,79.62,2,1,0,85.6544731692308,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
52.9,A-2,A,2,"[2016-10-01 11:20:00,2016-10-01 11:40:00)",2016-10-01 11:20:00,2016-10-01,11:20:00,11,20,5,35,1007.5,99.0,1.1,28.1,74.0,0.0,69.29,61.61,58.54,60.79,61.37,73.71,2,1,0,85.6544731692308,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
59.26,A-2,A,2,"[2016-10-01 11:40:00,2016-10-01 12:00:00)",2016-10-01 11:40:00,2016-10-01,11:40:00,11,40,5,36,1007.5,99.0,1.1,28.1,74.0,0.0,52.9,69.29,61.61,58.54,60.79,61.37,2,1,0,85.6544731692308,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54.84,A-2,A,2,"[2016-10-01 12:00:00,2016-10-01 12:20:00)",2016-10-01 12:00:00,2016-10-01,12:00:00,12,0,5,37,1009.0,326.0,0.9,25.1,90.0,0.0,59.26,52.9,69.29,61.61,58.54,60.79,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
55.6,A-2,A,2,"[2016-10-01 12:20:00,2016-10-01 12:40:00)",2016-10-01 12:20:00,2016-10-01,12:20:00,12,20,5,38,1009.0,326.0,0.9,25.1,90.0,0.0,54.84,59.26,52.9,69.29,61.61,58.54,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
54.74,A-2,A,2,"[2016-10-01 12:40:00,2016-10-01 13:00:00)",2016-10-01 12:40:00,2016-10-01,12:40:00,12,40,5,39,1009.0,326.0,0.9,25.1,90.0,0.0,55.6,54.84,59.26,52.9,69.29,61.61,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51.32,A-2,A,2,"[2016-10-01 13:00:00,2016-10-01 13:20:00)",2016-10-01 13:00:00,2016-10-01,13:00:00,13,0,5,40,1009.0,326.0,0.9,25.1,90.0,0.0,54.74,55.6,54.84,59.26,52.9,69.29,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
60.5,A-2,A,2,"[2016-10-01 13:20:00,2016-10-01 13:40:00)",2016-10-01 13:20:00,2016-10-01,13:20:00,13,20,5,41,1009.0,326.0,0.9,25.1,90.0,0.0,51.32,54.74,55.6,54.84,59.26,52.9,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
57.62,A-2,A,2,"[2016-10-01 13:40:00,2016-10-01 14:00:00)",2016-10-01 13:40:00,2016-10-01,13:40:00,13,40,5,42,1009.0,326.0,0.9,25.1,90.0,0.0,60.5,51.32,54.74,55.6,54.84,59.26,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.81,A-2,A,2,"[2016-10-01 14:00:00,2016-10-01 14:20:00)",2016-10-01 14:00:00,2016-10-01,14:00:00,14,0,5,43,1009.0,326.0,0.9,25.1,90.0,0.0,57.62,60.5,51.32,54.74,55.6,54.84,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
63.33,A-2,A,2,"[2016-10-01 14:20:00,2016-10-01 14:40:00)",2016-10-01 14:20:00,2016-10-01,14:20:00,14,20,5,44,1009.0,326.0,0.9,25.1,90.0,0.0,60.81,57.62,60.5,51.32,54.74,55.6,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
48.87,A-2,A,2,"[2016-10-01 14:40:00,2016-10-01 15:00:00)",2016-10-01 14:40:00,2016-10-01,14:40:00,14,40,5,45,1009.0,326.0,0.9,25.1,90.0,0.0,63.33,60.81,57.62,60.5,51.32,54.74,7,1,0,82.61377433165829,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
58.66,A-2,A,2,"[2016-10-01 15:00:00,2016-10-01 15:20:00)",2016-10-01 15:00:00,2016-10-01,15:00:00,15,0,5,46,1009.2,322.0,2.2,24.1,94.0,0.0,48.87,63.33,60.81,57.62,60.5,51.32,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
51.17,A-2,A,2,"[2016-10-01 15:20:00,2016-10-01 15:40:00)",2016-10-01 15:20:00,2016-10-01,15:20:00,15,20,5,47,1009.2,322.0,2.2,24.1,94.0,0.0,58.66,48.87,63.33,60.81,57.62,60.5,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
71.13,A-2,A,2,"[2016-10-01 15:40:00,2016-10-01 16:00:00)",2016-10-01 15:40:00,2016-10-01,15:40:00,15,40,5,48,1009.2,322.0,2.2,24.1,94.0,0.0,51.17,58.66,48.87,63.33,60.81,57.62,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
57.64,A-2,A,2,"[2016-10-01 16:00:00,2016-10-01 16:20:00)",2016-10-01 16:00:00,2016-10-01,16:00:00,16,0,5,49,1009.2,322.0,2.2,24.1,94.0,0.0,71.13,51.17,58.66,48.87,63.33,60.81,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
58.21,A-2,A,2,"[2016-10-01 16:20:00,2016-10-01 16:40:00)",2016-10-01 16:20:00,2016-10-01,16:20:00,16,20,5,50,1009.2,322.0,2.2,24.1,94.0,0.0,57.64,71.13,51.17,58.66,48.87,63.33,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
56.73,A-2,A,2,"[2016-10-01 16:40:00,2016-10-01 17:00:00)",2016-10-01 16:40:00,2016-10-01,16:40:00,16,40,5,51,1009.2,322.0,2.2,24.1,94.0,0.0,58.21,57.64,71.13,51.17,58.66,48.87,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45.36,A-2,A,2,"[2016-10-01 17:00:00,2016-10-01 17:20:00)",2016-10-01 17:00:00,2016-10-01,17:00:00,17,0,5,52,1009.2,322.0,2.2,24.1,94.0,0.0,56.73,58.21,57.64,71.13,51.17,58.66,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
52.74,A-2,A,2,"[2016-10-01 17:20:00,2016-10-01 17:40:00)",2016-10-01 17:20:00,2016-10-01,17:20:00,17,20,5,53,1009.2,322.0,2.2,24.1,94.0,0.0,45.36,56.73,58.21,57.64,71.13,51.17,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
63.68,A-2,A,2,"[2016-10-01 17:40:00,2016-10-01 18:00:00)",2016-10-01 17:40:00,2016-10-01,17:40:00,17,40,5,54,1009.2,322.0,2.2,24.1,94.0,0.0,52.74,45.36,56.73,58.21,57.64,71.13,7,2,0,76.99138796937801,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
68.36,A-2,A,2,"[2016-10-01 18:00:00,2016-10-01 18:20:00)",2016-10-01 18:00:00,2016-10-01,18:00:00,18,0,5,55,1008.3,334.0,0.8,23.5,95.0,0.0,63.68,52.74,45.36,56.73,58.21,57.64,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
54.52,A-2,A,2,"[2016-10-01 18:20:00,2016-10-01 18:40:00)",2016-10-01 18:20:00,2016-10-01,18:20:00,18,20,5,56,1008.3,334.0,0.8,23.5,95.0,0.0,68.36,63.68,52.74,45.36,56.73,58.21,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
46.25,A-2,A,2,"[2016-10-01 18:40:00,2016-10-01 19:00:00)",2016-10-01 18:40:00,2016-10-01,18:40:00,18,40,5,57,1008.3,334.0,0.8,23.5,95.0,0.0,54.52,68.36,63.68,52.74,45.36,56.73,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
47.25,A-2,A,2,"[2016-10-01 19:00:00,2016-10-01 19:20:00)",2016-10-01 19:00:00,2016-10-01,19:00:00,19,0,5,58,1008.3,334.0,0.8,23.5,95.0,0.0,46.25,54.52,68.36,63.68,52.74,45.36,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
63.57,A-2,A,2,"[2016-10-01 19:20:00,2016-10-01 19:40:00)",2016-10-01 19:20:00,2016-10-01,19:20:00,19,20,5,59,1008.3,334.0,0.8,23.5,95.0,0.0,47.25,46.25,54.52,68.36,63.68,52.74,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
56.61,A-2,A,2,"[2016-10-01 19:40:00,2016-10-01 20:00:00)",2016-10-01 19:40:00,2016-10-01,19:40:00,19,40,5,60,1008.3,334.0,0.8,23.5,95.0,0.0,63.57,47.25,46.25,54.52,68.36,63.68,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
44.38,A-2,A,2,"[2016-10-01 20:00:00,2016-10-01 20:20:00)",2016-10-01 20:00:00,2016-10-01,20:00:00,20,0,5,61,1008.3,334.0,0.8,23.5,95.0,0.0,56.61,63.57,47.25,46.25,54.52,68.36,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
44.01,A-2,A,2,"[2016-10-01 20:20:00,2016-10-01 20:40:00)",2016-10-01 20:20:00,2016-10-01,20:20:00,20,20,5,62,1008.3,334.0,0.8,23.5,95.0,0.0,44.38,56.61,63.57,47.25,46.25,54.52,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
55.24,A-2,A,2,"[2016-10-01 20:40:00,2016-10-01 21:00:00)",2016-10-01 20:40:00,2016-10-01,20:40:00,20,40,5,63,1008.3,334.0,0.8,23.5,95.0,0.0,44.01,44.38,56.61,63.57,47.25,46.25,7,1,0,80.4108611627907,3,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63.96,A-2,A,2,"[2016-10-01 21:00:00,2016-10-01 21:20:00)",2016-10-01 21:00:00,2016-10-01,21:00:00,21,0,5,64,1007.2,172.0,2.0,23.7,95.0,0.0,55.24,44.01,44.38,56.61,63.57,47.25,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39.43,A-2,A,2,"[2016-10-01 21:20:00,2016-10-01 21:40:00)",2016-10-01 21:20:00,2016-10-01,21:20:00,21,20,5,65,1007.2,172.0,2.0,23.7,95.0,0.0,63.96,55.24,44.01,44.38,56.61,63.57,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50.06,A-2,A,2,"[2016-10-01 21:40:00,2016-10-01 22:00:00)",2016-10-01 21:40:00,2016-10-01,21:40:00,21,40,5,66,1007.2,172.0,2.0,23.7,95.0,0.0,39.43,63.96,55.24,44.01,44.38,56.61,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
43.94,A-2,A,2,"[2016-10-01 22:00:00,2016-10-01 22:20:00)",2016-10-01 22:00:00,2016-10-01,22:00:00,22,0,5,67,1007.2,172.0,2.0,23.7,95.0,0.0,50.06,39.43,63.96,55.24,44.01,44.38,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
50.32,A-2,A,2,"[2016-10-01 22:20:00,2016-10-01 22:40:00)",2016-10-01 22:20:00,2016-10-01,22:20:00,22,20,5,68,1007.2,172.0,2.0,23.7,95.0,0.0,43.94,50.06,39.43,63.96,55.24,44.01,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40.12,A-2,A,2,"[2016-10-01 22:40:00,2016-10-01 23:00:00)",2016-10-01 22:40:00,2016-10-01,22:40:00,22,40,5,69,1007.2,172.0,2.0,23.7,95.0,0.0,50.32,43.94,50.06,39.43,63.96,55.24,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39.33,A-2,A,2,"[2016-10-01 23:00:00,2016-10-01 23:20:00)",2016-10-01 23:00:00,2016-10-01,23:00:00,23,0,5,70,1007.2,172.0,2.0,23.7,95.0,0.0,40.12,50.32,43.94,50.06,39.43,63.96,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
45.47,A-2,A,2,"[2016-10-01 23:20:00,2016-10-01 23:40:00)",2016-10-01 23:20:00,2016-10-01,23:20:00,23,20,5,71,1007.2,172.0,2.0,23.7,95.0,0.0,39.33,40.12,50.32,43.94,50.06,39.43,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
35.16,A-2,A,2,"[2016-10-01 23:40:00,2016-10-02 00:00:00)",2016-10-01 23:40:00,2016-10-01,23:40:00,23,40,5,72,1007.2,172.0,2.0,23.7,95.0,0.0,45.47,39.33,40.12,50.32,43.94,50.06,4,2,0,76.96559063849764,2,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35.27,A-2,A,2,"[2016-10-02 00:00:00,2016-10-02 00:20:00)",2016-10-02 00:00:00,2016-10-02,00:00:00,0,0,6,1,1007.8,227.0,2.1,25.6,89.0,0.0,35.16,45.47,39.33,40.12,50.32,43.94,5,2,0,79.62470949278352,2,3,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
43.77,A-2,A,2,"[2016-10-02 00:20:00,2016-10-02 00:40:00)",2016-10-02 00:20:00,2016-10-02,00:20:00,0,20,6,2,1007.8,227.0,2.1,25.6,89.0,0.0,35.27,35.16,45.47,39.33,40.12,50.32,5,2,0,79.62470949278352,2,3,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20.17,A-2,A,2,"[2016-10-02 00:40:00,2016-10-02 01:00:00)",2016-10-02 00:40:00,2016-10-02,00:40:00,0,40,6,3,1007.8,227.0,2.1,25.6,89.0,0.0,43.77,35.27,35.16,45.47,39.33,40.12,5,2,0,79.62470949278352,2,3,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
57.31,A-2,A,2,"[2016-10-02 02:40:00,2016-10-02 03:00:00)",2016-10-02 02:40:00,2016-10-02,02:40:00,2,40,6,9,1007.8,227.0,2.1,25.6,89.0,0.0,66.64,88.03,57.77,95.96,52.99,20.17,5,2,0,79.62470949278352,2,3,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49.41,A-2,A,2,"[2016-10-02 03:00:00,2016-10-02 03:20:00)",2016-10-02 03:00:00,2016-10-02,03:00:00,3,0,6,10,1007.0,220.0,2.9,30.1,64.0,0.0,57.31,45.38,52.85,65.14,43.04,80.28,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
27.64,A-2,A,2,"[2016-10-02 03:20:00,2016-10-02 03:40:00)",2016-10-02 03:20:00,2016-10-02,03:20:00,3,20,6,11,1007.0,220.0,2.9,30.1,64.0,0.0,49.41,57.31,27.64,49.41,57.31,79.95,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41.38,A-2,A,2,"[2016-10-02 03:40:00,2016-10-02 04:00:00)",2016-10-02 03:40:00,2016-10-02,03:40:00,3,40,6,12,1007.0,220.0,2.9,30.1,64.0,0.0,27.64,49.41,57.31,44.76,94.22,51.44,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27.7,A-2,A,2,"[2016-10-02 04:20:00,2016-10-02 04:40:00)",2016-10-02 04:20:00,2016-10-02,04:20:00,4,20,6,14,1007.0,220.0,2.9,30.1,64.0,0.0,47.94,41.38,27.64,49.41,57.31,79.95,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
42.5,A-2,A,2,"[2016-10-02 04:40:00,2016-10-02 05:00:00)",2016-10-02 04:40:00,2016-10-02,04:40:00,4,40,6,15,1007.0,220.0,2.9,30.1,64.0,0.0,27.7,37.64,41.38,27.64,49.41,57.31,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42.02,A-2,A,2,"[2016-10-02 05:00:00,2016-10-02 05:20:00)",2016-10-02 05:00:00,2016-10-02,05:00:00,5,0,6,16,1007.0,220.0,2.9,30.1,64.0,0.0,42.5,27.7,56.8,41.38,27.64,49.41,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29.48,A-2,A,2,"[2016-10-02 05:20:00,2016-10-02 05:40:00)",2016-10-02 05:20:00,2016-10-02,05:20:00,5,20,6,17,1007.0,220.0,2.9,30.1,64.0,0.0,42.02,42.5,27.7,43.23,41.38,27.64,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
39.6,A-2,A,2,"[2016-10-02 05:40:00,2016-10-02 06:00:00)",2016-10-02 05:40:00,2016-10-02,05:40:00,5,40,6,18,1007.0,220.0,2.9,30.1,64.0,0.0,29.48,42.02,42.5,27.7,32.09,41.38,5,2,0,82.27749762147654,3,3,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
39.04,A-2,A,2,"[2016-10-02 06:00:00,2016-10-02 06:20:00)",2016-10-02 06:00:00,2016-10-02,06:00:00,6,0,6,19,1004.4,208.0,2.3,32.8,52.0,0.0,39.6,29.48,42.02,42.5,27.7,62.58,5,2,0,87.47100737049179,4,3,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
42.96,A-2,A,2,"[2016-10-02 06:20:00,2016-10-02 06:40:00)",2016-10-02 06:20:00,2016-10-02,06:20:00,6,20,6,20,1004.4,208.0,2.3,32.8,52.0,0.0,39.04,39.6,29.48,42.02,42.5,27.7,5,2,0,87.47100737049179,4,3,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
52.99,A-2,A,2,"[2016-10-02 06:40:00,2016-10-02 07:00:00)",2016-10-02 06:40:00,2016-10-02,06:40:00,6,40,6,21,1004.4,208.0,2.3,32.8,52.0,0.0,42.96,39.04,39.6,29.48,42.02,42.5,5,2,0,87.47100737049179,4,3,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42.41,A-2,A,2,"[2016-10-02 07:00:00,2016-10-02 07:20:00)",2016-10-02 07:00:00,2016-10-02,07:00:00,7,0,6,22,1004.4,208.0,2.3,32.8,52.0,0.0,52.99,42.96,39.04,39.6,29.48,42.02,5,2,0,87.47100737049179,4,3,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
49.28,A-2,A,2,"[2016-10-02 07:20:00,2016-10-02 07:40:00)",2016-10-02 07:20:00,2016-10-02,07:20:00,7,20,6,23,1004.4,208.0,2.3,32.8,52.0,0.0,42.41,52.99,42.96,39.04,39.6,29.48,5,2,0,87.47100737049179,4,3,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
55.47,A-2,A,2,"[2016-10-02 07:40:00,2016-10-02 08:00:00)",2016-10-02 07:40:00,2016-10-02,07:40:00,7,40,6,24,1004.4,208.0,2.3,32.8,52.0,0.0,49.28,42.41,52.99,42.96,39.04,39.6,5,2,0,87.47100737049179,4,3,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
