tollgate_id,time_window,direction,volume
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,94
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,74
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,87
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,80
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,81
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,76
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,78
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,88
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,79
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,174
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,122
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,164
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,152
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,113
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,109
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,80
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,97
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,80
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,91
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,94
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,74
