"tollgate_id","time_window","direction","volume"
"3","[2016-10-19 03:00:00,2016-10-19 03:20:00)","0","9"
"3","[2016-10-19 03:00:00,2016-10-19 03:20:00)","1","1"
"1","[2016-10-19 03:00:00,2016-10-19 03:20:00)","0","4"
"1","[2016-10-19 03:00:00,2016-10-19 03:20:00)","1","14"
"2","[2016-10-19 03:00:00,2016-10-19 03:20:00)","0","1"
"3","[2016-10-19 03:20:00,2016-10-19 03:40:00)","0","14"
"3","[2016-10-19 03:20:00,2016-10-19 03:40:00)","1","3"
"1","[2016-10-19 03:20:00,2016-10-19 03:40:00)","0","7"
"1","[2016-10-19 03:20:00,2016-10-19 03:40:00)","1","8"
"1","[2016-10-19 03:40:00,2016-10-19 04:00:00)","0","5"
"1","[2016-10-19 03:40:00,2016-10-19 04:00:00)","1","16"
"3","[2016-10-19 03:40:00,2016-10-19 04:00:00)","0","11"
"3","[2016-10-19 03:40:00,2016-10-19 04:00:00)","1","6"
"3","[2016-10-19 04:00:00,2016-10-19 04:20:00)","0","10"
"3","[2016-10-19 04:00:00,2016-10-19 04:20:00)","1","4"
"1","[2016-10-19 04:00:00,2016-10-19 04:20:00)","0","7"
"1","[2016-10-19 04:00:00,2016-10-19 04:20:00)","1","12"
"3","[2016-10-19 04:20:00,2016-10-19 04:40:00)","0","7"
"3","[2016-10-19 04:20:00,2016-10-19 04:40:00)","1","6"
"1","[2016-10-19 04:20:00,2016-10-19 04:40:00)","0","6"
"1","[2016-10-19 04:20:00,2016-10-19 04:40:00)","1","14"
"1","[2016-10-19 04:40:00,2016-10-19 05:00:00)","0","15"
"1","[2016-10-19 04:40:00,2016-10-19 05:00:00)","1","20"
"3","[2016-10-19 04:40:00,2016-10-19 05:00:00)","0","15"
"3","[2016-10-19 04:40:00,2016-10-19 05:00:00)","1","5"
"3","[2016-10-19 05:00:00,2016-10-19 05:20:00)","0","19"
"3","[2016-10-19 05:00:00,2016-10-19 05:20:00)","1","11"
"2","[2016-10-19 05:00:00,2016-10-19 05:20:00)","0","16"
"1","[2016-10-19 05:00:00,2016-10-19 05:20:00)","0","1"
"1","[2016-10-19 05:00:00,2016-10-19 05:20:00)","1","28"
"3","[2016-10-19 05:20:00,2016-10-19 05:40:00)","0","11"
"3","[2016-10-19 05:20:00,2016-10-19 05:40:00)","1","11"
"1","[2016-10-19 05:20:00,2016-10-19 05:40:00)","0","3"
"1","[2016-10-19 05:20:00,2016-10-19 05:40:00)","1","34"
"2","[2016-10-19 05:20:00,2016-10-19 05:40:00)","0","19"
"3","[2016-10-19 05:40:00,2016-10-19 06:00:00)","0","25"
"3","[2016-10-19 05:40:00,2016-10-19 06:00:00)","1","10"
"2","[2016-10-19 05:40:00,2016-10-19 06:00:00)","0","18"
"1","[2016-10-19 05:40:00,2016-10-19 06:00:00)","0","8"
"1","[2016-10-19 05:40:00,2016-10-19 06:00:00)","1","36"
"2","[2016-10-19 06:00:00,2016-10-19 06:20:00)","0","26"
"3","[2016-10-19 06:00:00,2016-10-19 06:20:00)","0","24"
"3","[2016-10-19 06:00:00,2016-10-19 06:20:00)","1","21"
"1","[2016-10-19 06:00:00,2016-10-19 06:20:00)","0","12"
"1","[2016-10-19 06:00:00,2016-10-19 06:20:00)","1","48"
"3","[2016-10-19 06:20:00,2016-10-19 06:40:00)","0","57"
"3","[2016-10-19 06:20:00,2016-10-19 06:40:00)","1","26"
"1","[2016-10-19 06:20:00,2016-10-19 06:40:00)","0","16"
"1","[2016-10-19 06:20:00,2016-10-19 06:40:00)","1","28"
"2","[2016-10-19 06:20:00,2016-10-19 06:40:00)","0","45"
"3","[2016-10-19 06:40:00,2016-10-19 07:00:00)","0","75"
"3","[2016-10-19 06:40:00,2016-10-19 07:00:00)","1","43"
"2","[2016-10-19 06:40:00,2016-10-19 07:00:00)","0","47"
"1","[2016-10-19 06:40:00,2016-10-19 07:00:00)","0","17"
"1","[2016-10-19 06:40:00,2016-10-19 07:00:00)","1","57"
"1","[2016-10-19 07:00:00,2016-10-19 07:20:00)","0","22"
"1","[2016-10-19 07:00:00,2016-10-19 07:20:00)","1","67"
"3","[2016-10-19 07:00:00,2016-10-19 07:20:00)","0","119"
"3","[2016-10-19 07:00:00,2016-10-19 07:20:00)","1","53"
"2","[2016-10-19 07:00:00,2016-10-19 07:20:00)","0","87"
"2","[2016-10-19 07:20:00,2016-10-19 07:40:00)","0","95"
"3","[2016-10-19 07:20:00,2016-10-19 07:40:00)","0","137"
"3","[2016-10-19 07:20:00,2016-10-19 07:40:00)","1","63"
"1","[2016-10-19 07:20:00,2016-10-19 07:40:00)","0","38"
"1","[2016-10-19 07:20:00,2016-10-19 07:40:00)","1","98"
"3","[2016-10-19 07:40:00,2016-10-19 08:00:00)","0","152"
"3","[2016-10-19 07:40:00,2016-10-19 08:00:00)","1","104"
"2","[2016-10-19 07:40:00,2016-10-19 08:00:00)","0","99"
"1","[2016-10-19 07:40:00,2016-10-19 08:00:00)","0","41"
"1","[2016-10-19 07:40:00,2016-10-19 08:00:00)","1","103"
"2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","127"
"1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","48"
"1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","1","118"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","137"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","1","115"
"1","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","50"
"1","[2016-10-19 08:20:00,2016-10-19 08:40:00)","1","111"
"2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","128"
"3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","152"
"3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","1","115"
"2","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","114"
"3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","127"
"3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","1","130"
"1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","50"
"1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","1","109"
"2","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","103"
"1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","42"
"1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","1","121"
"3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","145"
"3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","1","139"
"1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","38"
"1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","1","92"
"3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","147"
"3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","1","91"
"2","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","100"
"3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","140"
"3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","1","98"
"1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","59"
"1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","1","111"
"2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","91"
"3","[2016-10-19 10:00:00,2016-10-19 10:20:00)","0","119"
"3","[2016-10-19 10:00:00,2016-10-19 10:20:00)","1","88"
"1","[2016-10-19 10:00:00,2016-10-19 10:20:00)","0","52"
"1","[2016-10-19 10:00:00,2016-10-19 10:20:00)","1","78"
"2","[2016-10-19 10:00:00,2016-10-19 10:20:00)","0","66"
"3","[2016-10-19 10:20:00,2016-10-19 10:40:00)","0","111"
"3","[2016-10-19 10:20:00,2016-10-19 10:40:00)","1","87"
"1","[2016-10-19 10:20:00,2016-10-19 10:40:00)","0","41"
"1","[2016-10-19 10:20:00,2016-10-19 10:40:00)","1","86"
"2","[2016-10-19 10:20:00,2016-10-19 10:40:00)","0","65"
"2","[2016-10-19 10:40:00,2016-10-19 11:00:00)","0","63"
"1","[2016-10-19 10:40:00,2016-10-19 11:00:00)","0","37"
"1","[2016-10-19 10:40:00,2016-10-19 11:00:00)","1","102"
"3","[2016-10-19 10:40:00,2016-10-19 11:00:00)","0","98"
"3","[2016-10-19 10:40:00,2016-10-19 11:00:00)","1","80"
"2","[2016-10-19 11:00:00,2016-10-19 11:20:00)","0","66"
"1","[2016-10-19 11:00:00,2016-10-19 11:20:00)","0","37"
"1","[2016-10-19 11:00:00,2016-10-19 11:20:00)","1","67"
"3","[2016-10-19 11:00:00,2016-10-19 11:20:00)","0","81"
"3","[2016-10-19 11:00:00,2016-10-19 11:20:00)","1","60"
"3","[2016-10-19 11:20:00,2016-10-19 11:40:00)","0","80"
"3","[2016-10-19 11:20:00,2016-10-19 11:40:00)","1","65"
"1","[2016-10-19 11:20:00,2016-10-19 11:40:00)","0","39"
"1","[2016-10-19 11:20:00,2016-10-19 11:40:00)","1","82"
"2","[2016-10-19 11:20:00,2016-10-19 11:40:00)","0","41"
"1","[2016-10-19 11:40:00,2016-10-19 12:00:00)","0","38"
"1","[2016-10-19 11:40:00,2016-10-19 12:00:00)","1","83"
"2","[2016-10-19 11:40:00,2016-10-19 12:00:00)","0","52"
"3","[2016-10-19 11:40:00,2016-10-19 12:00:00)","0","98"
"3","[2016-10-19 11:40:00,2016-10-19 12:00:00)","1","66"
"3","[2016-10-19 12:00:00,2016-10-19 12:20:00)","0","103"
"3","[2016-10-19 12:00:00,2016-10-19 12:20:00)","1","85"
"2","[2016-10-19 12:00:00,2016-10-19 12:20:00)","0","64"
"1","[2016-10-19 12:00:00,2016-10-19 12:20:00)","0","32"
"1","[2016-10-19 12:00:00,2016-10-19 12:20:00)","1","100"
"1","[2016-10-19 12:20:00,2016-10-19 12:40:00)","0","47"
"1","[2016-10-19 12:20:00,2016-10-19 12:40:00)","1","85"
"3","[2016-10-19 12:20:00,2016-10-19 12:40:00)","0","83"
"3","[2016-10-19 12:20:00,2016-10-19 12:40:00)","1","62"
"2","[2016-10-19 12:20:00,2016-10-19 12:40:00)","0","48"
"1","[2016-10-19 12:40:00,2016-10-19 13:00:00)","0","38"
"1","[2016-10-19 12:40:00,2016-10-19 13:00:00)","1","83"
"3","[2016-10-19 12:40:00,2016-10-19 13:00:00)","0","91"
"3","[2016-10-19 12:40:00,2016-10-19 13:00:00)","1","90"
"2","[2016-10-19 12:40:00,2016-10-19 13:00:00)","0","60"
"1","[2016-10-19 13:00:00,2016-10-19 13:20:00)","0","38"
"1","[2016-10-19 13:00:00,2016-10-19 13:20:00)","1","90"
"3","[2016-10-19 13:00:00,2016-10-19 13:20:00)","0","104"
"3","[2016-10-19 13:00:00,2016-10-19 13:20:00)","1","78"
"2","[2016-10-19 13:00:00,2016-10-19 13:20:00)","0","81"
"3","[2016-10-19 13:20:00,2016-10-19 13:40:00)","0","87"
"3","[2016-10-19 13:20:00,2016-10-19 13:40:00)","1","78"
"2","[2016-10-19 13:20:00,2016-10-19 13:40:00)","0","70"
"1","[2016-10-19 13:20:00,2016-10-19 13:40:00)","0","43"
"1","[2016-10-19 13:20:00,2016-10-19 13:40:00)","1","76"
"2","[2016-10-19 13:40:00,2016-10-19 14:00:00)","0","70"
"3","[2016-10-19 13:40:00,2016-10-19 14:00:00)","0","122"
"3","[2016-10-19 13:40:00,2016-10-19 14:00:00)","1","97"
"1","[2016-10-19 13:40:00,2016-10-19 14:00:00)","0","37"
"1","[2016-10-19 13:40:00,2016-10-19 14:00:00)","1","88"
"1","[2016-10-19 14:00:00,2016-10-19 14:20:00)","0","43"
"1","[2016-10-19 14:00:00,2016-10-19 14:20:00)","1","89"
"2","[2016-10-19 14:00:00,2016-10-19 14:20:00)","0","77"
"3","[2016-10-19 14:00:00,2016-10-19 14:20:00)","0","101"
"3","[2016-10-19 14:00:00,2016-10-19 14:20:00)","1","89"
"2","[2016-10-19 14:20:00,2016-10-19 14:40:00)","0","67"
"1","[2016-10-19 14:20:00,2016-10-19 14:40:00)","0","34"
"1","[2016-10-19 14:20:00,2016-10-19 14:40:00)","1","90"
"3","[2016-10-19 14:20:00,2016-10-19 14:40:00)","0","102"
"3","[2016-10-19 14:20:00,2016-10-19 14:40:00)","1","79"
"2","[2016-10-19 14:40:00,2016-10-19 15:00:00)","0","48"
"3","[2016-10-19 14:40:00,2016-10-19 15:00:00)","0","112"
"3","[2016-10-19 14:40:00,2016-10-19 15:00:00)","1","81"
"1","[2016-10-19 14:40:00,2016-10-19 15:00:00)","0","39"
"1","[2016-10-19 14:40:00,2016-10-19 15:00:00)","1","93"
"2","[2016-10-19 15:00:00,2016-10-19 15:20:00)","0","70"
"3","[2016-10-19 15:00:00,2016-10-19 15:20:00)","0","107"
"3","[2016-10-19 15:00:00,2016-10-19 15:20:00)","1","99"
"1","[2016-10-19 15:00:00,2016-10-19 15:20:00)","0","40"
"1","[2016-10-19 15:00:00,2016-10-19 15:20:00)","1","83"
"2","[2016-10-19 15:20:00,2016-10-19 15:40:00)","0","69"
"1","[2016-10-19 15:20:00,2016-10-19 15:40:00)","0","34"
"1","[2016-10-19 15:20:00,2016-10-19 15:40:00)","1","99"
"3","[2016-10-19 15:20:00,2016-10-19 15:40:00)","0","96"
"3","[2016-10-19 15:20:00,2016-10-19 15:40:00)","1","108"
"3","[2016-10-19 15:40:00,2016-10-19 16:00:00)","0","95"
"3","[2016-10-19 15:40:00,2016-10-19 16:00:00)","1","79"
"1","[2016-10-19 15:40:00,2016-10-19 16:00:00)","0","50"
"1","[2016-10-19 15:40:00,2016-10-19 16:00:00)","1","92"
"2","[2016-10-19 15:40:00,2016-10-19 16:00:00)","0","58"
"3","[2016-10-19 16:00:00,2016-10-19 16:20:00)","0","109"
"3","[2016-10-19 16:00:00,2016-10-19 16:20:00)","1","82"
"1","[2016-10-19 16:00:00,2016-10-19 16:20:00)","0","39"
"1","[2016-10-19 16:00:00,2016-10-19 16:20:00)","1","82"
"2","[2016-10-19 16:00:00,2016-10-19 16:20:00)","0","55"
"3","[2016-10-19 16:20:00,2016-10-19 16:40:00)","0","105"
"3","[2016-10-19 16:20:00,2016-10-19 16:40:00)","1","89"
"2","[2016-10-19 16:20:00,2016-10-19 16:40:00)","0","61"
"1","[2016-10-19 16:20:00,2016-10-19 16:40:00)","0","40"
"1","[2016-10-19 16:20:00,2016-10-19 16:40:00)","1","80"
"2","[2016-10-19 16:40:00,2016-10-19 17:00:00)","0","64"
"3","[2016-10-19 16:40:00,2016-10-19 17:00:00)","0","95"
"3","[2016-10-19 16:40:00,2016-10-19 17:00:00)","1","75"
"1","[2016-10-19 16:40:00,2016-10-19 17:00:00)","0","36"
"1","[2016-10-19 16:40:00,2016-10-19 17:00:00)","1","85"
"2","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","88"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","120"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","69"
"1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","32"
"1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","90"
"2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","56"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","105"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","1","75"
"1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","29"
"1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","1","108"
"1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","34"
"1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","1","112"
"2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","64"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","96"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","1","87"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","79"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","1","71"
"1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","27"
"1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","1","63"
"2","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","65"
"3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","68"
"3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","1","77"
"2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","54"
"1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","19"
"1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","1","76"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","68"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","1","80"
"2","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","56"
"1","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","31"
"1","[2016-10-19 18:40:00,2016-10-19 19:00:00)","1","73"
"3","[2016-10-19 19:00:00,2016-10-19 19:20:00)","0","44"
"3","[2016-10-19 19:00:00,2016-10-19 19:20:00)","1","51"
"2","[2016-10-19 19:00:00,2016-10-19 19:20:00)","0","48"
"1","[2016-10-19 19:00:00,2016-10-19 19:20:00)","0","24"
"1","[2016-10-19 19:00:00,2016-10-19 19:20:00)","1","42"
"1","[2016-10-19 19:20:00,2016-10-19 19:40:00)","0","24"
"1","[2016-10-19 19:20:00,2016-10-19 19:40:00)","1","62"
"2","[2016-10-19 19:20:00,2016-10-19 19:40:00)","0","39"
"3","[2016-10-19 19:20:00,2016-10-19 19:40:00)","0","59"
"3","[2016-10-19 19:20:00,2016-10-19 19:40:00)","1","50"
"2","[2016-10-19 19:40:00,2016-10-19 20:00:00)","0","31"
"3","[2016-10-19 19:40:00,2016-10-19 20:00:00)","0","40"
"3","[2016-10-19 19:40:00,2016-10-19 20:00:00)","1","61"
"1","[2016-10-19 19:40:00,2016-10-19 20:00:00)","0","25"
"1","[2016-10-19 19:40:00,2016-10-19 20:00:00)","1","46"
"3","[2016-10-19 20:00:00,2016-10-19 20:20:00)","0","47"
"3","[2016-10-19 20:00:00,2016-10-19 20:20:00)","1","40"
"2","[2016-10-19 20:00:00,2016-10-19 20:20:00)","0","25"
"1","[2016-10-19 20:00:00,2016-10-19 20:20:00)","0","13"
"1","[2016-10-19 20:00:00,2016-10-19 20:20:00)","1","27"
"3","[2016-10-19 20:20:00,2016-10-19 20:40:00)","0","31"
"3","[2016-10-19 20:20:00,2016-10-19 20:40:00)","1","52"
"1","[2016-10-19 20:20:00,2016-10-19 20:40:00)","0","13"
"1","[2016-10-19 20:20:00,2016-10-19 20:40:00)","1","38"
"2","[2016-10-19 20:20:00,2016-10-19 20:40:00)","0","30"
"3","[2016-10-19 20:40:00,2016-10-19 21:00:00)","0","43"
"3","[2016-10-19 20:40:00,2016-10-19 21:00:00)","1","36"
"2","[2016-10-19 20:40:00,2016-10-19 21:00:00)","0","26"
"1","[2016-10-19 20:40:00,2016-10-19 21:00:00)","0","14"
"1","[2016-10-19 20:40:00,2016-10-19 21:00:00)","1","28"
"3","[2016-10-19 21:00:00,2016-10-19 21:20:00)","0","36"
"3","[2016-10-19 21:00:00,2016-10-19 21:20:00)","1","26"
"2","[2016-10-19 21:00:00,2016-10-19 21:20:00)","0","20"
"1","[2016-10-19 21:00:00,2016-10-19 21:20:00)","0","17"
"1","[2016-10-19 21:00:00,2016-10-19 21:20:00)","1","25"
"3","[2016-10-19 21:20:00,2016-10-19 21:40:00)","0","40"
"3","[2016-10-19 21:20:00,2016-10-19 21:40:00)","1","23"
"1","[2016-10-19 21:20:00,2016-10-19 21:40:00)","0","16"
"1","[2016-10-19 21:20:00,2016-10-19 21:40:00)","1","40"
"2","[2016-10-19 21:20:00,2016-10-19 21:40:00)","0","15"
"3","[2016-10-19 21:40:00,2016-10-19 22:00:00)","0","30"
"3","[2016-10-19 21:40:00,2016-10-19 22:00:00)","1","23"
"1","[2016-10-19 21:40:00,2016-10-19 22:00:00)","0","13"
"1","[2016-10-19 21:40:00,2016-10-19 22:00:00)","1","34"
"3","[2016-10-19 22:00:00,2016-10-19 22:20:00)","0","29"
"3","[2016-10-19 22:00:00,2016-10-19 22:20:00)","1","20"
"1","[2016-10-19 22:00:00,2016-10-19 22:20:00)","0","4"
"1","[2016-10-19 22:00:00,2016-10-19 22:20:00)","1","28"
"1","[2016-10-19 22:20:00,2016-10-19 22:40:00)","0","11"
"1","[2016-10-19 22:20:00,2016-10-19 22:40:00)","1","21"
"3","[2016-10-19 22:20:00,2016-10-19 22:40:00)","0","21"
"3","[2016-10-19 22:20:00,2016-10-19 22:40:00)","1","12"
"2","[2016-10-19 22:40:00,2016-10-19 23:00:00)","0","8"
"3","[2016-10-19 22:40:00,2016-10-19 23:00:00)","0","26"
"3","[2016-10-19 22:40:00,2016-10-19 23:00:00)","1","19"
"1","[2016-10-19 22:40:00,2016-10-19 23:00:00)","0","7"
"1","[2016-10-19 22:40:00,2016-10-19 23:00:00)","1","20"
"2","[2016-10-19 23:00:00,2016-10-19 23:20:00)","0","15"
"3","[2016-10-19 23:00:00,2016-10-19 23:20:00)","0","24"
"3","[2016-10-19 23:00:00,2016-10-19 23:20:00)","1","10"
"1","[2016-10-19 23:00:00,2016-10-19 23:20:00)","0","18"
"1","[2016-10-19 23:00:00,2016-10-19 23:20:00)","1","8"
"2","[2016-10-19 23:20:00,2016-10-19 23:40:00)","0","6"
"3","[2016-10-19 23:20:00,2016-10-19 23:40:00)","0","20"
"3","[2016-10-19 23:20:00,2016-10-19 23:40:00)","1","8"
"1","[2016-10-19 23:20:00,2016-10-19 23:40:00)","0","3"
"1","[2016-10-19 23:20:00,2016-10-19 23:40:00)","1","23"
"1","[2016-10-19 23:40:00,2016-10-20 00:00:00)","0","8"
"1","[2016-10-19 23:40:00,2016-10-20 00:00:00)","1","10"
"2","[2016-10-19 23:40:00,2016-10-20 00:00:00)","0","10"
"3","[2016-10-19 23:40:00,2016-10-20 00:00:00)","0","10"
"3","[2016-10-19 23:40:00,2016-10-20 00:00:00)","1","6"
"1","[2016-10-20 00:00:00,2016-10-20 00:20:00)","0","6"
"1","[2016-10-20 00:00:00,2016-10-20 00:20:00)","1","107"
"3","[2016-10-20 00:00:00,2016-10-20 00:20:00)","0","18"
"3","[2016-10-20 00:00:00,2016-10-20 00:20:00)","1","129"
"3","[2016-10-20 00:20:00,2016-10-20 00:40:00)","0","17"
"3","[2016-10-20 00:20:00,2016-10-20 00:40:00)","1","96"
"1","[2016-10-20 00:20:00,2016-10-20 00:40:00)","0","6"
"1","[2016-10-20 00:20:00,2016-10-20 00:40:00)","1","82"
"3","[2016-10-20 00:40:00,2016-10-20 01:00:00)","0","18"
"3","[2016-10-20 00:40:00,2016-10-20 01:00:00)","1","77"
"1","[2016-10-20 00:40:00,2016-10-20 01:00:00)","0","11"
"1","[2016-10-20 00:40:00,2016-10-20 01:00:00)","1","52"
"2","[2016-10-20 01:00:00,2016-10-20 01:20:00)","0","3"
"3","[2016-10-20 01:00:00,2016-10-20 01:20:00)","0","18"
"3","[2016-10-20 01:00:00,2016-10-20 01:20:00)","1","8"
"1","[2016-10-20 01:00:00,2016-10-20 01:20:00)","0","11"
"1","[2016-10-20 01:00:00,2016-10-20 01:20:00)","1","6"
"1","[2016-10-20 01:20:00,2016-10-20 01:40:00)","0","7"
"1","[2016-10-20 01:20:00,2016-10-20 01:40:00)","1","7"
"3","[2016-10-20 01:20:00,2016-10-20 01:40:00)","0","16"
"3","[2016-10-20 01:20:00,2016-10-20 01:40:00)","1","7"
"2","[2016-10-20 01:20:00,2016-10-20 01:40:00)","0","2"
"1","[2016-10-20 01:40:00,2016-10-20 02:00:00)","0","7"
"1","[2016-10-20 01:40:00,2016-10-20 02:00:00)","1","11"
"3","[2016-10-20 01:40:00,2016-10-20 02:00:00)","0","19"
"3","[2016-10-20 01:40:00,2016-10-20 02:00:00)","1","2"
"3","[2016-10-20 02:00:00,2016-10-20 02:20:00)","0","22"
"3","[2016-10-20 02:00:00,2016-10-20 02:20:00)","1","3"
"1","[2016-10-20 02:00:00,2016-10-20 02:20:00)","0","4"
"1","[2016-10-20 02:00:00,2016-10-20 02:20:00)","1","7"
"3","[2016-10-20 02:20:00,2016-10-20 02:40:00)","0","12"
"3","[2016-10-20 02:20:00,2016-10-20 02:40:00)","1","3"
"1","[2016-10-20 02:20:00,2016-10-20 02:40:00)","0","7"
"1","[2016-10-20 02:20:00,2016-10-20 02:40:00)","1","10"
"3","[2016-10-20 02:40:00,2016-10-20 03:00:00)","0","9"
"3","[2016-10-20 02:40:00,2016-10-20 03:00:00)","1","3"
"1","[2016-10-20 02:40:00,2016-10-20 03:00:00)","0","10"
"1","[2016-10-20 02:40:00,2016-10-20 03:00:00)","1","7"
"3","[2016-10-20 03:00:00,2016-10-20 03:20:00)","0","15"
"3","[2016-10-20 03:00:00,2016-10-20 03:20:00)","1","5"
"1","[2016-10-20 03:00:00,2016-10-20 03:20:00)","0","7"
"1","[2016-10-20 03:00:00,2016-10-20 03:20:00)","1","11"
"1","[2016-10-20 03:20:00,2016-10-20 03:40:00)","0","7"
"1","[2016-10-20 03:20:00,2016-10-20 03:40:00)","1","13"
"3","[2016-10-20 03:20:00,2016-10-20 03:40:00)","0","6"
"3","[2016-10-20 03:20:00,2016-10-20 03:40:00)","1","7"
"1","[2016-10-20 03:40:00,2016-10-20 04:00:00)","0","10"
"1","[2016-10-20 03:40:00,2016-10-20 04:00:00)","1","18"
"3","[2016-10-20 03:40:00,2016-10-20 04:00:00)","0","10"
"3","[2016-10-20 03:40:00,2016-10-20 04:00:00)","1","2"
"3","[2016-10-20 04:00:00,2016-10-20 04:20:00)","0","10"
"3","[2016-10-20 04:00:00,2016-10-20 04:20:00)","1","1"
"1","[2016-10-20 04:00:00,2016-10-20 04:20:00)","0","8"
"1","[2016-10-20 04:00:00,2016-10-20 04:20:00)","1","13"
"3","[2016-10-20 04:20:00,2016-10-20 04:40:00)","0","9"
"3","[2016-10-20 04:20:00,2016-10-20 04:40:00)","1","9"
"1","[2016-10-20 04:20:00,2016-10-20 04:40:00)","0","5"
"1","[2016-10-20 04:20:00,2016-10-20 04:40:00)","1","21"
"3","[2016-10-20 04:40:00,2016-10-20 05:00:00)","0","17"
"3","[2016-10-20 04:40:00,2016-10-20 05:00:00)","1","8"
"1","[2016-10-20 04:40:00,2016-10-20 05:00:00)","0","13"
"1","[2016-10-20 04:40:00,2016-10-20 05:00:00)","1","14"
"2","[2016-10-20 04:40:00,2016-10-20 05:00:00)","0","1"
"2","[2016-10-20 05:00:00,2016-10-20 05:20:00)","0","11"
"3","[2016-10-20 05:00:00,2016-10-20 05:20:00)","0","18"
"3","[2016-10-20 05:00:00,2016-10-20 05:20:00)","1","4"
"1","[2016-10-20 05:00:00,2016-10-20 05:20:00)","0","3"
"1","[2016-10-20 05:00:00,2016-10-20 05:20:00)","1","33"
"3","[2016-10-20 05:20:00,2016-10-20 05:40:00)","0","25"
"3","[2016-10-20 05:20:00,2016-10-20 05:40:00)","1","11"
"2","[2016-10-20 05:20:00,2016-10-20 05:40:00)","0","14"
"1","[2016-10-20 05:20:00,2016-10-20 05:40:00)","0","1"
"1","[2016-10-20 05:20:00,2016-10-20 05:40:00)","1","30"
"3","[2016-10-20 05:40:00,2016-10-20 06:00:00)","0","20"
"3","[2016-10-20 05:40:00,2016-10-20 06:00:00)","1","18"
"1","[2016-10-20 05:40:00,2016-10-20 06:00:00)","0","8"
"1","[2016-10-20 05:40:00,2016-10-20 06:00:00)","1","34"
"2","[2016-10-20 05:40:00,2016-10-20 06:00:00)","0","16"
"2","[2016-10-20 06:00:00,2016-10-20 06:20:00)","0","21"
"1","[2016-10-20 06:00:00,2016-10-20 06:20:00)","0","8"
"1","[2016-10-20 06:00:00,2016-10-20 06:20:00)","1","46"
