intersection_id,tollgate_id,time_window,avg_travel_time,seq
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",124.66,115.5 & 141.8 & 124.9 & 196.6 & 128.3 & 72.5 & 93.8 & 141.1 & 98.0 & 128.1 & 130.6
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",88.7,115.5 & 102.5 & 78.9 & 57.9
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",103.83,104.7 & 91.1 & 105.9 & 117.4 & 86.2 & 77.0 & 132.6 & 113.1 & 106.5
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",170.18,121.2 & 148.8 & 153.1 & 333.9 & 94.0
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",91.06,91.1 & 81.5 & 94.1 & 93.1 & 92.4 & 65.0 & 120.2
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",90.74,89.4 & 84.8 & 83.5 & 97.7 & 110.6 & 94.8 & 74.3
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",111.3,77.3 & 136.0 & 165.1 & 135.8 & 89.8 & 63.7
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",116.89,101.2 & 95.7 & 86.2 & 115.7 & 278.8 & 85.1 & 109.9 & 97.8 & 74.8 & 123.9
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",103.09,173.2 & 144.4 & 75.5 & 102.8 & 131.5 & 78.0 & 127.7 & 74.8 & 90.6 & 89.3 & 71.5 & 89.8 & 91.2
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",95.62,155.5 & 27.1 & 93.8 & 80.2 & 68.2 & 84.7 & 84.1 & 109.2 & 107.5 & 145.8
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",112.65,76.4 & 119.8 & 119.5 & 109.0 & 138.6
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",107.82,117.9 & 76.9 & 124.1 & 126.4 & 94.4 & 107.3
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",112.35,80.0 & 179.9 & 91.6 & 115.3 & 112.3 & 90.6 & 116.7
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",98.51,82.2 & 89.5 & 71.0 & 171.5 & 78.4
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",103.75,84.5 & 74.6 & 133.5 & 138.8 & 87.3
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",102.92,79.6 & 141.8 & 102.6 & 87.6
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",265.38,235.8 & 282.9 & 266.4 & 276.5
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",234.99,224.5 & 289.9 & 233.0 & 218.6 & 245.2 & 262.9 & 263.3 & 345.7 & 184.8 & 188.3 & 213.1 & 150.7
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",181.75,128.2 & 220.5 & 229.8 & 200.7 & 189.9 & 138.8 & 164.5
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",262.43,144.5 & 310.2 & 284.6 & 190.1 & 278.2 & 260.6 & 269.1 & 290.8 & 258.8 & 255.8 & 206.5 & 356.4 & 306.1
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",146.56,168.6 & 185.0 & 109.9 & 212.0 & 207.0 & 114.3 & 136.4 & 160.0 & 25.9
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",92.95,95.1 & 98.5 & 29.2 & 149.0
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",121.97,144.9 & 119.2 & 100.4 & 123.0 & 91.8 & 124.1 & 67.6 & 122.2 & 106.3 & 183.3 & 168.1 & 112.7
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",124.4,99.9 & 109.8 & 118.6 & 170.4 & 89.8 & 89.8 & 100.2 & 167.0 & 174.2
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",95.07,138.7 & 120.2 & 127.6 & 28.3 & 98.9 & 79.1 & 95.1 & 72.7
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",109.61,93.2 & 158.7 & 116.2 & 107.9 & 108.6 & 73.0
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",109.73,116.8 & 99.8 & 112.5
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",165.64,261.7 & 184.4 & 144.7 & 163.6 & 160.9 & 123.3 & 120.8
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",88.71,88.7
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",136.07,104.5 & 75.1 & 120.1 & 209.8 & 108.2 & 198.8
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",108.32,92.5 & 100.6 & 93.3 & 142.7 & 112.6
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",109.72,76.8 & 140.4 & 111.7 & 110.0
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",121.11,125.5 & 116.2 & 121.6
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",103.39,103.4
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",120.0,146.4 & 95.6 & 94.4 & 143.6
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",150.77,150.8
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",154.23,151.4 & 157.1
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",131.32,147.9 & 114.7
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",131.49,118.5 & 171.8 & 104.1
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",175.32,175.3
B,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",92.31,92.3
B,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",135.66,135.7
B,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",153.98,191.2 & 116.8
B,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",117.8,117.8
B,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",137.92,142.4 & 133.4
B,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",142.04,142.0
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",120.2,116.0 & 124.5
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",115.66,128.9 & 102.4
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",141.59,144.0 & 173.2 & 107.5
B,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",108.92,125.8 & 114.6 & 102.6 & 114.7 & 86.9
B,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",138.17,102.9 & 143.0 & 168.6
B,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",83.41,89.4 & 77.4
B,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",119.25,129.8 & 109.9 & 87.0 & 150.3
B,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",105.32,105.5 & 119.1 & 87.0 & 104.4 & 110.4
B,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",132.5,137.8 & 118.3 & 141.4
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",87.61,118.5 & 110.5 & 33.8
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",173.74,197.2 & 173.6 & 165.8 & 158.4
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",140.4,140.4
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",21.7,21.7
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",143.75,143.8
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",137.51,141.9 & 133.1
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",126.64,196.6 & 72.5 & 110.9
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",163.0,126.3 & 199.7
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",118.02,116.4 & 177.6 & 131.7 & 75.2 & 89.2
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",123.06,103.3 & 129.2 & 123.0 & 119.0 & 140.8
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",115.15,100.5 & 129.8
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",97.77,95.6 & 93.2 & 104.5
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",174.46,172.8 & 176.1
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",221.76,132.2 & 190.0 & 176.3 & 131.7 & 147.8 & 552.5
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",392.65,370.0 & 415.3
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",188.54,249.1 & 127.9
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",105.17,103.5 & 106.9
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",116.39,153.5 & 79.3
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",107.39,107.4
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",130.69,130.4 & 131.0
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",144.58,154.0 & 135.3 & 144.4
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",126.19,140.4 & 112.0
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",160.13,113.9 & 84.3 & 282.2
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",155.09,199.3 & 110.9
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",111.85,111.8
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",115.5,109.5 & 105.0 & 132.0
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",175.15,175.2
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",139.86,94.8 & 185.0
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",111.58,101.6 & 121.6
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",189.01,489.8 & 96.4 & 91.0 & 78.9
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",107.28,81.5 & 103.8 & 89.7 & 154.2
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",84.84,84.8
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",94.28,94.3
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",136.49,153.6 & 91.0 & 160.2 & 111.5 & 121.0 & 163.5 & 154.7
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",125.39,109.5 & 142.0 & 121.2 & 128.8
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",104.97,92.1 & 128.3 & 94.5
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",124.76,124.8
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",112.63,112.6
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",95.66,75.1 & 123.0 & 89.0
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",124.09,67.2 & 128.3 & 176.8
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",111.86,71.3 & 111.9 & 131.0 & 122.0 & 123.1
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",114.14,113.7 & 101.5 & 111.4 & 109.3 & 114.3 & 134.7
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",128.66,121.0 & 140.7 & 124.3
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",123.62,124.0 & 123.3
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",146.24,153.2 & 139.3
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",125.79,125.8
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",126.4,127.7 & 174.3 & 77.2
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",115.52,137.5 & 131.2 & 77.9
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",98.86,141.3 & 95.6 & 91.1 & 141.4 & 65.0 & 58.9
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",131.15,31.4 & 182.6 & 99.3 & 211.3
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",151.95,76.3 & 81.5 & 116.1 & 221.7 & 276.0 & 140.1
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",117.69,151.2 & 148.0 & 151.1 & 122.8 & 48.0 & 102.6 & 117.8 & 100.1
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",80.49,80.5
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",97.56,120.1 & 75.0
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",104.47,76.6 & 127.0 & 109.8
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",125.47,131.6 & 129.6 & 132.7 & 107.9
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",111.18,78.3 & 95.1 & 79.3 & 156.7 & 164.0 & 174.8 & 92.7 & 84.4 & 75.5
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",117.39,77.5 & 139.4 & 135.3
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",70.3,82.3 & 52.6 & 76.0
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",145.63,151.8 & 128.4 & 129.1 & 76.2 & 83.3 & 246.8 & 203.9
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",120.0,150.8 & 139.0 & 103.6 & 86.7
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",129.17,154.4 & 82.1 & 155.6 & 153.0 & 119.4 & 110.5
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",108.18,44.7 & 67.9 & 211.3 & 77.0 & 61.2 & 124.3 & 156.4 & 122.6
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",112.14,86.7 & 154.6 & 187.2 & 108.1 & 116.4 & 79.6 & 52.3
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",106.34,111.0 & 95.2 & 80.9 & 119.2 & 125.4
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",105.73,100.8 & 110.7
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",101.06,105.3 & 96.8
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",87.42,164.8 & 103.2 & 76.2 & 44.6 & 61.0 & 51.4 & 57.2 & 141.0
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",110.38,96.5 & 86.2 & 170.3 & 93.7 & 105.2
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",80.84,28.2 & 98.2 & 90.0 & 107.0
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",93.88,100.5 & 94.7 & 70.0 & 130.2 & 119.9 & 47.9
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",87.78,73.8 & 125.0 & 100.2 & 38.1 & 101.8
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",103.01,131.9 & 86.0 & 91.2
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",94.06,119.6 & 89.4 & 106.7 & 84.8 & 69.8
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",114.88,66.8 & 154.3 & 150.0 & 88.5
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",70.85,70.8
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",116.79,127.0 & 112.5 & 110.9
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",93.09,78.8 & 77.0 & 56.7 & 112.6 & 140.3
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",87.7,71.8 & 60.8 & 130.5
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",99.22,157.3 & 88.7 & 100.0 & 63.3 & 86.8
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",80.24,70.1 & 90.4
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",106.83,91.5 & 180.5 & 48.6
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",85.64,69.5 & 66.8 & 85.4 & 63.4 & 125.2 & 101.5 & 81.9 & 91.7
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",99.17,107.4 & 48.4 & 87.4 & 95.1 & 157.5
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",102.09,133.1 & 90.2 & 80.8 & 104.3 & 120.0 & 30.5 & 155.7
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",103.95,104.2 & 64.5 & 125.8 & 45.5 & 125.6 & 82.5 & 147.2 & 136.4
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",82.41,122.3 & 108.9 & 82.4 & 49.1 & 13.2 & 118.7
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",107.51,38.3 & 98.1 & 140.6 & 111.0 & 147.9 & 133.2 & 83.4
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",84.76,53.0 & 93.2 & 81.7 & 172.5 & 72.0 & 77.8 & 43.0
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",108.29,141.2 & 112.4 & 103.2 & 116.7 & 110.0 & 134.5 & 61.6 & 74.4 & 120.8
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",130.19,162.8 & 138.6 & 89.2
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",137.44,130.8 & 203.3 & 120.1 & 176.2 & 56.8
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",120.71,129.4 & 109.6 & 123.1
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",60.02,62.2 & 57.9
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",103.23,135.7 & 46.0 & 141.4 & 116.9 & 159.4 & 54.6 & 87.9 & 84.0
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",111.49,132.8 & 143.7 & 110.3 & 113.3 & 61.0 & 107.7
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",65.55,87.9 & 43.2
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",92.04,83.0 & 78.2 & 82.1 & 77.4 & 81.0 & 138.0 & 99.4 & 62.5 & 75.4 & 132.8 & 102.7
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",116.15,194.5 & 88.0 & 60.6 & 121.5
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",114.06,123.7 & 147.8 & 70.7
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",87.86,138.2 & 17.9 & 113.2 & 78.6 & 91.3
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",103.59,146.1 & 101.3 & 88.1 & 94.7 & 87.7
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",120.99,147.5 & 201.9 & 73.2 & 116.0 & 77.5 & 109.9
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",95.22,90.0 & 87.7 & 108.0
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",72.77,44.5 & 101.1
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",88.6,124.7 & 93.9 & 65.4 & 65.4 & 93.5
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",106.67,162.4 & 68.8 & 88.7
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",85.55,50.8 & 104.4 & 101.5
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",91.14,118.5 & 125.2 & 116.9 & 46.3 & 109.7 & 57.0 & 64.4
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",64.23,67.2 & 83.7 & 41.8
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",120.49,174.3 & 159.2 & 67.3 & 140.9 & 60.7
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",105.35,76.3 & 157.4 & 107.3 & 80.3
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",88.62,99.4 & 106.6 & 94.5 & 88.1 & 54.5
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",104.55,67.5 & 139.0 & 195.4 & 37.6 & 83.2
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",90.96,77.0 & 64.1 & 82.6 & 83.5 & 147.6
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",109.01,69.1 & 81.5 & 129.4 & 89.1 & 176.0
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",81.63,82.2 & 71.3 & 91.3
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",104.62,84.8 & 76.1 & 166.1 & 108.3 & 87.9
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",120.81,122.5 & 119.1
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",98.33,164.0 & 28.5 & 128.6 & 79.4 & 91.1
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",107.49,130.5 & 81.3 & 105.0 & 111.1 & 146.7 & 157.1 & 110.6 & 96.2 & 127.8 & 27.5 & 82.0 & 65.0 & 156.5
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",147.68,163.4 & 131.9
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",124.16,199.3 & 53.1 & 143.5 & 154.8 & 70.1
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",136.56,131.1 & 48.3 & 142.3 & 117.7 & 114.9 & 131.7 & 270.0
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",110.46,89.2 & 117.2 & 129.9 & 132.8 & 124.7 & 119.0 & 89.6 & 116.3 & 75.3
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",57.83,57.8
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",118.39,78.3 & 176.7 & 74.5 & 172.8 & 72.1 & 156.2 & 60.1 & 141.0 & 133.8
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",104.99,105.1 & 156.9 & 69.5 & 88.4
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",129.71,129.7
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",46.32,81.8 & 63.3 & 25.2 & 14.9
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",134.51,118.9 & 124.1 & 160.6
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",183.06,183.1
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",158.02,178.3 & 132.4 & 163.4
C,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",130.53,132.2 & 136.9 & 122.5
C,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",151.99,152.0
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",417.44,417.4
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",185.55,185.6 & 185.5
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",238.49,260.3 & 216.7
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",179.15,179.2
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",263.94,263.9
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",390.85,390.9
C,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",158.18,158.2
C,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",189.34,220.8 & 197.4 & 149.9
C,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",140.53,160.5 & 129.3 & 131.8
C,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",158.96,177.0 & 125.3 & 174.6
C,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",250.19,154.4 & 345.9
C,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",220.91,220.9
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",233.4,225.8 & 241.0
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",190.28,190.3
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",198.43,150.6 & 185.9 & 258.7
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",283.97,284.0
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",314.9,314.9
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",200.43,215.3 & 254.9 & 131.0
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",178.94,178.9
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",200.76,206.8 & 226.7 & 155.8 & 216.0 & 198.5
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",138.53,113.1 & 158.7 & 143.8
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",182.56,172.4 & 192.7
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",152.07,152.1
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",226.48,192.2 & 260.8
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",312.25,312.2
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",174.53,174.5
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",149.01,141.7 & 156.4
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",165.61,165.6
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",147.11,149.4 & 155.9 & 136.1
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",193.38,269.8 & 174.9 & 135.4
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",149.93,117.8 & 182.1
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",182.18,183.9 & 194.4 & 141.7 & 208.8
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",173.31,192.0 & 238.2 & 132.3 & 166.3 & 163.5 & 176.7 & 144.1
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",265.45,272.0 & 258.9
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",465.17,666.0 & 264.3
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",482.11,482.1
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",487.41,487.4
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",490.26,531.8 & 506.6 & 458.4 & 464.2
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",317.67,317.7
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",169.57,180.9 & 171.2 & 164.5 & 152.7 & 201.2 & 146.9
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",173.51,205.8 & 141.2
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",187.36,173.5 & 171.8 & 140.0 & 258.1 & 203.0 & 120.4 & 152.4 & 253.9 & 213.1
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",187.97,106.1 & 288.7 & 206.8 & 173.2 & 165.0
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",331.19,239.9 & 234.1 & 240.4 & 338.9 & 304.1 & 384.9 & 576.0
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",240.21,240.2
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",229.13,260.7 & 197.6
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",271.24,264.0 & 278.5
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",245.61,218.7 & 272.5
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",233.02,233.0
