volume,pair,tollgate_id,direction,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,1-0,1-1,2-0,3-0,3-1,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
63,1-0,1,0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",2016-10-15 13:00:00,2016-10-15,13:00:00,13,0,5,40,1014.5,344.0,0.9,20.0,97.0,0.0,41.0,48.0,43.0,45.0,44.0,59.0,8,1,0,73.41596,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41,1-0,1,0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",2016-10-15 13:20:00,2016-10-15,13:20:00,13,20,5,41,1014.5,344.0,0.9,20.0,97.0,0.0,63.0,41.0,48.0,43.0,45.0,44.0,8,1,0,73.41596,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35,1-0,1,0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",2016-10-15 13:40:00,2016-10-15,13:40:00,13,40,5,42,1014.5,344.0,0.9,20.0,97.0,0.0,41.0,63.0,41.0,48.0,43.0,45.0,8,1,0,73.41596,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
56,1-0,1,0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",2016-10-15 14:00:00,2016-10-15,14:00:00,14,0,5,43,1014.5,344.0,0.9,20.0,97.0,0.0,35.0,41.0,63.0,41.0,48.0,43.0,8,1,0,73.41596,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
69,1-0,1,0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",2016-10-15 14:20:00,2016-10-15,14:20:00,14,20,5,44,1014.5,344.0,0.9,20.0,97.0,0.0,56.0,35.0,41.0,63.0,41.0,48.0,8,1,0,73.41596,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
64,1-0,1,0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",2016-10-15 14:40:00,2016-10-15,14:40:00,14,40,5,45,1014.5,344.0,0.9,20.0,97.0,0.0,69.0,56.0,35.0,41.0,63.0,41.0,8,1,0,73.41596,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
37,1-0,1,0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",2016-10-15 15:00:00,2016-10-15,15:00:00,15,0,5,46,1013.9,344.0,0.0,19.8,97.0,0.0,64.0,69.0,56.0,35.0,41.0,63.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
59,1-0,1,0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",2016-10-15 15:20:00,2016-10-15,15:20:00,15,20,5,47,1013.9,344.0,0.0,19.8,97.0,0.0,37.0,64.0,69.0,56.0,35.0,41.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
57,1-0,1,0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",2016-10-15 15:40:00,2016-10-15,15:40:00,15,40,5,48,1013.9,344.0,0.0,19.8,97.0,0.0,59.0,37.0,64.0,69.0,56.0,35.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
57,1-0,1,0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",2016-10-15 16:00:00,2016-10-15,16:00:00,16,0,5,49,1013.9,344.0,0.0,19.8,97.0,0.0,57.0,59.0,37.0,64.0,69.0,56.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
66,1-0,1,0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",2016-10-15 16:20:00,2016-10-15,16:20:00,16,20,5,50,1013.9,344.0,0.0,19.8,97.0,0.0,57.0,57.0,59.0,37.0,64.0,69.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
64,1-0,1,0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",2016-10-15 16:40:00,2016-10-15,16:40:00,16,40,5,51,1013.9,344.0,0.0,19.8,97.0,0.0,66.0,57.0,57.0,59.0,37.0,64.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
66,1-0,1,0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",2016-10-15 17:00:00,2016-10-15,17:00:00,17,0,5,52,1013.9,344.0,0.0,19.8,97.0,0.0,64.0,66.0,57.0,57.0,59.0,37.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
55,1-0,1,0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",2016-10-15 17:20:00,2016-10-15,17:20:00,17,20,5,53,1013.9,344.0,0.0,19.8,97.0,0.0,66.0,64.0,66.0,57.0,57.0,59.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
32,1-0,1,0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",2016-10-15 17:40:00,2016-10-15,17:40:00,17,40,5,54,1013.9,344.0,0.0,19.8,97.0,0.0,55.0,66.0,64.0,66.0,57.0,57.0,8,0,0,75.90132661587302,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
33,1-0,1,0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",2016-10-15 18:00:00,2016-10-15,18:00:00,18,0,5,55,1012.9,215.0,1.7,19.7,97.0,0.0,32.0,55.0,66.0,64.0,66.0,57.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
30,1-0,1,0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",2016-10-15 18:20:00,2016-10-15,18:20:00,18,20,5,56,1012.9,215.0,1.7,19.7,97.0,0.0,33.0,32.0,55.0,66.0,64.0,66.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29,1-0,1,0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",2016-10-15 18:40:00,2016-10-15,18:40:00,18,40,5,57,1012.9,215.0,1.7,19.7,97.0,0.0,30.0,33.0,32.0,55.0,66.0,64.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20,1-0,1,0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",2016-10-15 19:00:00,2016-10-15,19:00:00,19,0,5,58,1012.9,215.0,1.7,19.7,97.0,0.0,29.0,30.0,33.0,32.0,55.0,66.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20,1-0,1,0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",2016-10-15 19:20:00,2016-10-15,19:20:00,19,20,5,59,1012.9,215.0,1.7,19.7,97.0,0.0,20.0,29.0,30.0,33.0,32.0,55.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,1-0,1,0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",2016-10-15 19:40:00,2016-10-15,19:40:00,19,40,5,60,1012.9,215.0,1.7,19.7,97.0,0.0,20.0,20.0,29.0,30.0,33.0,32.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
22,1-0,1,0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",2016-10-15 20:00:00,2016-10-15,20:00:00,20,0,5,61,1012.9,215.0,1.7,19.7,97.0,0.0,26.0,20.0,20.0,29.0,30.0,33.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17,1-0,1,0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",2016-10-15 20:20:00,2016-10-15,20:20:00,20,20,5,62,1012.9,215.0,1.7,19.7,97.0,0.0,22.0,26.0,20.0,20.0,29.0,30.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
23,1-0,1,0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",2016-10-15 20:40:00,2016-10-15,20:40:00,20,40,5,63,1012.9,215.0,1.7,19.7,97.0,0.0,17.0,22.0,26.0,20.0,20.0,29.0,5,2,0,70.26403439209486,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
21,1-0,1,0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",2016-10-15 21:00:00,2016-10-15,21:00:00,21,0,5,64,1012.8,216.0,3.2,19.6,97.0,0.0,23.0,17.0,22.0,26.0,20.0,20.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18,1-0,1,0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",2016-10-15 21:20:00,2016-10-15,21:20:00,21,20,5,65,1012.8,216.0,3.2,19.6,97.0,0.0,21.0,23.0,17.0,22.0,26.0,20.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
20,1-0,1,0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",2016-10-15 21:40:00,2016-10-15,21:40:00,21,40,5,66,1012.8,216.0,3.2,19.6,97.0,0.0,18.0,21.0,23.0,17.0,22.0,26.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
16,1-0,1,0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",2016-10-15 22:00:00,2016-10-15,22:00:00,22,0,5,67,1012.8,216.0,3.2,19.6,97.0,0.0,20.0,18.0,21.0,23.0,17.0,22.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
17,1-0,1,0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",2016-10-15 22:20:00,2016-10-15,22:20:00,22,20,5,68,1012.8,216.0,3.2,19.6,97.0,0.0,16.0,20.0,18.0,21.0,23.0,17.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,1-0,1,0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",2016-10-15 22:40:00,2016-10-15,22:40:00,22,40,5,69,1012.8,216.0,3.2,19.6,97.0,0.0,17.0,16.0,20.0,18.0,21.0,23.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
15,1-0,1,0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",2016-10-15 23:00:00,2016-10-15,23:00:00,23,0,5,70,1012.8,216.0,3.2,19.6,97.0,0.0,4.0,17.0,16.0,20.0,18.0,21.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5,1-0,1,0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",2016-10-15 23:20:00,2016-10-15,23:20:00,23,20,5,71,1012.8,216.0,3.2,19.6,97.0,0.0,15.0,4.0,17.0,16.0,20.0,18.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
9,1-0,1,0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",2016-10-15 23:40:00,2016-10-15,23:40:00,23,40,5,72,1012.8,216.0,3.2,19.6,97.0,0.0,5.0,15.0,4.0,17.0,16.0,20.0,5,2,0,65.26675822362205,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
10,1-0,1,0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",2016-10-16 00:00:00,2016-10-16,00:00:00,0,0,6,1,1013.9,327.0,0.6,20.4,95.0,0.0,9.0,5.0,15.0,4.0,17.0,16.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9,1-0,1,0,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",2016-10-16 00:20:00,2016-10-16,00:20:00,0,20,6,2,1013.9,327.0,0.6,20.4,95.0,0.0,10.0,9.0,5.0,15.0,4.0,17.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,1-0,1,0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",2016-10-16 00:40:00,2016-10-16,00:40:00,0,40,6,3,1013.9,327.0,0.6,20.4,95.0,0.0,9.0,10.0,9.0,5.0,15.0,4.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7,1-0,1,0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",2016-10-16 01:00:00,2016-10-16,01:00:00,1,0,6,4,1013.9,327.0,0.6,20.4,95.0,0.0,8.0,9.0,10.0,9.0,5.0,15.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
10,1-0,1,0,"[2016-10-16 01:20:00,2016-10-16 01:40:00)",2016-10-16 01:20:00,2016-10-16,01:20:00,1,20,6,5,1013.9,327.0,0.6,20.4,95.0,0.0,7.0,8.0,9.0,10.0,9.0,5.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,1-0,1,0,"[2016-10-16 01:40:00,2016-10-16 02:00:00)",2016-10-16 01:40:00,2016-10-16,01:40:00,1,40,6,6,1013.9,327.0,0.6,20.4,95.0,0.0,10.0,7.0,8.0,9.0,10.0,9.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6,1-0,1,0,"[2016-10-16 02:00:00,2016-10-16 02:20:00)",2016-10-16 02:00:00,2016-10-16,02:00:00,2,0,6,7,1013.9,327.0,0.6,20.4,95.0,0.0,4.0,10.0,7.0,8.0,9.0,10.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6,1-0,1,0,"[2016-10-16 02:20:00,2016-10-16 02:40:00)",2016-10-16 02:20:00,2016-10-16,02:20:00,2,20,6,8,1013.9,327.0,0.6,20.4,95.0,0.0,6.0,4.0,10.0,7.0,8.0,9.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,1-0,1,0,"[2016-10-16 02:40:00,2016-10-16 03:00:00)",2016-10-16 02:40:00,2016-10-16,02:40:00,2,40,6,9,1013.9,327.0,0.6,20.4,95.0,0.0,6.0,6.0,4.0,10.0,7.0,8.0,7,1,0,74.94435928455285,1,2,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6,1-0,1,0,"[2016-10-16 03:00:00,2016-10-16 03:20:00)",2016-10-16 03:00:00,2016-10-16,03:00:00,3,0,6,10,1013.9,342.0,2.2,24.6,76.0,0.0,2.0,6.0,6.0,4.0,10.0,7.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5,1-0,1,0,"[2016-10-16 03:20:00,2016-10-16 03:40:00)",2016-10-16 03:20:00,2016-10-16,03:20:00,3,20,6,11,1013.9,342.0,2.2,24.6,76.0,0.0,6.0,2.0,6.0,6.0,4.0,10.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
9,1-0,1,0,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",2016-10-16 03:40:00,2016-10-16,03:40:00,3,40,6,12,1013.9,342.0,2.2,24.6,76.0,0.0,5.0,6.0,2.0,6.0,6.0,4.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9,1-0,1,0,"[2016-10-16 04:00:00,2016-10-16 04:20:00)",2016-10-16 04:00:00,2016-10-16,04:00:00,4,0,6,13,1013.9,342.0,2.2,24.6,76.0,0.0,9.0,5.0,6.0,2.0,6.0,6.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
11,1-0,1,0,"[2016-10-16 04:20:00,2016-10-16 04:40:00)",2016-10-16 04:20:00,2016-10-16,04:20:00,4,20,6,14,1013.9,342.0,2.2,24.6,76.0,0.0,9.0,9.0,5.0,6.0,2.0,6.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,1-0,1,0,"[2016-10-16 04:40:00,2016-10-16 05:00:00)",2016-10-16 04:40:00,2016-10-16,04:40:00,4,40,6,15,1013.9,342.0,2.2,24.6,76.0,0.0,11.0,9.0,9.0,5.0,6.0,2.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4,1-0,1,0,"[2016-10-16 05:00:00,2016-10-16 05:20:00)",2016-10-16 05:00:00,2016-10-16,05:00:00,5,0,6,16,1013.9,342.0,2.2,24.6,76.0,0.0,16.0,11.0,9.0,9.0,5.0,6.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,1-0,1,0,"[2016-10-16 05:20:00,2016-10-16 05:40:00)",2016-10-16 05:20:00,2016-10-16,05:20:00,5,20,6,17,1013.9,342.0,2.2,24.6,76.0,0.0,4.0,16.0,11.0,9.0,9.0,5.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,1-0,1,0,"[2016-10-16 05:40:00,2016-10-16 06:00:00)",2016-10-16 05:40:00,2016-10-16,05:40:00,5,40,6,18,1013.9,342.0,2.2,24.6,76.0,0.0,3.0,4.0,16.0,11.0,9.0,9.0,8,2,0,75.71294450196079,1,2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6,1-0,1,0,"[2016-10-16 06:00:00,2016-10-16 06:20:00)",2016-10-16 06:00:00,2016-10-16,06:00:00,6,0,6,19,1011.7,301.0,1.8,26.8,67.0,0.0,7.0,3.0,4.0,16.0,11.0,9.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7,1-0,1,0,"[2016-10-16 06:20:00,2016-10-16 06:40:00)",2016-10-16 06:20:00,2016-10-16,06:20:00,6,20,6,20,1011.7,301.0,1.8,26.8,67.0,0.0,6.0,7.0,3.0,4.0,16.0,11.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10,1-0,1,0,"[2016-10-16 06:40:00,2016-10-16 07:00:00)",2016-10-16 06:40:00,2016-10-16,06:40:00,6,40,6,21,1011.7,301.0,1.8,26.8,67.0,0.0,7.0,6.0,7.0,3.0,4.0,16.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
19,1-0,1,0,"[2016-10-16 07:00:00,2016-10-16 07:20:00)",2016-10-16 07:00:00,2016-10-16,07:00:00,7,0,6,22,1011.7,301.0,1.8,26.8,67.0,0.0,10.0,7.0,6.0,7.0,3.0,4.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
28,1-0,1,0,"[2016-10-16 07:20:00,2016-10-16 07:40:00)",2016-10-16 07:20:00,2016-10-16,07:20:00,7,20,6,23,1011.7,301.0,1.8,26.8,67.0,0.0,19.0,10.0,7.0,6.0,7.0,3.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
53,1-0,1,0,"[2016-10-16 07:40:00,2016-10-16 08:00:00)",2016-10-16 07:40:00,2016-10-16,07:40:00,7,40,6,24,1011.7,301.0,1.8,26.8,67.0,0.0,28.0,19.0,10.0,7.0,6.0,7.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29,1-0,1,0,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",2016-10-16 08:00:00,2016-10-16,08:00:00,8,0,6,25,1011.7,301.0,1.8,26.8,67.0,0.0,53.0,28.0,19.0,10.0,7.0,6.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
44,1-0,1,0,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",2016-10-16 08:20:00,2016-10-16,08:20:00,8,20,6,26,1011.7,301.0,1.8,26.8,67.0,0.0,29.0,53.0,28.0,19.0,10.0,7.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35,1-0,1,0,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",2016-10-16 08:40:00,2016-10-16,08:40:00,8,40,6,27,1011.7,301.0,1.8,26.8,67.0,0.0,44.0,29.0,53.0,28.0,19.0,10.0,7,2,0,79.99331931428571,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
51,1-0,1,0,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",2016-10-16 09:00:00,2016-10-16,09:00:00,9,0,6,28,1011.7,10.0,4.1,24.9,74.0,0.0,35.0,44.0,29.0,53.0,28.0,19.0,8,3,0,69.95151576915423,0,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
