"tollgate_id","time_window","direction","volume"
"3","[2016-10-19 15:20:00,2016-10-19 15:40:00)","1","77.0"
"3","[2016-10-19 15:40:00,2016-10-19 16:00:00)","1","71.5"
"3","[2016-10-19 16:00:00,2016-10-19 16:20:00)","1","70.5"
"3","[2016-10-19 16:20:00,2016-10-19 16:40:00)","1","73.75"
"3","[2016-10-19 16:40:00,2016-10-19 17:00:00)","1","69.75"
"3","[2016-10-20 06:40:00,2016-10-20 07:00:00)","1","39.25"
"3","[2016-10-20 07:00:00,2016-10-20 07:20:00)","1","52.0"
"3","[2016-10-20 07:20:00,2016-10-20 07:40:00)","1","57.75"
"3","[2016-10-20 07:40:00,2016-10-20 08:00:00)","1","64.0"
"3","[2016-10-20 06:00:00,2016-10-20 06:20:00)","1","22.75"
"3","[2016-10-20 06:20:00,2016-10-20 06:40:00)","1","25.75"
"3","[2016-10-20 15:00:00,2016-10-20 15:20:00)","1","82.25"
"3","[2016-10-20 15:20:00,2016-10-20 15:40:00)","1","80.5"
"3","[2016-10-20 15:40:00,2016-10-20 16:00:00)","1","74.75"
"3","[2016-10-20 16:00:00,2016-10-20 16:20:00)","1","80.0"
"3","[2016-10-20 16:20:00,2016-10-20 16:40:00)","1","84.5"
"3","[2016-10-20 16:40:00,2016-10-20 17:00:00)","1","72.75"
"3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","1","56.75"
"3","[2016-10-21 07:40:00,2016-10-21 08:00:00)","1","71.5"
"3","[2016-10-21 06:20:00,2016-10-21 06:40:00)","1","37.0"
"3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","1","42.75"
"3","[2016-10-21 06:00:00,2016-10-21 06:20:00)","1","19.0"
"3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","1","59.5"
"3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","1","79.25"
"3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","1","91.25"
"3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","1","89.75"
"3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","1","79.5"
"3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","1","93.0"
"3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","1","83.0"
"3","[2016-10-22 06:00:00,2016-10-22 06:20:00)","1","13.75"
"3","[2016-10-22 06:20:00,2016-10-22 06:40:00)","1","32.5"
"3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","1","40.75"
"3","[2016-10-22 07:00:00,2016-10-22 07:20:00)","1","51.5"
"3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","1","56.0"
"3","[2016-10-22 07:40:00,2016-10-22 08:00:00)","1","75.5"
"3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","1","83.5"
"3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","1","85.0"
"3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","1","81.25"
"3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","1","71.5"
"3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","1","78.5"
"3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","1","77.5"
"3","[2016-10-23 06:00:00,2016-10-23 06:20:00)","1","16.25"
"3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","1","30.25"
"3","[2016-10-23 06:40:00,2016-10-23 07:00:00)","1","35.0"
"3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","1","37.5"
"3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","1","50.0"
"3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","1","67.75"
"3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","1","94.75"
"3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","1","91.5"
"3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","1","89.25"
"3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","1","90.5"
"3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","1","85.0"
"3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","1","84.0"
